#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-AUS
#Experiment: rcp26
#Model: MPI-M-MPI-ESM-MR_r1i1p1_ICTP-RegCM4-7_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-15
"date","SEA","NAU","CAU","EAU","SAU","NZ","full_domain"
"2013-02",9.505,13.559,3.521,5.888,2.111,8.201,7.067
"2013-03",6.648,7.506,0.563,1.936,0.36,7.472,4.601
"2013-04",7.108,6.211,2.548,1.031,1.506,7.538,4.42
"2013-05",4.037,1.118,0.756,1.912,2.304,8.073,2.456
"2013-06",5.123,0.59,0.875,1.635,3.176,6.851,2.694
"2013-07",3.808,0.155,0.357,0.513,2.359,5.183,2.027
"2013-08",8.094,0.343,0.23,0.2,2.339,8.553,3.213
"2013-09",5.919,0.293,0.146,2.261,1.529,7.432,2.559
"2013-10",5.615,0.371,0.166,0.608,1.478,6.034,2.298
"2013-11",3.248,1.761,1.265,1.185,1.311,9.268,2.254
"2013-12",8.63,6.334,2.399,2.169,1.626,6.675,4.904
"2014-01",7.443,8.086,1.706,2.547,0.919,8.246,4.655
"2014-02",6.481,1.732,1.021,1.341,1.729,4.332,3.24
"2014-03",6.19,2.826,1.025,1.971,1.33,6.524,3.422
"2014-04",5.918,3.742,1.69,1.354,1.826,4.24,3.565
"2014-05",4.67,1.746,0.937,2.275,2.431,9.834,2.84
"2014-06",3.786,0.52,1.003,0.749,2.64,5.831,2.184
"2014-07",2.929,0.07,0.21,0.545,1.975,5.606,1.631
"2014-08",2.769,0.049,0.12,0.613,2.019,7.343,1.671
"2014-09",4.08,0.092,0.078,0.203,2.02,6.817,1.902
"2014-10",4.913,0.657,0.217,0.366,1.462,7.799,2.166
"2014-11",5.766,2.773,0.5,0.76,1.61,7.862,2.853
"2014-12",4.964,2.814,0.691,0.834,1.592,7.36,2.92
"2015-01",7.655,7.486,2.351,1.967,0.577,4.574,4.784
"2015-02",10.869,7.588,1.95,2.003,1.07,5.746,5.857
"2015-03",5.528,8.83,0.789,2.965,0.552,6.663,4.08
"2015-04",4.718,1.587,0.206,0.604,0.587,4.339,2.011
"2015-05",4.991,0.597,0.991,1.531,2.343,4.901,2.537
"2015-06",4.264,0.159,1.672,2.815,4.595,9.331,3.079
"2015-07",5.778,0.105,0.371,0.533,2.77,5.795,2.675
"2015-08",4.549,0.018,0.419,0.623,3.001,8.27,2.317
"2015-09",6.075,0.187,0.422,0.785,2.081,4.917,2.448
"2015-10",6.697,1.431,1.243,1.636,2.354,7.098,3.2
"2015-11",6.507,1.746,0.724,3.875,1.611,6.76,3.079
"2015-12",10.441,3.906,0.495,1.188,0.546,3.749,4.48
"2016-01",6.93,6.538,0.542,1.627,1.074,7.795,4.062
"2016-02",5.149,4.236,2.62,4.432,2.55,8.043,4.244
"2016-03",7.133,5.87,1.758,0.918,0.989,5.576,4.251
"2016-04",5.413,0.749,0.403,2.789,1.012,6.115,2.456
"2016-05",6.245,0.775,0.083,0.466,1.855,10.425,2.704
"2016-06",6.393,0.788,0.942,0.656,2.462,9.026,2.983
"2016-07",6.64,0.196,1.063,0.757,2.97,7.376,3.113
"2016-08",5.846,0.276,0.878,2.171,2.352,6.26,2.859
"2016-09",6.865,0.253,0.622,1.689,1.957,7.826,2.915
"2016-10",5.179,0.67,0.414,3.143,1.831,6.831,2.522
"2016-11",7.787,1.412,0.628,0.991,1.381,5.866,3.088
"2016-12",4.894,2.351,0.548,2.418,1.285,8.13,2.606
"2017-01",10.786,11.582,2.162,2.566,1.036,3.894,5.916
"2017-02",12.843,9.556,2.539,3.539,1.451,3.983,6.465
"2017-03",8.113,5.57,2.519,0.694,1.151,6.191,4.668
"2017-04",6.505,2.593,1.224,1.538,1.033,8.318,3.386
"2017-05",4.971,0.403,1.022,1.87,2.618,5.743,2.784
"2017-06",6.976,0.899,0.416,0.562,2.37,10.92,3.095
"2017-07",6.037,0.109,0.69,0.314,3.08,6.967,2.824
"2017-08",4.762,0.032,0.287,0.259,3.418,6.118,2.298
"2017-09",6.749,0.851,0.533,2.398,2.684,9.154,3.112
"2017-10",8.124,0.265,0.222,0.959,1.521,7.391,3.011
"2017-11",4.932,1.745,0.943,4.056,1.161,4.645,2.718
"2017-12",9.227,5.528,2.494,3.621,2.477,6.807,5.053
"2018-01",14.975,6.88,2.502,4.098,1.394,6.681,6.548
"2018-02",10.437,10.486,3.062,1.399,1.907,3.58,5.978
"2018-03",13.194,5.865,0.76,3.606,1.353,3.241,5.638
"2018-04",4.954,2.643,0.497,2.889,1.414,5.846,2.808
"2018-05",5.512,0.564,0.21,4.753,1.527,6.238,2.621
"2018-06",5.12,0.132,0.054,0.775,1.758,8.982,2.309
"2018-07",4.147,0.091,0.32,0.72,2.29,5.082,2.114
"2018-08",4.008,0.032,0.109,0.205,2.861,9.254,2.195
"2018-09",5.092,0.145,0.332,0.715,1.661,5.811,2.284
"2018-10",4.805,0.668,0.566,1.715,1.348,7.062,2.297
"2018-11",6.072,1.424,0.701,1.299,1.532,6.235,2.753
"2018-12",6.403,3.304,0.63,0.863,1.247,4.994,3.194
"2019-01",13.662,13.32,3.618,2.32,1.453,8.898,7.566
