#Dataset: MOHC-HadGEM2-ES_r1i1p1_CLMcom-CCLM5-0-2_v1
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2085-09",0.83,4.773,2.855,4.544,5.454,0.109,8.075,3.437
"2085-10",0.139,2.306,1.796,3.521,7.079,0.128,3.175,2.79
"2085-11",0.243,0.643,1.164,0.305,6.822,0.161,9.184,2.226
"2085-12",0.168,0.888,1.333,0.145,13.428,3.621,2.455,4.564
"2086-01",0.212,0.692,2.626,1.221,12.524,7.775,0.581,4.356
"2086-02",0.265,0.891,2.378,0.548,11.356,7.54,0.639,3.915
"2086-03",0.481,1.83,2.963,0.432,12.037,7.889,1.229,4.376
"2086-04",0.395,2.749,2.937,1.708,11.565,3.469,3.723,4.44
"2086-05",0.874,2.618,2.741,2.089,5.803,0.722,0.69,3.326
"2086-06",0.966,5.924,5.498,5.575,5.884,0.83,1.589,3.827
"2086-07",1.529,5.818,4.32,4.586,6.087,0.182,6.686,3.525
"2086-08",0.643,5.171,4.377,6.223,5.101,0.191,8.811,3.546
"2086-09",0.515,2.979,2.961,3.741,5.374,0.21,7.235,2.903
"2086-10",0.345,1.714,2.075,1.298,5.146,0.628,13.463,2.78
"2086-11",0.239,0.485,1.623,0.837,7.551,1.178,14.851,2.923
"2086-12",0.175,0.803,1.6,0.366,12.514,4.138,6.918,4.251
"2087-01",0.306,1.47,2.693,0.826,11.874,8.74,0.789,3.748
"2087-02",0.122,1.444,1.402,0.439,13.646,6.311,6.948,4.69
"2087-03",0.858,2.531,2.783,0.898,10.515,5.441,0.465,4.533
"2087-04",0.845,1.824,3.83,1.037,12.619,5.651,0.441,4.852
"2087-05",0.845,2.609,2.535,1.252,9.508,1.006,7.396,4.315
"2087-06",1.129,5.253,4.785,5.072,4.376,0.411,1.417,3.091
"2087-07",1.095,6.62,4.504,7.089,3.669,0.031,6.682,3.132
"2087-08",1.32,4.451,3.852,3.964,3.143,0.086,9.427,2.647
"2087-09",0.823,3.252,2.455,4.349,5.087,0.212,6.36,2.834
"2087-10",0.204,2.3,1.595,2.101,4.62,1.154,6.334,2.414
"2087-11",0.22,0.631,1.539,0.143,5.332,1.252,3.734,2.615
"2087-12",0.185,1.889,1.986,0.161,11.635,3.498,1.563,4.429
"2088-01",0.138,1.129,1.415,0.44,13.183,7.397,1.061,5.045
"2088-02",0.229,1.228,2.276,0.584,8.378,8.984,1.02,3.743
"2088-03",0.691,1.577,2.759,0.247,9.554,4.93,1.076,4.089
"2088-04",0.774,2.255,4.493,0.696,9.878,2.546,0.106,5.006
"2088-05",0.69,3.015,3.21,1.795,5.639,0.366,0.87,3.044
"2088-06",0.656,4.058,5.514,7.34,6.562,0.321,3.537,3.893
"2088-07",1.133,5.853,6.156,6.54,4.67,0.248,9.255,3.764
"2088-08",0.944,4.788,3.45,6.069,4.075,0.344,9.536,2.858
"2088-09",0.978,3.57,2.398,3.466,5.542,0.157,7.517,2.951
"2088-10",0.563,1.463,2.209,1.275,5.899,0.306,3.945,2.692
"2088-11",0.463,0.772,1.689,0.033,8.258,1.634,2.957,2.875
"2088-12",0.291,0.678,1.274,0.434,10.097,3.113,1.028,3.469
"2089-01",0.207,1.318,1.677,0.127,12.99,7.226,1.071,4.293
"2089-02",0.327,1.204,2.176,0.087,13.165,10.812,1.133,4.574
"2089-03",0.628,1.177,2.77,0.251,12.124,8.195,2.171,4.54
"2089-04",1.403,1.311,3.684,0.234,12.399,3.507,5.095,4.29
"2089-05",0.953,4.144,3.198,3.132,10.86,0.847,5.001,4.251
"2089-06",0.744,6.204,5.972,4.471,8.511,0.629,5.984,4.259
"2089-07",1.088,5.705,4.798,7.152,4.794,0.059,6.717,3.501
"2089-08",1.505,4.895,5.746,6.457,4.688,0.042,6.861,3.715
"2089-09",0.598,3.518,4.883,4.214,4.69,0.026,5.506,2.867
"2089-10",0.2,1.69,1.626,2.281,5.416,1.253,5.872,2.838
"2089-11",0.536,0.946,2.559,0.225,8.491,2.082,9.467,3.912
"2089-12",0.212,1.028,2.436,0.976,12.307,4.096,4.574,4.433
"2090-01",0.238,0.883,1.535,0.186,9.906,9.956,0.106,4.744
"2090-02",0.247,1.147,1.953,0.406,11.07,12.919,0.079,4.193
"2090-03",0.67,1.968,2.887,0.326,10.871,3.898,0.177,3.902
"2090-04",0.544,1.773,3.003,0.411,12.399,9.557,0.618,4.912
"2090-05",0.618,3.015,4.675,2.639,9.397,1.423,1.043,4.239
"2090-06",1.429,4.746,6.605,3.485,8.322,1.826,2.52,4.756
"2090-07",1.293,7.084,4.772,6.121,5.468,0.105,4.151,3.641
"2090-08",0.829,4.482,3.339,6.2,5.16,0.105,9.362,3.339
"2090-09",0.576,3.993,2.52,6.001,6.231,0.014,8.267,3.269
"2090-10",0.201,0.878,2.368,1.662,5.784,0.601,9.65,2.711
"2090-11",0.176,0.58,1.013,0.207,7.756,0.845,4.918,2.716
"2090-12",0.359,0.696,1.456,0.053,9.302,1.898,0.883,3.773
"2091-01",0.188,0.429,1.609,0.601,11.54,12.711,2.387,3.617
"2091-02",0.215,0.598,1.952,0.419,9.342,12.373,0.368,3.586
"2091-03",0.706,1.049,2.658,0.172,11.818,5.741,1.963,4.43
"2091-04",0.793,2.192,4.231,1.759,13.57,3.282,1.03,5.298
"2091-05",0.896,3.244,3.268,2.111,8.849,0.402,2.165,3.266
"2091-06",1.724,5.222,4.591,3.805,6.715,0.335,4.195,3.88
"2091-07",1.556,7.098,5.946,6.441,6.403,0.01,7.46,3.662
"2091-08",1.409,5.645,4.56,5.562,4.047,0.024,8.742,3.085
"2091-09",0.578,3.909,3.744,3.549,5.664,0.013,5.999,2.833
"2091-10",0.597,1.374,1.315,0.732,5.589,1.074,4.342,2.571
"2091-11",0.299,1.207,1.488,0.163,8.47,0.963,4.258,3.129
"2091-12",0.216,1.058,2.433,0.513,11.721,1.143,3.752,4.047
"2092-01",0.233,0.169,1.566,0.103,12.885,11.365,1.558,4.529
"2092-02",0.464,1.466,2.188,0.633,11.666,6.338,1.955,4.026
"2092-03",0.799,2.043,3.395,0.935,10.016,4.298,1.157,4.39
"2092-04",0.534,1.863,3.504,0.328,11.185,2.637,4.039,4.038
"2092-05",0.836,2.546,2.945,0.959,8.53,2.136,4.239,3.838
"2092-06",0.613,5.061,4.992,4.492,4.024,0.054,4.849,3.163
"2092-07",0.993,6.049,4.457,7.352,4.02,0.023,7.332,3.182
"2092-08",1.213,5.985,3.826,5.056,4.474,0.04,9.358,3.135
"2092-09",0.321,3.88,2.072,7.072,5.74,0.945,8.366,3.386
"2092-10",0.288,1.398,1.151,2.8,4.623,0.442,4.607,2.405
"2092-11",0.263,1.534,1.211,0.158,7.327,1.01,6.519,3.352
"2092-12",0.222,1.145,2.182,0.572,10.41,1.048,1.898,3.802
"2093-01",0.264,1.096,1.854,0.196,10.182,4.792,1.057,4.127
"2093-02",0.398,1.587,1.961,0.679,9.885,6.272,2.811,3.596
"2093-03",0.551,1.765,3.493,0.637,12.875,7.464,0.923,5.134
"2093-04",0.793,1.886,3.845,0.72,10.61,2.863,3.632,5.148
"2093-05",0.535,1.885,3.228,0.874,10.694,1.402,4.283,4.309
"2093-06",0.936,4.722,3.468,4.009,4.827,0.124,3.686,2.85
"2093-07",1.953,6.632,4.22,7.284,5.187,0.49,7.359,3.812
"2093-08",1.063,5.123,2.978,8.308,6.303,0.303,6.322,3.982
"2093-09",1.567,3.553,3.061,4.722,4.954,0.165,7.55,3.061
"2093-10",0.534,2.096,1.122,1.846,5.455,0.172,8.996,2.514
"2093-11",0.625,0.953,2.022,0.366,9.104,0.479,6.899,3.199
"2093-12",0.425,0.437,2.742,0.36,11.483,1.173,5.967,4.149
"2094-01",0.272,0.677,1.436,0.071,13.014,5.797,0.364,4.385
"2094-02",0.39,0.933,1.912,0.355,11.132,10.177,0.02,3.816
"2094-03",0.81,1.39,3.963,0.42,11.175,10.858,0.16,4.897
"2094-04",0.668,1.734,3.465,0.502,10.105,5.944,0.228,3.823
"2094-05",0.678,2.597,3.184,3.051,7.052,2.624,1.182,3.569
"2094-06",0.871,5.768,6.102,5.132,7.833,0.486,4.906,3.999
"2094-07",0.937,6.214,3.521,6.325,4.276,0.175,7.06,3.676
"2094-08",0.726,5.321,3.755,5.779,4.57,0,11.762,3.284
"2094-09",0.503,4.185,3.477,6.22,5.455,0.132,7.221,2.939
"2094-10",0.652,1.639,1.774,1.586,3.778,0.342,7.033,2.573
"2094-11",0.451,0.344,1.556,0.205,7.356,1.137,3.557,3.359
"2094-12",0.236,1.095,1.591,0.088,10.038,2.388,1.011,3.108
"2095-01",0.203,0.714,1.599,0.094,12.395,6.391,1.884,3.918
"2095-02",0.255,0.993,1.764,0.557,12.294,10.579,0.613,4.239
"2095-03",0.51,1.386,2.275,0.383,10.945,6.586,1.509,3.828
"2095-04",0.487,1.906,3.314,0.321,13.438,7.688,5.308,5.357
"2095-05",0.669,2.434,3.438,2.155,12.509,3.54,2.658,4.966
"2095-06",0.892,5.364,4.863,5.754,6.519,0.057,5.574,4.015
"2095-07",2.161,6.526,4.434,5.488,6.94,0.241,6.732,3.923
"2095-08",1.61,5.936,4.427,6.933,3.962,0.004,9.203,3.134
"2095-09",0.56,3.842,2.859,5.301,4.658,0.02,10.128,2.549
"2095-10",0.598,1.871,2.015,2.301,5.529,0.02,4.491,2.49
"2095-11",0.168,0.802,1.108,0.308,8.04,0.21,3.189,2.435
"2095-12",0.218,0.76,1.487,0.217,7.768,0.431,5.917,2.439
"2096-01",0.243,1.45,1.405,0.299,12.678,7.562,0.371,4.186
"2096-02",0.37,1.997,1.917,1.763,12.033,5.529,2.325,4.138
"2096-03",0.769,1.866,2.811,0.421,11.532,12.5,1.52,4.726
"2096-04",0.776,2.448,3.108,1.233,10.598,5.18,0.673,4.591
"2096-05",0.898,2.683,3.26,1.834,10.132,1.655,4.614,4.459
"2096-06",1.289,5.608,5.146,4.407,7.149,0.382,3.919,3.906
"2096-07",1.497,7.279,5.101,5.414,5.148,0.588,8.031,4.232
"2096-08",0.753,4.386,3.763,7.615,4.761,0.224,7.513,3.407
"2096-09",0.351,3.948,2.656,5.468,3.865,0.096,4.332,2.627
"2096-10",0.259,1.353,2.173,2.034,6.078,0.24,12.533,2.625
"2096-11",0.239,1.186,1.066,1.401,6.22,0.025,2.776,2.421
"2096-12",0.201,1.559,2.142,0.299,10.443,0.283,2.74,3.711
"2097-01",0.249,1.853,1.591,0.382,13.189,3.396,5.565,5.125
"2097-02",0.31,0.668,2.158,0.407,12.069,11.475,0.554,5.091
"2097-03",0.703,2.023,2.963,0.635,9.974,6.494,1.141,4.076
"2097-04",0.844,2.649,2.792,0.763,9.726,3.477,0.57,4.287
"2097-05",0.849,2.175,2.668,0.874,6.923,0.605,2.389,2.962
"2097-06",0.698,4.761,3.26,5.493,5.426,0.297,0.787,3.131
"2097-07",0.632,5.378,4.532,5.815,4.639,0.051,2.743,3.087
"2097-08",1.014,4.812,2.596,6.763,3.893,0.441,8.441,3.154
"2097-09",0.544,3.959,2.265,4.724,6.336,0.036,6.077,2.943
"2097-10",0.265,1.731,1.276,1.954,4.825,0.078,3.626,2.435
"2097-11",0.276,0.995,1.682,0.632,6.577,0.434,7.756,2.611
"2097-12",0.212,0.558,2.264,0.195,11.438,3.972,0.121,4.038
"2098-01",0.277,0.295,1.86,0.095,10.808,9.941,0.967,3.912
"2098-02",0.292,0.89,2.119,0.227,9.895,12.879,0.236,3.736
"2098-03",0.542,1.561,2.909,0.32,11.853,7.904,0.759,4.307
"2098-04",0.844,2.302,2.615,0.681,11.59,5.686,3.567,4.565
"2098-05",0.996,3.875,3.029,2.665,8.356,1.992,3.071,3.449
"2098-06",1.139,5.669,3.251,4.389,3.766,0.06,4.016,2.87
"2098-07",0.588,6.216,3.854,5.597,3.874,0.176,8.328,3.442
"2098-08",0.596,4.32,3.178,5.061,4.074,0.087,10.609,3.019
"2098-09",1.014,4.581,3.048,4.453,5.209,0.23,4.924,2.789
"2098-10",0.465,1.026,2.079,1.386,3.705,0.005,4.835,2.321
"2098-11",0.19,0.611,1.202,0.915,7.401,4.672,9.791,3.845
"2098-12",0.221,1.33,1.96,0.996,10.245,5.421,1.231,4.536
