#Dataset: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-4_v0
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2081-05",1.634,3.411,4.929,1.283,9.895,NA,3.099,4.145
"2081-06",1.77,5.145,5.982,3.138,10.701,NA,2.569,4.901
"2081-07",2.16,6.205,6.456,5.611,18.631,NA,5.068,6.443
"2081-08",2.206,4.561,6.957,4.882,17.491,NA,5.337,6.569
"2081-09",1.105,4.435,5.336,4.032,12.744,NA,2.647,4.771
"2081-10",0.67,3.27,3.403,1.817,13.106,NA,1.845,4.54
"2081-11",0.732,0.772,4.467,0.386,12.064,NA,2.548,4.554
"2081-12",0.335,2.265,3.733,0.534,9.388,NA,1.462,3.955
"2082-01",0.359,2.114,3.566,0.613,3.46,NA,0.94,3.069
"2082-02",0.524,1.397,3.911,0.472,2.037,NA,0.297,2.654
"2082-03",0.911,2.517,3.46,1.138,3.074,NA,1.019,2.78
"2082-04",1.393,3.285,5.058,0.582,4.49,NA,0.512,3.38
"2082-05",1.577,3.796,5.024,1.815,9.63,NA,1.45,4.232
"2082-06",1.772,4.448,6.624,3.738,14.9,NA,4.935,5.327
"2082-07",2.206,5.487,5.863,5.881,15.886,NA,6.71,5.922
"2082-08",1.766,4.852,5.295,3.492,17.848,NA,2.725,6.032
"2082-09",1.551,3.901,3.887,3.084,13.588,NA,2.302,5.165
"2082-10",0.39,3.492,4.104,2.691,7.495,NA,1.905,4.467
"2082-11",0.642,3.897,3.805,1.164,7.313,NA,4.031,4.626
"2082-12",0.516,3.491,4.142,1.204,7.084,NA,3.126,4.163
"2083-01",0.244,4.695,3.701,1.193,4.576,NA,1.286,3.216
"2083-02",0.568,1.707,3.907,1.013,2.962,NA,0.26,2.598
"2083-03",1.089,2.337,3.912,0.985,3.052,NA,1,2.757
"2083-04",1.095,2.679,4.845,1.168,3.957,NA,1.037,3.056
"2083-05",1.176,4.974,5.588,2.599,7.458,NA,1.952,3.84
"2083-06",1.36,5.172,6.229,3.773,11.303,NA,6.6,5.222
"2083-07",2.231,5.554,6.327,4.581,16.179,NA,1.584,5.952
"2083-08",2.485,4.309,6.026,4.836,15.836,NA,4.331,6.061
"2083-09",2.037,3.822,4.907,3.25,16.659,NA,4.259,6.065
"2083-10",0.896,2.746,3.144,2.705,9.699,NA,5.308,4.273
"2083-11",0.487,2.447,4.271,1.467,9.635,NA,2.454,4.606
"2083-12",0.508,1.606,4.652,0.773,6.826,NA,0.646,3.652
"2084-01",0.435,1.607,3.643,0.531,3.99,NA,0.914,2.894
"2084-02",0.92,1.578,4.246,0.54,2.514,NA,0.38,2.766
"2084-03",0.825,2.258,3.631,0.736,2.16,NA,0.748,2.502
"2084-04",1.501,3.94,4.791,1.054,4.712,NA,1.195,3.239
"2084-05",1.214,2.895,5.668,0.934,9.876,NA,1.288,3.983
"2084-06",1.81,4.738,6.512,3.21,11.861,NA,3.613,5.336
"2084-07",2.442,5.885,6.438,5.155,16.685,NA,4.208,6.173
"2084-08",1.964,4.739,6.272,5.044,18.102,NA,5.271,6.668
"2084-09",1.293,5.209,4.654,4.204,14.454,NA,5.461,5.49
"2084-10",1.122,2.871,4.011,2.118,9.697,NA,2.429,4.257
"2084-11",0.608,0.945,4.788,0.34,8.951,NA,0.808,4.127
"2084-12",0.438,1.296,3.896,0.721,8.626,NA,1.203,3.781
"2085-01",0.37,1.943,3.469,1.004,5.543,NA,1.069,3.154
"2085-02",0.494,2.521,3.636,0.684,3.318,NA,0.981,2.859
"2085-03",0.93,2.026,4.131,0.289,3.243,NA,0.577,2.996
"2085-04",1.242,2.936,4.768,0.505,3.944,NA,0.503,2.859
"2085-05",1,3.06,4.701,0.811,12.082,NA,3.095,4.272
"2085-06",1.576,5.141,6.193,2.797,11.205,NA,2.689,4.819
"2085-07",2.593,4.788,5.998,4.367,15.516,NA,4.599,5.659
"2085-08",1.826,4.629,4.976,4.823,17.57,NA,4.605,6.081
"2085-09",1.268,2.948,4.261,2.529,12.658,NA,2.236,5.035
"2085-10",0.811,3.204,3.766,2.825,11.578,NA,2.396,4.676
"2085-11",0.395,1.927,4.002,1.55,12.455,NA,3.248,4.676
"2085-12",0.553,4.545,3.527,0.864,5.518,NA,1.093,3.627
"2086-01",0.371,2.796,3.818,1.032,4.011,NA,0.587,3.05
"2086-02",0.49,2.337,3.825,0.351,2.424,NA,0.29,2.538
"2086-03",0.91,3.549,4.946,1.655,3.666,NA,0.335,2.851
"2086-04",1.248,3.826,5.135,1.064,3.285,NA,0.465,3.076
"2086-05",1.383,4.103,5.33,1.824,8.668,NA,1.685,3.936
"2086-06",1.77,4.072,5.877,1.916,13.158,NA,2.279,5.022
"2086-07",2.471,6.309,5.796,6.97,17.862,NA,8.396,6.594
"2086-08",2.557,4.182,6.918,4.926,16.76,NA,5.975,6.488
"2086-09",2.479,3.302,4.189,3.149,18.664,NA,5.275,6.112
"2086-10",0.926,3.111,4.16,2.306,11.967,NA,2.2,4.833
"2086-11",0.668,1.424,4.255,0.719,11.503,NA,3.721,4.555
"2086-12",0.527,1.922,3.38,0.27,6.613,NA,0.56,3.561
"2087-01",0.414,2.193,3.054,0.282,4.042,NA,0.374,2.866
"2087-02",0.706,1.86,3.508,0.606,3.188,NA,0.103,2.512
"2087-03",1.064,3.002,3.483,1.249,3.322,NA,0.488,2.678
"2087-04",1.611,3.44,4.241,1.1,4.008,NA,0.661,2.888
"2087-05",1.702,4.042,4.921,2.113,6.947,NA,1.215,3.733
"2087-06",1.908,4.165,7.896,1.501,16.185,NA,1.257,5.374
"2087-07",2.712,5.408,6.583,5.96,16.778,NA,6.253,6.548
"2087-08",3.42,4.63,6.615,5.178,15.793,NA,7.414,6.244
"2087-09",1.14,3.941,5.613,4.132,13.419,NA,6.597,5.372
"2087-10",0.574,3.419,4.39,3.433,11.524,NA,3.796,5.081
"2087-11",0.742,3.008,4.05,2.167,11.167,NA,5.966,4.867
"2087-12",0.336,2.541,4.128,0.866,8.901,NA,0.731,4.111
"2088-01",0.499,2.765,3.696,0.506,5.541,NA,1.662,3.164
"2088-02",0.722,2.281,3.803,1.76,3.515,NA,0.616,2.781
"2088-03",0.876,2.998,3.784,0.734,3.2,NA,0.657,2.714
"2088-04",1.117,2.792,4.584,0.885,5.768,NA,1.114,3.248
"2088-05",1.324,4.481,4.382,1.836,10.203,NA,0.992,4.248
"2088-06",1.683,3.838,6.582,2.088,17.877,NA,3.406,5.901
"2088-07",2.459,6.321,6.267,6.228,22.31,NA,5.124,7.186
"2088-08",2.608,4.108,6.167,3.778,15.462,NA,3.857,6.471
"2088-09",1.567,4.204,5.063,3.597,13.352,NA,4.329,5.3
"2088-10",1.06,2.796,3.631,2.934,7.039,NA,2.88,3.87
"2088-11",0.642,1.697,4.07,1.088,9.667,NA,5.167,4.549
"2088-12",0.361,2.913,4.949,0.877,6.152,NA,2.102,4.172
"2089-01",0.489,2.464,3.874,0.795,2.988,NA,0.494,2.972
"2089-02",0.667,1.648,3.989,0.286,3.133,NA,0.283,2.671
"2089-03",0.961,2.591,4.182,0.948,4.099,NA,0.755,2.914
"2089-04",1.306,2.626,4.768,0.736,5.17,NA,1.509,3.101
"2089-05",1.498,4.29,5.306,1.17,7.333,NA,1.05,3.964
"2089-06",1.306,4.964,6.603,2.501,11.561,NA,2.32,5.126
"2089-07",2.376,5.137,5.634,4.581,19.519,NA,4.796,6.453
"2089-08",2.234,4.178,5.396,4.103,18.51,NA,5.151,6.134
"2089-09",1.22,3.262,5.648,2.919,14.284,NA,5.687,5.482
"2089-10",0.663,2.418,3.814,2.288,9.029,NA,2.789,4.124
"2089-11",0.531,1.671,3.319,0.889,8.818,NA,2.352,4.258
"2089-12",0.508,3.076,4.663,0.507,5.556,NA,0.492,3.728
"2090-01",0.48,2.877,4.334,0.856,4.065,NA,0.46,3.294
"2090-02",0.567,2.332,3.815,1.078,3.241,NA,0.659,2.787
"2090-03",0.803,2.988,3.608,1.091,2.778,NA,0.428,2.942
"2090-04",1.718,3.547,4.9,0.575,4.567,NA,0.481,3.498
"2090-05",1.324,2.994,4.769,0.858,13.308,NA,2.409,4.568
"2090-06",1.506,5.04,5.209,2.236,13.869,NA,2.107,5.22
"2090-07",3.239,5.415,6.847,4.635,20.93,NA,2.442,6.708
"2090-08",1.664,5.024,7.377,4.728,16.246,NA,6.995,6.659
"2090-09",0.961,4.051,5.244,3.594,13.392,NA,5.309,5.056
"2090-10",0.815,2.944,3.759,2.529,10.241,NA,3.527,4.451
"2090-11",0.504,2.346,3.357,1.742,9.95,NA,3.896,4.435
"2090-12",0.365,1.74,4.552,1.341,8.312,NA,0.872,4.068
"2091-01",0.251,2.563,3.495,1.161,3.248,NA,0.63,2.924
"2091-02",0.547,3.37,3.724,1.591,1.708,NA,0.697,2.726
"2091-03",1.203,2.352,4.733,0.372,2.388,NA,0.259,2.71
"2091-04",1,3.832,4.789,1.175,4.02,NA,0.594,3.122
"2091-05",1.506,4.498,5.289,1.741,7.541,NA,2.227,3.881
"2091-06",1.547,3.688,7.057,2.264,13.681,NA,3.128,5.485
"2091-07",2.458,5.745,7.009,5.717,17.803,NA,4.613,6.34
"2091-08",2.236,4.946,7.226,6.011,16.666,NA,5.944,6.44
"2091-09",1.099,4.198,5.258,3.644,13.844,NA,4.607,5.356
"2091-10",0.759,3.552,3.391,3.073,11.337,NA,5.338,4.728
"2091-11",0.656,2.732,3.997,0.827,12.48,NA,2.257,4.456
"2091-12",0.334,2.815,3.5,0.96,9.215,NA,4.522,4.252
"2092-01",0.527,1.27,3.313,0.26,7.394,NA,0.853,3.241
"2092-02",0.475,1.311,3.537,0.85,4.122,NA,0.323,2.771
"2092-03",1.093,2.902,3.967,1.071,3.881,NA,1.125,2.934
"2092-04",1.35,2.866,4.649,0.775,5.056,NA,1.5,3.185
"2092-05",1.734,3.455,5.985,1.779,10.588,NA,3.616,4.283
"2092-06",1.75,4.842,6.288,3.371,12.031,NA,3.905,5.124
"2092-07",2.25,5.142,5.733,5.098,18.901,NA,6.262,6.457
"2092-08",2.5,4.984,6.374,5.683,18.734,NA,4.737,7.135
"2092-09",1.152,3.44,5.292,3.625,12.118,NA,5.102,5.489
"2092-10",0.629,2.977,4.177,2.537,10.043,NA,4.165,4.81
"2092-11",0.406,2.288,2.996,1.556,10.894,NA,6.524,4.581
"2092-12",0.476,2.45,3.61,0.555,6.893,NA,0.93,4.019
"2093-01",0.389,2.05,3.973,0.696,3.519,NA,0.287,2.926
"2093-02",0.457,2.132,3.604,0.664,3.109,NA,0.115,2.69
"2093-03",1.174,1.657,3.2,0.297,3.18,NA,0.46,2.412
"2093-04",1.31,3.084,4.154,1.009,3.761,NA,0.972,2.945
"2093-05",1.101,4.67,5.091,1.946,8.802,NA,1.014,4.304
"2093-06",1.84,4.899,6.067,3.223,13.424,NA,5.726,5.261
"2093-07",3.131,6.027,5.872,5.801,19.539,NA,4.91,6.57
"2093-08",2.693,4.575,5.531,4.028,14.873,NA,5.988,6.083
"2093-09",1.516,4.461,3.633,3.392,14.059,NA,4.104,5.377
"2093-10",0.69,2.909,4.441,1.603,8.246,NA,1.759,4.757
"2093-11",0.69,2.164,4.471,0.894,8.827,NA,4.021,4.359
"2093-12",0.512,4.253,4.449,0.932,9.674,NA,4.506,4.637
"2094-01",0.517,2.078,3.613,0.788,4.886,NA,1.312,3.147
"2094-02",0.603,1.875,3.428,1.385,3.147,NA,0.385,2.741
"2094-03",0.832,2.291,3.532,0.97,4.076,NA,0.65,2.674
"2094-04",1.43,3.95,5.493,1.118,3.025,NA,0.561,3.207
"2094-05",1.679,3.724,5.551,1.257,11.55,NA,1.149,4.446
"2094-06",1.911,4.732,5.833,2.191,13.933,NA,1.329,5.373
"2094-07",2.92,5.798,6.298,3.483,17.431,NA,4.731,6.326
"2094-08",2.054,4.012,5.683,3.448,15.727,NA,5.318,6.045
"2094-09",1.766,4.142,4.52,3.996,14.997,NA,3.504,5.563
"2094-10",0.885,3.176,4.07,1.89,9.685,NA,2.592,4.389
"2094-11",0.4,2.717,4.626,1.086,10.303,NA,2.091,4.366
"2094-12",0.691,3.235,5.091,1.297,7.223,NA,0.789,4.066
"2095-01",0.408,1.473,3.08,0.321,3.831,NA,1.13,2.804
"2095-02",0.498,2.136,3.405,0.896,2.321,NA,0.387,2.463
"2095-03",0.953,4.303,4.523,0.761,1.697,NA,0.205,2.738
"2095-04",1.297,5.392,4.091,1.939,4.09,NA,0.829,3.318
"2095-05",1.376,3.207,4.393,0.909,7.521,NA,0.843,3.601
"2095-06",1.572,4.179,5.597,1.949,14.936,NA,2.635,5.495
"2095-07",2.527,4.377,7.458,2.511,16.116,NA,3.462,6.707
"2095-08",1.558,4.053,6.27,4.23,17.904,NA,7.132,6.549
"2095-09",1.268,3.833,4.958,4.072,13.485,NA,4.101,5.663
"2095-10",0.859,3.33,3.043,2.841,9.681,NA,2.553,4.417
"2095-11",0.777,1.701,3.334,1.055,10.433,NA,4.516,4.547
"2095-12",0.464,2.474,4.435,0.358,6.123,NA,1.795,4.077
"2096-01",0.54,2.366,3.855,0.637,4.74,NA,1.422,3.056
"2096-02",0.42,1.793,3.54,0.978,3.647,NA,0.722,2.745
"2096-03",0.736,1.464,3.936,0.181,2.553,NA,1.051,2.456
"2096-04",1.051,3.023,4.986,0.781,4.186,NA,0.704,3.151
"2096-05",1.574,4.628,4.914,2.798,9.556,NA,2.476,4.36
"2096-06",1.858,4.889,6.38,3.294,13.622,NA,4.595,5.355
"2096-07",2.756,5.157,6.492,5.093,17.882,NA,4.548,6.532
"2096-08",2.389,4.532,6.442,4.987,20.279,NA,4.136,7.362
"2096-09",1.463,4.08,4.009,3.319,13.469,NA,4.207,5.592
"2096-10",0.725,2.536,3.661,1.434,11.33,NA,4.816,4.717
"2096-11",0.577,2.813,4.561,0.97,10.629,NA,3.954,4.879
"2096-12",0.453,1.845,3.817,0.377,7.718,NA,2.513,3.688
"2097-01",0.431,2.444,3.38,0.222,4.86,NA,0.712,3.163
"2097-02",0.481,1.911,3.585,0.558,2.921,NA,0.568,2.657
"2097-03",0.955,2.291,3.743,0.517,3.281,NA,0.593,2.699
"2097-04",1.479,3.769,3.906,1.488,5.993,NA,0.982,3.517
"2097-05",1.141,4.562,5.153,2.542,7.94,NA,1.216,3.791
"2097-06",1.68,4.427,6.345,3.303,15.711,NA,3.194,5.594
"2097-07",2.565,5.58,6.409,6.852,18.455,NA,5.066,6.603
"2097-08",2.386,4.84,6.901,5.529,19.694,NA,5.531,6.99
"2097-09",1.624,4.508,4.77,4.316,14.324,NA,3.197,5.646
"2097-10",0.59,1.794,4.313,1.26,11.931,NA,1.724,4.721
"2097-11",0.578,1.706,3.439,1.673,10.161,NA,7.683,4.51
"2097-12",0.421,1.575,3.81,1.118,8.344,NA,3.089,3.938
"2098-01",0.538,2.714,3.018,0.483,4.846,NA,1.015,3.028
"2098-02",0.391,0.816,3.793,0.081,3.353,NA,0.294,2.502
"2098-03",0.881,1.626,4.42,0.597,2.566,NA,0.436,2.927
"2098-04",1.106,3.709,4.348,1.573,3.604,NA,0.871,3.213
"2098-05",1.291,4.046,5.698,2.016,8.868,NA,1.69,3.946
"2098-06",1.52,5.285,5.744,3.915,10.702,NA,3.176,4.912
"2098-07",2.7,5.289,6.716,3.626,15.739,NA,2.151,6.107
"2098-08",1.767,4.387,5.422,3.771,15.879,NA,2.068,6.052
"2098-09",0.898,4.134,4.331,3.934,11.904,NA,7.037,5.274
"2098-10",0.583,3.674,3.887,3.22,9.478,NA,6.415,4.439
"2098-11",0.368,3.883,3.102,1.914,9.517,NA,2.265,4.397
"2098-12",0.47,3.264,4.352,0.794,5.822,NA,0.223,3.902
