#Dataset: ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4-SN_v1
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","GIC","NWN","NEN","NEU","EEU","RAR","WSB","ESB","RFE","ARO","full_domain"
"2087-04",-15.209,-4.477,-12.105,3.359,NA,-8.258,NA,NA,2.07,-9.267,-8.392
"2087-05",-5.931,3.8,-3.93,5.725,NA,-1.222,NA,NA,4.906,-2.336,-1.588
"2087-06",-1.19,6.675,3.687,8.837,NA,4.952,NA,NA,9.757,0.598,2.679
"2087-07",-0.003,9.973,6.945,11.324,NA,7.895,NA,NA,13.293,1.949,4.839
"2087-08",-0.208,11.058,5.194,11.538,NA,7.558,NA,NA,14.481,3.468,5.349
"2087-09",-2.31,6.643,2.737,9.296,NA,4.301,NA,NA,11.995,2.456,3.259
"2087-10",-7.375,2.818,-0.342,6.203,NA,0.219,NA,NA,8.959,0.942,0.232
"2087-11",-11.775,-2.316,-6.238,5.268,NA,-3.52,NA,NA,2.422,-1.103,-2.871
"2087-12",-17.487,-11.739,-14.525,2.855,NA,-8.411,NA,NA,-1.893,-5.247,-7.602
"2088-01",-20.119,-8.759,-20.675,3.078,NA,-15.176,NA,NA,-2.62,-12.498,-13.002
"2088-02",-20.718,-13.598,-22.885,1.482,NA,-18.79,NA,NA,-1.866,-14.586,-15.387
"2088-03",-21.438,-14.279,-23.049,1.937,NA,-18.038,NA,NA,-0.233,-15.869,-15.761
"2088-04",-16.417,-5.273,-14.826,4.248,NA,-8.967,NA,NA,1.879,-9.24,-8.906
"2088-05",-3.806,3.093,-1.813,5.092,NA,-0.919,NA,NA,4.901,-2.013,-1.005
"2088-06",-0.552,8.26,4.012,8.243,NA,5.573,NA,NA,8.876,0.752,3.014
"2088-07",0.869,9.936,5,10.46,NA,9.829,NA,NA,12.564,2.985,5.532
"2088-08",0.585,9.759,5.858,11.115,NA,8.999,NA,NA,14.134,4.356,6.058
"2088-09",-3.081,7,2.386,9.112,NA,6.658,NA,NA,12.964,3.565,4.068
"2088-10",-8.11,4.361,-1.615,7.03,NA,1.591,NA,NA,7.875,1.503,0.724
"2088-11",-11.051,-0.824,-5.131,4.95,NA,-2.44,NA,NA,2.807,-0.513,-2.136
"2088-12",-18.708,-7.029,-13.168,2.111,NA,-7.24,NA,NA,-0.126,-4.411,-6.748
"2089-01",-20.666,-6.867,-17.447,2.989,NA,-13.33,NA,NA,-2.994,-8.554,-10.32
"2089-02",-21.963,-13.032,-20.952,2.831,NA,-13.653,NA,NA,-1.854,-11.206,-12.501
"2089-03",-19.522,-13.306,-22.722,3.06,NA,-11.504,NA,NA,-0.38,-11.44,-12.151
"2089-04",-14.139,-4.239,-13.412,3.44,NA,-6.795,NA,NA,1.634,-5.707,-6.612
"2089-05",-4.885,4.708,0.191,5.836,NA,1.385,NA,NA,4.122,-0.26,0.297
"2089-06",-2.55,9.851,4.53,8.911,NA,5.86,NA,NA,8.383,1.591,3.447
"2089-07",1.432,13.309,7.7,10.371,NA,9.931,NA,NA,12.835,4.859,6.886
"2089-08",1.089,10.297,7.021,10.484,NA,9.18,NA,NA,14.732,5.371,6.631
"2089-09",-2.088,7.777,4.034,9.032,NA,6.205,NA,NA,13.109,4.501,4.682
"2089-10",-5.668,2.753,1.06,5.762,NA,-0.052,NA,NA,9.103,1.883,0.878
"2089-11",-9.482,-1.234,-4.614,4.448,NA,-5.953,NA,NA,4.704,-0.258,-2.582
"2089-12",-12.759,-5.859,-8.417,3.614,NA,-6.516,NA,NA,-0.487,-2.208,-4.553
"2090-01",-15.846,-6.235,-14.242,1.49,NA,-10.525,NA,NA,-0.803,-5.064,-7.624
"2090-02",-18.945,-9.323,-21.545,0.997,NA,-12.998,NA,NA,-3.138,-9.393,-11.328
"2090-03",-17.954,-5.533,-17.356,1.455,NA,-12.719,NA,NA,0.291,-10.22,-10.856
"2090-04",-13.494,-5.39,-11.452,1.711,NA,-5.446,NA,NA,2.963,-6.067,-6.458
"2090-05",-6.717,3.188,-1.975,4.902,NA,1.118,NA,NA,5.418,-0.693,-0.475
"2090-06",-0.697,9.305,5.034,8.073,NA,6.797,NA,NA,9.964,2.029,3.928
"2090-07",2.097,9.356,7.392,10.107,NA,10.775,NA,NA,13.601,4.726,6.687
"2090-08",0.736,9.712,6.53,10.183,NA,9.414,NA,NA,14.98,5.69,6.627
"2090-09",-2.72,9.046,5.071,8.541,NA,6.324,NA,NA,13.868,4.692,4.833
"2090-10",-6.895,3.87,0.086,7.066,NA,2.094,NA,NA,9.59,2.654,1.613
"2090-11",-8.169,-1.067,-3.348,5.79,NA,-2.507,NA,NA,3.177,0.489,-1.189
"2090-12",-11.352,-5.478,-5.853,2.088,NA,-7.789,NA,NA,0.734,-1.73,-4.499
"2091-01",-15.342,-8.135,-14.456,2.057,NA,-12.444,NA,NA,-1.987,-5.023,-8.118
"2091-02",-18.987,-12.35,-20.167,1.007,NA,-18.961,NA,NA,-3.124,-11.161,-13.342
"2091-03",-21.423,-12.217,-18.194,0.984,NA,-12.484,NA,NA,-0.358,-12.885,-12.472
"2091-04",-16.056,-4.28,-10.496,2.644,NA,-6.331,NA,NA,2.243,-7.655,-7.2
"2091-05",-5.251,4.293,-1.436,5.344,NA,1.369,NA,NA,4.649,-0.292,0.09
"2091-06",-1.172,8.002,4.414,8.177,NA,7.306,NA,NA,9.042,1.897,3.828
"2091-07",1.915,10.228,7.6,10.152,NA,9.081,NA,NA,12.861,4.406,6.3
"2091-08",1.676,8.647,6.828,10.47,NA,8.71,NA,NA,15.418,5.047,6.308
"2091-09",-2.674,6.656,3.02,8.83,NA,5.445,NA,NA,13.833,3.921,4.022
"2091-10",-6.483,4.534,-0.552,7.392,NA,2.533,NA,NA,9.048,2.364,1.703
"2091-11",-8.551,-0.288,-2.826,4.599,NA,-3.279,NA,NA,4.188,-0.188,-1.677
"2091-12",-12.896,-5.448,-8.301,3.356,NA,-8.395,NA,NA,-0.457,-1.971,-4.868
"2092-01",-19.143,-9.276,-15.5,3.733,NA,-11.816,NA,NA,-0.242,-6.711,-9.096
"2092-02",-19.013,-7.376,-20.045,3.97,NA,-11.05,NA,NA,-1.172,-7.256,-9.689
"2092-03",-15.284,-12.834,-19.225,2.487,NA,-15.275,NA,NA,-0.358,-9.067,-11.29
"2092-04",-15.514,-6.677,-13.881,3.835,NA,-6.482,NA,NA,2.371,-8.279,-7.923
"2092-05",-6.893,3.826,-1.234,5.831,NA,0.68,NA,NA,5.535,-1.235,-0.58
"2092-06",-1.751,9.624,5.105,9.258,NA,6.069,NA,NA,10.072,1.851,3.698
"2092-07",2.519,11.156,8.972,10.63,NA,10.386,NA,NA,13.647,4.043,6.66
"2092-08",1.889,9.312,7.652,11.424,NA,9.968,NA,NA,15.962,4.984,6.756
"2092-09",-2.196,7.381,4.605,9.532,NA,5.806,NA,NA,14.19,3.958,4.358
"2092-10",-5.194,1.241,0.388,7.77,NA,0.753,NA,NA,9.091,1.783,1.093
"2092-11",-9.068,-4.63,-3.294,4.665,NA,-5.075,NA,NA,3.555,-0.97,-2.738
"2092-12",-13.741,-6.302,-9.624,4.598,NA,-7.493,NA,NA,1.1,-3.439,-5.342
"2093-01",-17.037,-8.56,-15.122,2.789,NA,-14.323,NA,NA,0.106,-8.077,-9.888
"2093-02",-21.347,-10.322,-22.294,2.94,NA,-17.958,NA,NA,-0.232,-11.678,-13.707
"2093-03",-17.548,-5.372,-17.731,3.719,NA,-9.03,NA,NA,0.345,-10.133,-9.685
"2093-04",-13.274,-2.101,-12.064,4.041,NA,-7.587,NA,NA,2.665,-7.981,-7.436
"2093-05",-4.821,5.373,-1.945,6.502,NA,-0.239,NA,NA,6.097,-1.229,-0.48
"2093-06",-1.361,9.338,4.395,8.754,NA,6.486,NA,NA,10.287,1.467,3.513
"2093-07",2.092,10.495,7.665,10.671,NA,10.074,NA,NA,13.429,4.237,6.484
"2093-08",1.259,10.01,7.939,11.23,NA,9.47,NA,NA,14.834,4.893,6.622
"2093-09",-2.839,8.437,2.538,9.482,NA,6.846,NA,NA,13.982,3.789,4.417
"2093-10",-7.227,2.45,-1.453,6.782,NA,2.227,NA,NA,10.576,1.753,0.99
"2093-11",-9.71,-2.822,-4.944,5.185,NA,-2.249,NA,NA,5.326,0.091,-1.744
"2093-12",-12.761,-6.636,-7.236,3.922,NA,-7.386,NA,NA,2.766,-1.446,-4.503
"2094-01",-19.444,-11.736,-17.555,3.164,NA,-10.876,NA,NA,0.196,-6.071,-9.049
"2094-02",-18.613,-11.653,-20.549,3.885,NA,-14.829,NA,NA,1.653,-9.46,-11.451
"2094-03",-17.003,-4.304,-17.171,4.5,NA,-9.287,NA,NA,0.595,-7.224,-8.243
"2094-04",-13.689,-1.956,-9.346,4.456,NA,-7.307,NA,NA,3.683,-8.018,-7.13
"2094-05",-4.772,3.896,-1.47,6.719,NA,1.194,NA,NA,6.131,-1.237,-0.256
"2094-06",-0.61,8.152,3.947,8.977,NA,6.68,NA,NA,10.495,1.534,3.636
"2094-07",1.746,11.557,6.622,11.725,NA,10.589,NA,NA,14.85,4.57,6.728
"2094-08",0.706,10.229,6.176,12.019,NA,9.638,NA,NA,15.842,4.994,6.499
"2094-09",-2.619,7.111,2.621,9.961,NA,6.235,NA,NA,14.111,4.082,4.314
"2094-10",-6.539,1.946,-0.988,7.987,NA,1.445,NA,NA,10.072,1.742,0.986
"2094-11",-11.02,-3.034,-4.721,4.839,NA,-3.169,NA,NA,4.543,-0.498,-2.493
"2094-12",-14.743,-9.067,-9.685,3.438,NA,-7.38,NA,NA,0.027,-3.528,-5.891
"2095-01",-18.874,-9.067,-13.941,3.049,NA,-13.392,NA,NA,-0.412,-8.044,-9.822
"2095-02",-19.864,-13.237,-21.456,1.578,NA,-15.463,NA,NA,1.179,-11.874,-12.92
"2095-03",-20.274,-8.595,-18.381,4.206,NA,-9.4,NA,NA,1.047,-9.931,-10.24
"2095-04",-15.038,-5.51,-13.231,4.358,NA,-4.493,NA,NA,3.196,-6.916,-6.781
"2095-05",-5.27,3.721,-2.689,6.688,NA,0.88,NA,NA,6.007,-0.278,-0.085
"2095-06",-1.1,8.473,3.547,9.855,NA,6.422,NA,NA,9.969,1.52,3.58
"2095-07",1.965,12.047,6.421,12.508,NA,9.58,NA,NA,13.503,4.456,6.622
"2095-08",1.526,10.924,6.706,12.385,NA,9.889,NA,NA,15.303,5.471,7.023
"2095-09",-0.595,7.608,4.054,9.294,NA,6.829,NA,NA,14.878,4.149,4.867
"2095-10",-5.297,2.356,1.051,6.718,NA,1.975,NA,NA,10.393,1.911,1.426
"2095-11",-8.569,-1.687,-3.532,4.921,NA,-1.927,NA,NA,3.292,0.068,-1.428
"2095-12",-13.39,-6.046,-7.31,3.169,NA,-6.766,NA,NA,0.961,-2.668,-4.859
"2096-01",-22.107,-11.761,-18.617,2.025,NA,-12.432,NA,NA,-0.018,-9.957,-11.115
"2096-02",-22.411,-13.653,-23.847,2.44,NA,-15.097,NA,NA,1.906,-13.19,-13.832
"2096-03",-20.377,-12.916,-21.339,1.779,NA,-14.247,NA,NA,0.586,-16.184,-14.472
"2096-04",-15.218,-5.451,-16.043,3.494,NA,-8.861,NA,NA,3.111,-8.53,-8.679
"2096-05",-5.417,2.725,-4.704,6.313,NA,0.32,NA,NA,5.815,-1.155,-0.861
"2096-06",-2.105,7.769,3.327,8.767,NA,7.092,NA,NA,10.052,1.086,3.254
"2096-07",1.034,12.333,5.604,12.023,NA,9.5,NA,NA,13.595,4.119,6.308
"2096-08",1.712,10.629,6.476,11.958,NA,9.434,NA,NA,15.381,4.766,6.596
"2096-09",-1.595,7.666,3.397,10.359,NA,5.233,NA,NA,14.334,3.777,4.324
"2096-10",-5.776,1.953,-1.126,6.566,NA,0.834,NA,NA,9.54,1.78,0.886
"2096-11",-8.639,-1.525,-5.133,4.669,NA,-4.221,NA,NA,4.913,-0.179,-2.117
"2096-12",-13.299,-6.961,-12.507,4.967,NA,-8.928,NA,NA,-0.167,-3.522,-5.92
"2097-01",-20.983,-13.083,-20.713,2.071,NA,-14.464,NA,NA,0.496,-10.585,-11.908
"2097-02",-22.885,-10.195,-26.193,0.687,NA,-19.456,NA,NA,0.48,-15.112,-16.011
"2097-03",-21.3,-12.639,-23.645,2.159,NA,-16.655,NA,NA,1.572,-16.329,-15.69
"2097-04",-15.989,-1.005,-12.924,5.021,NA,-4.85,NA,NA,3.065,-5.953,-5.996
"2097-05",-6.312,3.779,-2.269,5.677,NA,-0.033,NA,NA,6.572,-0.961,-0.641
"2097-06",-1.337,8.874,3.619,8.853,NA,6.139,NA,NA,10.293,1.204,3.288
"2097-07",1.766,11.401,7.582,10.045,NA,9.559,NA,NA,14.419,3.85,6.22
"2097-08",1.658,9.215,6.74,11.2,NA,8.364,NA,NA,15.579,4.579,6.144
"2097-09",-3.071,7.341,5.108,8.606,NA,4.828,NA,NA,14.594,3.273,3.743
"2097-10",-4.509,2.041,0.154,6.996,NA,0.418,NA,NA,9.298,1.391,0.95
"2097-11",-8.734,-0.901,-4.218,4.963,NA,-3.339,NA,NA,3.772,-0.308,-1.873
"2097-12",-14.835,-5.437,-6.552,3.489,NA,-7.504,NA,NA,0.415,-4.416,-5.8
"2098-01",-21.616,-9.57,-17.553,2.555,NA,-14.616,NA,NA,-0.795,-13.34,-12.66
"2098-02",-24.041,-14.926,-26.454,2.258,NA,-13.891,NA,NA,1.162,-14.975,-14.855
"2098-03",-21.601,-9.038,-20.721,2.167,NA,-13.566,NA,NA,0.365,-12.957,-12.938
"2098-04",-17.883,-4.196,-15.195,3.926,NA,-10.045,NA,NA,2.324,-12.767,-10.642
"2098-05",-5.746,1.287,-3.857,5.716,NA,-1.09,NA,NA,4.944,-2.421,-1.749
"2098-06",-1.078,8.008,4.046,9.656,NA,5.045,NA,NA,10.035,0.687,2.957
"2098-07",0.777,10.693,6.404,11.222,NA,9.636,NA,NA,13.289,2.86,5.643
"2098-08",1.995,10.287,7.008,10.608,NA,9.127,NA,NA,14.976,4.188,6.266
"2098-09",-1.666,7.758,5.456,8.125,NA,5.311,NA,NA,14.109,3.435,4.184
"2098-10",-4.845,3.612,1.49,6.008,NA,-0.516,NA,NA,9.216,1.568,0.921
"2098-11",-10.065,-1.305,-3.43,5.994,NA,-5.115,NA,NA,3.767,-0.713,-2.501
"2098-12",-11.453,-5.996,-6.961,3.387,NA,-8.869,NA,NA,-0.097,-3.787,-5.56
"2099-01",-17.741,-9.225,-16.17,3.009,NA,-14.362,NA,NA,-0.821,-11.904,-11.639
"2099-02",-22.006,-8.6,-23.142,3.14,NA,-19.71,NA,NA,-1.345,-17.69,-16.351
"2099-03",-20.394,-10.279,-18.771,2.412,NA,-14.391,NA,NA,0.335,-14.586,-13.49
"2099-04",-12.055,-2.51,-12.33,4.866,NA,-7.322,NA,NA,3.157,-5.669,-6.3
"2099-05",-5.349,4.852,0.348,6.819,NA,-0.129,NA,NA,6.021,-0.508,-0.017
"2099-06",0.038,9.828,5.319,9.542,NA,6.237,NA,NA,10.011,1.168,3.788
"2099-07",1.681,12.251,7.119,12.139,NA,9.074,NA,NA,13.116,3.881,6.301
"2099-08",0.821,10.772,7.015,11.702,NA,8.929,NA,NA,15.414,5.01,6.508
"2099-09",-1.834,8.721,4.016,9.645,NA,5.167,NA,NA,14.146,3.651,4.24
"2099-10",-4.353,3.499,0.598,7.88,NA,0.632,NA,NA,8.022,1.64,1.223
"2099-11",-8.95,-0.305,-3.443,5.209,NA,-5.45,NA,NA,4.239,-0.614,-2.417
"2099-12",-12.305,-4.598,-7.682,4.578,NA,-8.089,NA,NA,1.374,-3.255,-5.187
"2100-01",-17.836,-3.081,-16.171,2.691,NA,-11.299,NA,NA,-1.679,-8.806,-9.29
"2100-02",-19.613,-12.959,-22.476,2.109,NA,-14.512,NA,NA,-0.45,-11.526,-12.948
"2100-03",-20.22,-9.119,-19.639,2.739,NA,-14.662,NA,NA,0.799,-11.905,-12.58
"2100-04",-13.457,-0.919,-8.246,3.701,NA,-5.39,NA,NA,3.038,-6.892,-5.976
"2100-05",-4.924,5.604,-0.36,5.478,NA,0.541,NA,NA,5.378,-0.892,-0.157
"2100-06",-0.062,10.679,5.444,8.444,NA,5.426,NA,NA,10.357,1.308,3.696
"2100-07",2.163,13.576,7.086,10.562,NA,9.784,NA,NA,13.765,4.505,6.793
"2100-08",1.801,11.48,7.783,11.147,NA,8.292,NA,NA,15.546,5.255,6.712
"2100-09",-2.334,8.347,4.925,8.248,NA,6.586,NA,NA,14.139,4.368,4.769
"2100-10",-4.544,3.974,2.368,6.966,NA,0.94,NA,NA,10.087,2.193,1.754
"2100-11",-9.557,0.916,-1.889,5.817,NA,-1.58,NA,NA,3.597,0.61,-0.783
"2100-12",-10.684,-3.24,-4.454,5.027,NA,-6.975,NA,NA,-0.535,-1.497,-3.634
