#Dataset: CCCma-CanESM2_r1i1p1_CSIRO-CCAM-2008_v1
#Variable: tas
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-18
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","SEA","NAU","CAU","EAU","SAU","NZ","full_domain"
"1970-01",25.956,27.208,26.313,22.771,16.389,16.189,20.936
"1970-02",26.008,26.969,25.059,22.104,16.989,16.154,21.206
"1970-03",25.945,26.799,24.103,21.999,16.319,16.178,20.858
"1970-04",25.924,25.807,19.464,17.106,14.069,14.063,19.771
"1970-05",25.827,24.947,16.868,15.9,13.138,13.59,18.824
"1970-06",25.743,23.188,11.685,11.647,10.396,11.897,17.366
"1970-07",25.509,23.025,12.239,12.336,10.105,11.118,17.06
"1970-08",25.601,23.157,12.77,12.226,9.639,10.475,16.872
"1970-09",25.812,24.347,18.625,15.758,11.309,11.122,17.527
"1970-10",25.783,25.002,20.867,16.614,12.081,11.297,17.956
"1970-11",25.837,26.193,24.043,20.602,13.328,11.907,18.949
"1970-12",25.975,26.73,25.781,21.792,15.643,13.642,20.026
"1971-01",26.067,27.266,26.373,22.289,16.682,16.357,20.921
"1971-02",26.175,26.868,25.097,22.08,16.781,17.27,21.072
"1971-03",25.822,26.846,24.561,20.726,16.124,16.006,20.698
"1971-04",25.657,25.99,20.994,17.901,14.847,14.326,19.809
"1971-05",25.795,24.846,15.513,14.481,12.365,12.894,18.456
"1971-06",25.453,22.752,11.677,11.224,10.721,11.26,17.196
"1971-07",25.453,22.058,10.981,11.816,10.099,10.97,16.797
"1971-08",25.361,23.339,14.433,13.552,10.246,10.643,16.844
"1971-09",25.49,24.061,17.571,14.984,11.085,10.571,17.118
"1971-10",25.481,24.586,18.753,16.574,11.641,11.401,17.451
"1971-11",25.741,25.969,22.691,18.978,13.663,12.879,18.695
"1971-12",25.872,26.55,24.749,21.508,15.178,14.948,20.03
"1972-01",25.915,26.223,22.972,21.456,16.726,15.848,20.485
"1972-02",25.911,26.272,23.375,21.842,16.409,17.394,20.702
"1972-03",25.897,26.233,23.836,20.939,16.282,16.354,20.621
"1972-04",25.742,25.806,19.49,18.012,14.173,14.664,19.59
"1972-05",25.763,24.819,16.115,15.798,12.565,14.084,18.6
"1972-06",25.755,23.678,12.131,11.506,10.296,12.034,17.434
"1972-07",25.435,22.407,12.95,11.814,10.658,10.925,17.073
"1972-08",25.338,23.408,14.505,13.126,10.374,10.587,16.894
"1972-09",25.38,24.126,19.68,15.46,11.633,10.864,17.386
"1972-10",25.685,24.886,20.106,17.504,11.786,11.369,17.79
"1972-11",25.781,26.052,23.092,19.415,12.948,12.627,18.926
"1972-12",25.897,26.531,25.371,21.923,15.187,14.457,20.065
"1973-01",25.971,27.364,26.829,22.501,16.378,16.055,20.878
"1973-02",26.054,26.782,25.948,22.731,17.373,16.448,21.246
"1973-03",25.934,26.486,25.832,21.425,17.031,15.728,20.969
"1973-04",25.982,26.375,22.069,20.036,15.05,15.024,20.085
"1973-05",26.236,25.086,15.674,15.14,12.878,13.242,18.805
"1973-06",26.143,23.492,12.849,13.291,11.083,12.075,17.646
"1973-07",25.921,23.352,12.477,13.663,10.167,11.458,16.974
"1973-08",25.72,23.371,15.018,13.426,10.719,11.137,16.952
"1973-09",25.713,24.128,17.954,15.004,11.024,11.146,17.439
"1973-10",25.757,25.337,21.204,17.691,12.097,11.61,18.097
"1973-11",26.096,26.262,23.503,19.141,13.394,12.402,19.059
"1973-12",26.201,27.263,26.14,21.691,15.468,14.076,20.324
"1974-01",26.394,27.936,27.643,23.716,17.243,15.55,21.24
"1974-02",26.219,27.076,28.292,23.891,18.221,16.126,21.568
"1974-03",26.037,27.078,25.398,21.571,17.143,15.349,21.025
"1974-04",26.397,26.73,21.928,18.158,15.183,14.572,20.28
"1974-05",26.259,25.44,18.067,16.216,13.3,12.902,19.071
"1974-06",26.304,24.017,13.156,12.56,11.262,11.684,17.798
"1974-07",25.81,22.598,11.95,12.896,10.413,11.344,17.16
"1974-08",25.661,23.038,13.676,12.795,10.413,11.2,16.979
"1974-09",25.749,24.199,15.545,14.617,10.953,10.891,17.183
"1974-10",25.672,25.16,21.394,17.964,13.528,11.419,18.026
"1974-11",25.7,25.984,24.091,20.494,14.737,13.18,18.964
"1974-12",25.721,26.619,25.636,22.25,15.906,14.734,20.023
"1975-01",26.209,26.727,25.285,21.97,17.108,17.154,20.787
"1975-02",26.221,26.781,24.222,22.13,17.188,17.634,21.111
"1975-03",25.902,26.758,24.503,21.876,16.516,17.419,20.913
"1975-04",25.619,26.009,19.044,17.986,14.095,16.257,19.769
"1975-05",25.591,24.395,15.761,15.076,12.643,13.869,18.63
"1975-06",25.513,23.177,12.796,12.923,11.086,11.95,17.446
"1975-07",25.347,22.937,12.443,12.83,10.162,11.415,16.989
"1975-08",25.398,23.552,14.842,13.374,10.61,10.999,16.979
"1975-09",25.414,23.816,16.776,13.697,11.067,10.952,17.157
"1975-10",25.519,24.692,19.854,16.765,12.617,11.573,17.773
"1975-11",25.619,25.651,22.201,18.695,13.701,12.819,18.769
"1975-12",26.029,26.308,23.859,21.202,15.808,14.385,20.017
"1976-01",26.361,26.605,25.041,22.523,17.247,15.932,20.944
"1976-02",26.045,26.392,24.529,21.853,17.869,16.602,21.268
"1976-03",25.929,26.354,23.684,20.71,16.811,16.177,20.913
"1976-04",25.958,26.012,20.623,18.921,15.157,14.466,20.02
"1976-05",25.997,24.095,15.578,13.856,12.82,13.081,18.668
"1976-06",25.678,23.811,14.758,14.233,11.876,12.221,17.775
"1976-07",25.511,22.77,11.488,11.724,9.983,11.304,16.958
"1976-08",25.598,22.835,12.6,11.612,10.11,10.718,16.846
"1976-09",25.684,23.648,17.265,14.133,11.279,11.294,17.244
"1976-10",25.822,25.29,20.677,17.792,12.282,12.412,18.088
"1976-11",26.081,26.215,24.091,20.169,13.586,12.53,19.138
"1976-12",25.953,27.034,26.054,21.538,15.377,14.053,20.041
"1977-01",26.068,27.442,26.767,23.454,16.316,15.998,20.998
"1977-02",26.134,27.327,27.811,23.473,17.507,16.884,21.343
"1977-03",25.751,26.742,25.562,21.377,16.692,15.589,20.73
"1977-04",25.815,26.022,20.713,18.751,15.064,14.809,19.851
"1977-05",26.059,24.663,15.424,14.673,13.189,13.297,18.68
"1977-06",25.887,23.434,11.687,12.06,10.49,12.186,17.383
"1977-07",25.628,23.061,12.005,11.616,9.869,11.515,17.059
"1977-08",25.547,23.234,16.009,13.341,10.815,11.346,17.323
"1977-09",25.512,23.633,18.797,14.947,11.279,11.343,17.48
"1977-10",25.772,25.334,21.479,17.461,11.655,11.66,18.266
"1977-11",26.062,26.347,25.104,20.137,13.898,12.84,19.271
"1977-12",26.255,27.227,26.213,22.075,15.272,14.241,20.245
"1978-01",26.265,27.321,26.963,23.26,16.897,15.788,21.174
"1978-02",26.156,27.805,26.922,23.187,18.354,16.81,21.502
"1978-03",26.204,26.816,25.08,21.83,17.254,16.692,21.047
"1978-04",26.385,27.164,22.353,19.182,15.545,15.362,20.23
"1978-05",26.307,25.434,15.855,14.962,12.516,13.188,18.684
"1978-06",25.895,23.304,13.402,12.176,10.95,11.65,17.564
"1978-07",25.692,23.234,13.021,11.517,10.229,11.922,17.222
"1978-08",25.544,23.752,15.505,12.848,10.805,11.307,17.091
"1978-09",25.57,24.294,17.613,14.383,11.072,11.346,17.301
"1978-10",25.687,25.71,22.286,18.422,12.786,11.941,18.253
"1978-11",25.644,26.193,24.104,19.507,14.335,12.775,18.929
"1978-12",26.08,26.537,25.174,21.755,15.739,15.236,19.937
"1979-01",26.229,26.858,25.753,22.198,16.961,17.205,20.865
"1979-02",25.925,26.484,23.254,22.098,17.583,17.43,21.069
"1979-03",25.928,26.083,21.613,19.95,16.651,17.237,20.816
"1979-04",25.884,25.11,17.735,18.508,15.015,15.184,19.804
"1979-05",25.564,24.458,16.272,16.275,13.075,13.936,18.73
"1979-06",25.572,23.812,13.646,13.605,11.489,12.701,17.76
"1979-07",25.452,22.707,12.597,10.893,10.963,11.654,17.089
"1979-08",25.405,22.902,14.637,12.385,10.882,10.966,16.957
"1979-09",25.403,23.905,17.354,15.915,11.514,11.461,17.375
"1979-10",25.54,24.848,19.953,17.472,12.322,11.514,17.787
"1979-11",25.758,25.973,22.98,19.699,14.145,12.3,18.855
"1979-12",25.927,26.918,26.22,22.522,16.109,14.313,20.325
"1980-01",26.223,27.588,26.501,23.271,16.441,15.946,20.882
"1980-02",26.094,27.17,26.135,22.482,17.53,16.733,21.242
"1980-03",25.913,26.392,24.084,22.458,16.2,16.285,20.745
"1980-04",26.161,26.512,21.359,19.241,14.674,14.952,20.038
"1980-05",26.202,25.498,17.378,16.49,12.702,13.636,19
"1980-06",25.97,24.739,14.402,13.8,10.79,12.15,17.973
"1980-07",25.765,24.111,13.784,13.315,10.507,11.185,17.367
"1980-08",25.822,24.062,13.823,13.108,10.048,10.711,17.128
"1980-09",26.104,24.261,15.124,13.771,10.147,11.015,17.33
"1980-10",26.249,25.811,20.67,17.054,12.084,12.261,18.26
"1980-11",26.113,26.664,25.33,20.879,14.278,13.177,19.223
"1980-12",26.42,27.221,25.851,22.168,15.518,14.767,20.256
