#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EAS
#Experiment: rcp26
#Model: NCC-NorESM1-M_r1i1p1_ICTP-RegCM4-4_v0
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2097-08",21.972,9.959,24.197,27.948,27.615,NA,27.881,23.067
"2097-09",14.54,6.547,21.663,27.277,27.395,NA,27.462,20.375
"2097-10",8.512,0.224,17.609,26.56,27.303,NA,28.078,17.651
"2097-11",-1.892,-7.245,11.469,24.244,26.565,NA,27.709,13.126
"2097-12",-6.439,-13.153,8.975,21.628,25.339,NA,26.172,10.762
"2098-01",-7.344,-12.226,6.265,21.404,24.113,NA,25.088,9.2
"2098-02",-4.569,-11.53,7.522,23.09,24.194,NA,24.936,10.416
"2098-03",2.669,-7.295,11.026,25.501,25.21,NA,25.556,13.105
"2098-04",9.412,0.523,15.107,29.336,26.663,NA,26.485,16.264
"2098-05",13.822,4.676,18.608,30.702,27.241,NA,27.142,18.963
"2098-06",21.766,7.54,21.903,29.535,27.4,NA,27.626,21.956
"2098-07",22.46,9.268,23.848,27.916,27.462,NA,27.825,22.945
"2098-08",19.259,7.77,23.286,27.755,26.959,NA,27.151,22.32
"2098-09",14.759,5.144,20.673,27.265,27.035,NA,27.079,20.274
"2098-10",6.023,-0.016,16.179,26.427,26.968,NA,27.466,16.929
"2098-11",-2.444,-7.577,12.141,24.332,26.798,NA,27.468,12.872
"2098-12",-6.793,-12.666,7.622,21.223,24.689,NA,25.835,9.464
"2099-01",-9.458,-14.607,5.968,20.791,23.744,NA,24.612,8.45
"2099-02",-4.865,-12.222,6.513,22.375,24.242,NA,24.815,9.709
"2099-03",2.352,-6.316,10.491,24.621,25.189,NA,25.089,12.345
"2099-04",7.207,-1.776,14.867,28.704,26.871,NA,26.319,15.673
"2099-05",16.36,3.595,19.182,30.566,27.794,NA,27.329,19.632
"2099-06",21.995,7.869,21.955,30.793,27.505,NA,27.677,22.079
"2099-07",24.581,9.683,24.178,29.606,27.126,NA,27.678,23.395
"2099-08",22.296,9.914,24.646,27.454,27.496,NA,27.472,23.165
"2099-09",14.131,6.088,21.32,27.579,27.583,NA,27.347,20.407
"2099-10",7.615,0.059,17.767,27.262,27.548,NA,27.608,17.374
"2099-11",-1.139,-8.507,12.134,23.97,26.542,NA,27.637,13.259
"2099-12",-5.378,-10.617,8.004,22.037,24.531,NA,25.308,10.288
