#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-ARC
#Experiment: rcp45
#Model: CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","GIC","NWN","NEN","NEU","EEU","RAR","WSB","ESB","RFE","ARO","full_domain"
"2015-04",1.476,0.891,0.655,1.197,NA,0.808,NA,NA,0.359,0.622,0.959
"2015-05",0.953,0.831,0.608,1.343,NA,0.661,NA,NA,0.496,0.504,0.77
"2015-06",1.701,0.849,0.283,1.523,NA,0.819,NA,NA,2.443,0.559,1.009
"2015-07",1.517,1.873,0.754,2.089,NA,2.149,NA,NA,0.743,1.391,1.687
"2015-08",1.768,2.499,1.592,2.205,NA,1.179,NA,NA,2.916,1.388,1.654
"2015-09",2.208,1.585,1.166,2.579,NA,1.216,NA,NA,4.807,1.21,1.656
"2015-10",2.482,2.16,1.129,3.763,NA,1.337,NA,NA,1.555,1.447,1.946
"2015-11",2.833,1.49,0.794,2.931,NA,1.104,NA,NA,1.708,1.088,1.73
"2015-12",2.163,1.601,0.63,2.945,NA,0.847,NA,NA,1.082,0.68,1.378
"2016-01",1.844,1.284,0.5,1.872,NA,0.485,NA,NA,1.753,0.598,1.061
"2016-02",2.086,1.235,0.34,2.517,NA,0.613,NA,NA,1.426,0.614,1.227
"2016-03",1.779,1.393,0.486,2.355,NA,0.515,NA,NA,1.419,0.574,1.089
"2016-04",1.513,1.45,0.627,1.555,NA,0.551,NA,NA,0.611,0.593,0.973
"2016-05",1.461,0.656,0.248,0.968,NA,0.602,NA,NA,0.659,0.321,0.724
"2016-06",1.802,0.722,0.273,1.518,NA,0.84,NA,NA,3.845,0.609,1.043
"2016-07",1.448,2.023,0.901,1.776,NA,1.472,NA,NA,3.525,1.259,1.548
"2016-08",1.554,2.571,1.393,2.095,NA,1.8,NA,NA,3.157,1.332,1.753
"2016-09",2.483,1.943,1.221,2.769,NA,1.459,NA,NA,3.246,1.2,1.774
"2016-10",3.208,2.487,0.787,2.759,NA,0.977,NA,NA,2.929,1.07,1.817
"2016-11",2.217,1.709,1.001,2.942,NA,1.162,NA,NA,1.565,1.013,1.586
"2016-12",2.275,1.699,0.699,2.934,NA,0.768,NA,NA,2.026,0.836,1.467
"2017-01",1.971,1.763,0.443,3.209,NA,0.763,NA,NA,1.394,0.507,1.347
"2017-02",1.999,0.639,0.338,2.582,NA,0.77,NA,NA,2.296,0.578,1.212
"2017-03",1.642,1.162,0.432,2.201,NA,0.407,NA,NA,1.673,0.515,1.03
"2017-04",1.761,0.862,0.424,2.191,NA,0.354,NA,NA,2.168,0.642,1.017
"2017-05",2.041,0.738,0.378,1.53,NA,0.439,NA,NA,1.619,0.514,0.939
"2017-06",0.693,0.854,0.499,1.313,NA,1.012,NA,NA,1.989,0.5,0.834
"2017-07",1.577,1.565,1.066,1.443,NA,1.677,NA,NA,3.679,1.266,1.472
"2017-08",1.5,2.24,0.965,1.53,NA,1.388,NA,NA,2.84,1.521,1.571
"2017-09",1.526,3.18,1.195,2.673,NA,1.443,NA,NA,2.326,1.271,1.752
"2017-10",2.903,2.677,1.08,3.592,NA,1.224,NA,NA,2.76,1.033,1.855
"2017-11",3.077,1.554,0.666,3.334,NA,1.099,NA,NA,1.366,0.927,1.718
"2017-12",2.568,2.32,0.412,3.765,NA,0.665,NA,NA,1.255,0.801,1.643
"2018-01",2.197,1.374,0.653,2.822,NA,0.539,NA,NA,1.638,0.863,1.394
"2018-02",2.355,1.583,0.32,2.136,NA,0.611,NA,NA,1.615,0.594,1.252
"2018-03",1.819,0.853,0.541,2.144,NA,0.418,NA,NA,1.843,0.704,1.087
"2018-04",2.054,1.014,0.54,1.873,NA,0.512,NA,NA,1.201,0.54,1.055
"2018-05",1.691,0.932,0.333,1.674,NA,0.692,NA,NA,0.877,0.685,0.997
"2018-06",1.455,1.496,0.796,1.493,NA,1.133,NA,NA,2.752,0.644,1.119
"2018-07",1.333,1.713,1.196,2.072,NA,1.53,NA,NA,1.734,1.339,1.514
"2018-08",1.554,2.423,1.386,2.369,NA,1.249,NA,NA,3.35,1.223,1.567
"2018-09",3.053,3.025,0.604,1.8,NA,1.351,NA,NA,1.298,0.778,1.666
"2018-10",2.017,2.352,1.428,3.417,NA,1.174,NA,NA,2.08,1.146,1.658
"2018-11",1.585,1.839,0.885,3.832,NA,0.932,NA,NA,1.936,0.865,1.485
"2018-12",2.504,1.81,0.499,3.728,NA,0.545,NA,NA,2.164,0.556,1.489
"2019-01",2.301,1.426,0.463,4.222,NA,0.7,NA,NA,1.26,0.91,1.645
"2019-02",2.47,1.251,0.363,3.425,NA,0.641,NA,NA,1.497,0.615,1.394
"2019-03",2.229,0.502,0.504,3.004,NA,0.562,NA,NA,1.776,0.521,1.167
"2019-04",2.071,1.194,0.622,2.63,NA,0.724,NA,NA,1.883,0.73,1.268
"2019-05",1.239,0.938,0.343,1.904,NA,0.68,NA,NA,2.085,0.563,0.9
"2019-06",1.526,0.746,0.465,2.119,NA,1.383,NA,NA,1.886,1.095,1.313
"2019-07",1.348,1.614,1.365,1.979,NA,1.96,NA,NA,3.286,1.725,1.774
"2019-08",1.979,1.984,1.424,2,NA,1.597,NA,NA,1.239,1.824,1.893
"2019-09",2.641,2.501,1.092,2.62,NA,1.71,NA,NA,1.436,1.537,1.975
"2019-10",2.232,1.667,1.123,3.607,NA,1.217,NA,NA,0.686,1.115,1.718
"2019-11",2.602,1.199,0.687,3.107,NA,1.008,NA,NA,1.475,0.917,1.539
"2019-12",2.393,1.473,0.552,3.731,NA,0.704,NA,NA,1.458,0.776,1.535
"2020-01",3.027,1.321,0.474,3.935,NA,0.929,NA,NA,0.956,0.899,1.662
"2020-02",2.124,1.473,0.482,2.611,NA,0.525,NA,NA,1.862,0.6,1.226
"2020-03",1.834,1.214,0.776,2.198,NA,0.46,NA,NA,1.603,0.703,1.122
"2020-04",1.035,0.876,0.488,2.165,NA,0.564,NA,NA,1.936,0.707,0.971
"2020-05",1.919,1.091,0.495,1.335,NA,0.585,NA,NA,2.495,0.572,0.974
"2020-06",1.232,1.243,0.423,1.839,NA,0.854,NA,NA,1.992,0.451,0.941
"2020-07",0.943,1.252,1.229,2.233,NA,1.393,NA,NA,5.381,1.321,1.471
"2020-08",1.439,2.617,1.493,2.805,NA,2.049,NA,NA,2.331,1.601,1.916
"2020-09",1.865,2.508,1.626,3.074,NA,1.573,NA,NA,0.852,1.345,1.809
"2020-10",2.021,2.089,1.192,4.001,NA,1.468,NA,NA,1.964,1.529,1.956
"2020-11",2.703,1.749,0.905,2.444,NA,0.912,NA,NA,1.873,1.047,1.564
"2020-12",2.218,1.666,0.673,3.075,NA,0.713,NA,NA,1.182,0.996,1.48
"2021-01",2.256,1.435,0.542,2.587,NA,0.551,NA,NA,2.019,0.607,1.28
"2021-02",2.717,1.308,0.365,3.981,NA,0.553,NA,NA,1.274,0.63,1.441
"2021-03",2.006,1.536,0.54,2.941,NA,0.491,NA,NA,0.701,0.667,1.244
"2021-04",1.497,0.969,0.29,1.406,NA,0.591,NA,NA,0.865,0.67,0.938
"2021-05",1.489,0.892,0.481,0.938,NA,0.504,NA,NA,1.64,0.712,0.912
"2021-06",1.625,1.13,0.597,2.08,NA,0.851,NA,NA,2.241,0.759,1.135
"2021-07",1.378,1.404,1.326,1.57,NA,1.218,NA,NA,4.333,1.323,1.415
"2021-08",1.757,3.032,1.405,1.635,NA,1.667,NA,NA,4.146,1.314,1.738
"2021-09",2.767,2.857,1.188,2.885,NA,1.35,NA,NA,2.607,1.35,1.938
"2021-10",2.864,2.218,0.55,2.945,NA,1.161,NA,NA,0.661,1.179,1.784
"2021-11",2.46,2.05,0.712,3.992,NA,0.865,NA,NA,0.787,0.982,1.707
"2021-12",2.535,1.503,0.887,3.348,NA,0.768,NA,NA,0.879,1.02,1.62
"2022-01",2.341,1.045,0.403,2.55,NA,0.621,NA,NA,1.223,0.563,1.221
"2022-02",1.516,1.1,0.541,2.657,NA,0.453,NA,NA,2.436,0.728,1.165
"2022-03",1.851,0.921,0.414,2.613,NA,0.443,NA,NA,0.916,0.676,1.136
"2022-04",1.991,1.377,0.472,1.613,NA,0.586,NA,NA,0.592,0.676,1.091
"2022-05",1.34,0.638,0.433,2.107,NA,0.497,NA,NA,1.427,0.627,0.938
"2022-06",2.06,1.452,0.423,1.728,NA,0.742,NA,NA,3.735,0.885,1.279
"2022-07",1.322,2.057,0.78,1.489,NA,1.635,NA,NA,2.237,1.016,1.363
"2022-08",2.088,2.067,1.381,2.452,NA,1.715,NA,NA,3.919,1.53,1.895
"2022-09",1.612,2.632,1.591,2.3,NA,1.435,NA,NA,3.632,1.1,1.61
"2022-10",1.906,2.749,0.704,1.873,NA,1.274,NA,NA,1.418,1.235,1.618
"2022-11",2.273,1.727,0.634,2.981,NA,1.307,NA,NA,1.72,1.099,1.666
"2022-12",2.176,2.316,0.719,4.294,NA,0.981,NA,NA,0.782,0.763,1.665
"2023-01",2.331,1.154,0.601,2.575,NA,0.626,NA,NA,2.352,0.772,1.333
"2023-02",3.199,1.651,0.443,3.15,NA,0.538,NA,NA,1.608,0.724,1.539
"2023-03",1.06,1.038,0.542,2.621,NA,0.53,NA,NA,1.264,0.68,1.001
"2023-04",1.583,1.199,0.371,2.199,NA,0.766,NA,NA,0.359,0.583,1.086
"2023-05",1.657,0.983,0.462,1.725,NA,0.503,NA,NA,1.744,0.542,0.962
"2023-06",1.657,1.075,0.44,1.907,NA,1.059,NA,NA,2.273,0.865,1.23
"2023-07",1.357,1.949,1.454,1.666,NA,1.544,NA,NA,4.247,1.27,1.538
"2023-08",1.053,2.485,1.176,2.192,NA,1.416,NA,NA,5.879,1.613,1.707
"2023-09",2.116,2.277,1.279,2.86,NA,1.407,NA,NA,2.085,1.442,1.858
"2023-10",2.369,1.976,0.772,3.003,NA,1.438,NA,NA,1.072,1.116,1.72
"2023-11",2.292,1.702,0.733,3.102,NA,1.05,NA,NA,1.177,1.02,1.565
"2023-12",2.853,1.667,0.585,3.551,NA,0.999,NA,NA,1.375,0.861,1.691
"2024-01",3.099,1.11,0.539,3.471,NA,0.789,NA,NA,1.695,0.792,1.637
"2024-02",2.395,1.351,0.466,2.468,NA,0.419,NA,NA,1.747,0.539,1.208
"2024-03",1.525,1.344,0.467,2.635,NA,0.527,NA,NA,0.958,0.576,1.134
"2024-04",1.743,1.154,0.484,1.105,NA,0.393,NA,NA,1.84,0.522,0.875
"2024-05",1.395,0.719,0.528,2.145,NA,0.596,NA,NA,2.106,0.579,0.958
"2024-06",1.632,0.931,0.867,1.72,NA,0.976,NA,NA,2.024,0.987,1.21
"2024-07",1.324,1.365,0.738,1.813,NA,1.61,NA,NA,2.965,1.056,1.34
"2024-08",1.811,2.458,1.064,2.496,NA,1.56,NA,NA,1.602,1.543,1.807
"2024-09",2.583,1.535,1.104,3.229,NA,1.557,NA,NA,2.451,1.676,2.02
"2024-10",2.394,1.602,0.901,2.68,NA,1.355,NA,NA,4.083,1.147,1.657
"2024-11",2.399,1.494,0.945,2.788,NA,1.093,NA,NA,1.576,0.793,1.514
"2024-12",2.907,1.466,0.767,3.233,NA,1.058,NA,NA,1.46,0.832,1.672
"2025-01",2.376,1.766,0.76,2.882,NA,0.464,NA,NA,1.695,0.555,1.316
"2025-02",1.818,1.273,0.446,3.47,NA,0.602,NA,NA,1.655,0.622,1.297
"2025-03",2.003,1.139,0.338,3.365,NA,0.589,NA,NA,0.452,0.569,1.25
"2025-04",2.745,0.757,0.437,1.683,NA,0.418,NA,NA,1.057,0.465,1.066
"2025-05",1.509,1.055,0.635,1.984,NA,0.608,NA,NA,1.921,0.555,0.99
"2025-06",1.718,1.312,0.789,2.072,NA,1.461,NA,NA,2.839,0.786,1.305
"2025-07",1.176,1.661,1.373,1.495,NA,1.538,NA,NA,1.603,1.601,1.55
"2025-08",2.261,2.463,1.558,3.273,NA,1.471,NA,NA,2.335,1.448,1.951
"2025-09",2.633,2.068,1.701,2.706,NA,1.692,NA,NA,3.95,1.233,1.865
"2025-10",2.943,2.638,0.747,3.566,NA,1.209,NA,NA,2.145,1.266,1.938
"2025-11",2.299,1.755,0.746,2.376,NA,1.093,NA,NA,1.028,0.961,1.52
"2025-12",2.606,2.512,0.726,2.572,NA,1.013,NA,NA,2.115,0.794,1.551
"2026-01",2.601,1.414,0.318,2.509,NA,0.711,NA,NA,1.561,0.636,1.369
"2026-02",2.195,1.137,0.711,2.667,NA,0.735,NA,NA,2.024,0.766,1.354
"2026-03",1.803,1.804,0.516,2.651,NA,0.562,NA,NA,1.039,0.659,1.197
"2026-04",1.23,1.213,0.596,2.048,NA,0.528,NA,NA,1.573,0.587,0.944
"2026-05",0.966,0.675,0.563,0.851,NA,0.527,NA,NA,2.235,0.558,0.766
"2026-06",1.241,1.42,0.768,0.831,NA,0.714,NA,NA,4.278,0.757,0.965
"2026-07",1.232,1.337,0.93,1.767,NA,1.897,NA,NA,1.707,1.384,1.515
"2026-08",1.853,1.66,1.296,2.174,NA,2.022,NA,NA,6.039,1.88,1.98
"2026-09",2.822,1.956,1.351,1.949,NA,1.549,NA,NA,2.682,0.962,1.722
"2026-10",3.612,1.91,0.549,2.877,NA,1.134,NA,NA,0.703,1.164,1.851
"2026-11",2.8,1.545,0.751,4.111,NA,1.206,NA,NA,1.63,1.134,1.848
"2026-12",2.615,1.88,0.654,2.477,NA,0.737,NA,NA,1.753,0.598,1.41
"2027-01",2.228,1.582,0.607,2.578,NA,0.59,NA,NA,1.288,0.55,1.237
"2027-02",2.332,1.714,0.437,2.875,NA,0.66,NA,NA,1.329,0.676,1.352
"2027-03",1.853,0.925,0.582,2.71,NA,0.679,NA,NA,1.496,0.674,1.178
"2027-04",2.359,1.054,0.334,2.606,NA,0.521,NA,NA,2.245,0.885,1.331
"2027-05",1.549,0.783,0.548,1.206,NA,0.75,NA,NA,1.149,0.718,0.94
"2027-06",1.61,1.207,0.565,1.62,NA,0.809,NA,NA,1.841,0.715,1.07
"2027-07",1.324,2.125,1.23,2.054,NA,1.6,NA,NA,1.688,1.262,1.518
"2027-08",1.685,2.444,1.49,1.418,NA,1.462,NA,NA,2.563,1.297,1.59
"2027-09",2.155,2.282,1.369,4.086,NA,1.543,NA,NA,4.224,1.274,1.957
"2027-10",3.039,2.142,0.868,2.806,NA,1.425,NA,NA,1.148,1.284,1.84
"2027-11",2.102,2.302,0.897,3.282,NA,1.402,NA,NA,2.533,0.953,1.677
"2027-12",2.441,1.196,0.58,3.868,NA,0.796,NA,NA,1.433,0.711,1.5
"2028-01",2.277,1.114,0.53,3.511,NA,0.557,NA,NA,1.015,0.562,1.329
"2028-02",2.63,2.069,0.355,3.181,NA,0.622,NA,NA,1.109,0.679,1.493
"2028-03",2.073,1.272,0.372,1.987,NA,0.578,NA,NA,0.575,0.649,1.144
"2028-04",1.623,0.958,0.72,1.816,NA,0.39,NA,NA,0.718,0.532,0.933
"2028-05",1.12,0.948,0.579,0.842,NA,0.529,NA,NA,1.181,0.397,0.713
"2028-06",1.897,0.981,0.794,2.245,NA,1.04,NA,NA,3.116,0.701,1.202
"2028-07",1.502,2.108,1.452,1.752,NA,1.473,NA,NA,1.765,1.29,1.541
"2028-08",1.863,2.346,1.437,1.685,NA,1.371,NA,NA,4.358,1.616,1.733
"2028-09",2.488,2.058,0.965,3.17,NA,1.241,NA,NA,1.988,1.301,1.799
"2028-10",2.56,2.549,0.996,2.428,NA,1.046,NA,NA,1.71,1.219,1.738
"2028-11",1.953,2.41,0.684,2.613,NA,1.012,NA,NA,2.173,0.811,1.431
"2028-12",1.87,1.483,0.51,3.497,NA,1.051,NA,NA,1.757,0.998,1.589
"2029-01",2.953,1.277,0.491,2.488,NA,0.636,NA,NA,1.346,0.923,1.461
"2029-02",2.06,1.4,0.513,3.574,NA,0.646,NA,NA,2.386,0.725,1.374
"2029-03",2.574,1.768,0.482,1.938,NA,0.518,NA,NA,1.068,0.61,1.278
"2029-04",1.634,1.278,0.511,2.313,NA,0.606,NA,NA,1.358,0.609,1.091
"2029-05",1.926,0.921,0.331,1.223,NA,0.71,NA,NA,0.901,0.567,0.975
"2029-06",1.388,1.022,0.584,1.283,NA,0.959,NA,NA,2.857,0.605,0.958
"2029-07",1.479,1.486,1.495,2.29,NA,1.155,NA,NA,2.679,1,1.373
"2029-08",1.507,1.952,1.024,1.644,NA,1.973,NA,NA,2.416,1.531,1.699
