#Dataset: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-7_v0
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-27
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","SCA","NWS","NSA","NES","SAM","SWS","SES","SSA","full_domain"
"1998-10",321.072,131.178,49.084,1.296,NA,13.046,30.807,31.983,43.776
"1998-11",297.908,71.032,135.234,2.08,NA,14.517,32.168,32.438,56.359
"1998-12",177.673,69.379,16.871,22.748,NA,6.63,46.831,32.982,45.1
"1999-01",94.514,40.087,10.025,212.19,NA,5.484,68.998,56.238,40.397
"1999-02",43.855,11.68,10.505,144.971,NA,6.975,44.539,36.532,36.916
"1999-03",70.91,7.56,7.362,262.353,NA,20.445,67.044,52.004,41.775
"1999-04",153.983,16.759,2.301,308.809,NA,24.108,46.67,52.385,47.629
"1999-05",292.506,42.108,2.441,551.991,NA,29.13,29.637,29.146,53.794
"1999-06",313.401,83.844,40.787,194.979,NA,45.524,20.49,37.096,55.596
"1999-07",309.597,74.832,71.516,76.217,NA,31.966,39.742,36.114,54.464
"1999-08",241.845,88.039,183.716,6.999,NA,22.981,35.426,35.666,50.892
"1999-09",302.827,138.546,105.005,1.314,NA,19.636,31.12,28.278,57.249
"1999-10",362.135,184.818,126.989,1.575,NA,14.725,16.653,33.671,57.181
"1999-11",338.85,106.285,117.285,3.074,NA,9.085,29.81,33.063,55.015
"1999-12",206.165,61.823,83.038,57.754,NA,8.987,34.992,31.24,51.161
"2000-01",102.81,15.345,10.902,212.822,NA,10.348,39.032,40.208,35.835
"2000-02",69.76,6.148,17.297,167.933,NA,10.864,41.116,38.882,36.591
"2000-03",28.099,2.411,5.374,85.076,NA,6.535,61.121,50.245,43.061
"2000-04",93.702,16.991,2.255,55.01,NA,19.283,56.946,49.541,41.969
"2000-05",160.11,21.542,2.617,513.896,NA,18.408,53.188,33.893,51.626
"2000-06",352.182,43.987,18.533,68.373,NA,26.735,24.699,46.401,51.789
"2000-07",333.535,90.072,91.939,11.607,NA,38.451,43.528,40.201,52.747
"2000-08",261.374,76.461,42.737,1.155,NA,22.326,14.154,41.93,39.219
"2000-09",293.825,126.503,89.886,0.88,NA,11.181,27.135,40.151,50.746
"2000-10",299.772,113.852,103.521,1.61,NA,18.484,37.624,37.605,51.977
"2000-11",295.019,89.869,90.391,1.057,NA,8.799,31.483,33.899,57.368
"2000-12",205.66,71.657,105.93,173.111,NA,10.917,41.416,41.843,53.943
"2001-01",140.608,22.957,63.48,228.07,NA,10.885,51,39.39,43.972
"2001-02",40.481,4.547,26.556,52.741,NA,10.813,82.004,40.263,41.262
"2001-03",27.48,9.401,3.762,172.481,NA,14.261,48.786,43.55,41.101
"2001-04",64.861,21.689,1.951,190.311,NA,27.928,76.979,49.641,48.48
"2001-05",174.178,18.026,2.349,521.725,NA,28.324,50.999,38.224,53.548
"2001-06",261.466,33.885,33.209,343.224,NA,26.185,25.811,35.324,55.475
"2001-07",347.102,71.854,64.627,17.648,NA,24.792,37.599,33.57,52.418
"2001-08",340.97,87.502,87.274,3.273,NA,27.447,30.947,39.639,49.752
"2001-09",324.027,98.749,96.235,1.023,NA,17.937,36.913,51.967,56.061
"2001-10",313.311,122.492,40.448,5.016,NA,8.041,58.964,14.525,47.596
"2001-11",292.936,81.601,103.089,2.127,NA,16.497,44.845,36.441,54.418
"2001-12",122.691,80.557,18.096,127.542,NA,10.207,64.187,33.208,43.056
"2002-01",55.133,11.75,18.168,101.226,NA,7.913,52.322,35.979,44.706
"2002-02",59.602,6.41,14.976,153.92,NA,4.697,51.696,57.968,40.498
"2002-03",77.155,11.577,2.454,161.498,NA,18.694,75.868,42.788,51.456
"2002-04",96.587,15.54,1.222,370.082,NA,22.846,34.585,38.922,50.514
"2002-05",298.817,65.178,4.185,423.118,NA,33.254,59.385,41.287,58.013
"2002-06",381.276,79.366,100.905,49.6,NA,29.709,25.029,45.844,65.083
"2002-07",423.38,93.217,152.214,7.755,NA,35.011,19.544,31.083,61.719
"2002-08",355.046,86.232,153.425,4.211,NA,17.321,33.382,48.676,58.417
"2002-09",368.124,154.628,92.406,0.657,NA,24.607,28.621,36.964,56.283
"2002-10",324.591,220.317,69.629,1.024,NA,10.904,26.395,39.023,51.736
"2002-11",399.729,194.7,92.603,3.306,NA,7.368,40.619,31.276,51.311
"2002-12",128.954,41.606,23.745,143.472,NA,6.022,44.823,39.486,44.647
"2003-01",104.34,35.765,1.636,418.755,NA,5.376,63.78,48.912,47.05
"2003-02",74.77,18.642,1.196,336.993,NA,7.622,78.333,45.731,40.958
"2003-03",60.922,21.587,1.511,188.291,NA,7.045,73.399,53.711,43.484
"2003-04",205.127,26.866,1.205,85.561,NA,13.477,48.835,43.856,41.797
"2003-05",250.313,42.471,2.042,228.308,NA,32.114,36.119,55.842,45.432
"2003-06",303.146,55.337,4.234,346.844,NA,25.041,35.364,49.462,52.418
"2003-07",214.327,68.598,26.322,69.087,NA,32.658,17.083,37.003,45.58
"2003-08",211.777,100.881,57.068,7.212,NA,26.295,34.801,42.556,45.462
"2003-09",221.917,127.451,103.438,1.07,NA,13.154,23.973,49.482,50.297
"2003-10",279.424,232.334,74.397,5.106,NA,13.241,33.493,36.144,54.007
"2003-11",225.765,125.781,127.259,7.552,NA,6.544,38.731,33.277,50.279
"2003-12",129.911,58.852,36.297,111.028,NA,7.359,42.261,45.74,46.12
"2004-01",136.528,48.092,5.615,190.454,NA,9.981,63.845,41.893,43.198
"2004-02",105.93,20.555,12.042,218.801,NA,9.136,65.381,52.607,38.649
"2004-03",106.62,6.072,14.501,325.08,NA,17.569,32.855,56.598,42.35
"2004-04",153.706,6.014,1.547,244.698,NA,18.524,68.893,46.457,51.345
"2004-05",261.915,21.082,3.096,556.822,NA,27.122,63.255,51.308,60.978
"2004-06",317.647,71.276,51.53,200.658,NA,47.192,36.709,37.885,61.99
"2004-07",313.537,94.098,97.155,41.927,NA,28.411,26.317,46.772,54.582
"2004-08",310.99,100.793,128.901,10.236,NA,32.2,32.904,33.712,52.946
"2004-09",338.082,161.939,154.767,0.621,NA,13.737,43.344,38.393,62.82
"2004-10",358.441,176.667,73.496,2.861,NA,10.594,40.071,40.557,53.44
"2004-11",388.561,188.758,191.458,1.141,NA,8.848,44.482,33.189,63.187
"2004-12",217.439,73.672,52.092,17.804,NA,4.959,67.95,47.8,51.191
"2005-01",138.413,55.141,25.269,56.131,NA,9.685,79.692,54.018,47.354
"2005-02",92.86,18.953,43.109,60.389,NA,8.625,37.167,41.325,41.558
"2005-03",27.898,3.464,2.419,418.406,NA,8.67,61.535,42.493,44.499
"2005-04",91.259,9.749,2.14,409.216,NA,21.733,78.224,45.647,46.803
"2005-05",215.414,40.098,2.504,603.946,NA,18.132,28.474,53.791,55.828
"2005-06",313.183,47.731,38.215,161.682,NA,22.682,43.326,22.227,57.109
"2005-07",364.286,122.254,171.135,12.744,NA,38.444,43.949,24.686,66.094
"2005-08",329.655,134.694,112.524,4.367,NA,18.986,45.194,46.05,55.649
"2005-09",339.101,181.054,120.145,1.99,NA,10.052,26.928,43.739,54.106
"2005-10",352.966,197.474,45.913,7.564,NA,18.797,69.183,30.068,54.01
"2005-11",371.284,204.663,85.176,0.863,NA,5.511,53.082,45.168,55.985
"2005-12",NA,NA,NA,NA,NA,NA,NA,NA,NA
