#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-AFR
#Experiment: rcp26
#Model: MIROC-MIROC5_r1i1p1_GERICS-REMO2009_v1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"2006-01",11.215,15.579,24.449,24.206,23.93,24.233,22.469,23.577,26.119,16.456,20.19
"2006-02",11.811,17.376,26.01,25.895,25.214,24.627,23.089,24.012,25.945,17.645,21.076
"2006-03",12.822,20.541,28.518,27.346,27.483,25.668,22.356,23.335,26.065,21.173,22.105
"2006-04",15.343,24.271,29.835,27.956,28.803,25.989,21.382,22.895,25.55,26.373,23.204
"2006-05",18.142,27.309,30.068,27.923,29.126,25.25,19.185,21.06,24.344,29.293,23.619
"2006-06",23.274,31.569,29.125,27.575,28.52,24.331,18.23,19.796,23.194,32.47,24.177
"2006-07",26.751,32.343,27.63,26.636,25.672,23.93,17.885,19.692,22.016,33.389,24.041
"2006-08",26.956,31.784,26.315,25.692,25.864,24.208,18.612,21.251,22.247,33.82,23.749
"2006-09",24.056,30.756,26.572,26.143,27.271,24.883,19.936,23.146,22.871,31.676,23.437
"2006-10",18.871,26.346,27.125,26.054,25.934,24.684,21.642,24.851,24.093,26.695,22.384
"2006-11",14.356,20.225,26.629,24.98,25.249,24.564,21.978,22.992,24.501,22.035,20.894
"2006-12",11.379,15.791,24.187,24.219,23.833,24.187,22.199,23.707,25.276,17.785,19.918
"2007-01",10.408,15.693,25.439,24.01,23.531,23.913,22.132,23.578,25.593,16.837,19.895
"2007-02",10.534,17.464,27.628,27.002,26.344,25.275,22.663,23.904,26.056,18.837,21.038
"2007-03",13.142,21.559,29.175,27.237,26.719,25.459,22.556,23.673,26.093,21.712,22.216
"2007-04",14.938,24.578,30.007,27.882,28.572,26.192,21.204,22.765,25.92,25.381,23.071
"2007-05",18.144,27.664,29.165,26.88,27.867,25.178,18.928,20.781,24.731,28.615,23.239
"2007-06",21.774,31.118,29.411,27.768,27.98,24.103,17.159,18.983,22.639,31.775,23.678
"2007-07",26.682,32.046,26.751,26.266,26.05,23.96,16.772,19.493,22.238,33.723,23.704
"2007-08",26.113,31.257,25.569,25.055,24.655,23.842,18.825,21.235,22.277,33.645,23.428
