#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-ANT
#Experiment: rcp45
#Model: ICHEC-EC-EARTH_r3i1p1_DMI-HIRHAM5_v1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","EAN","WAN","full_domain"
"2017-07",-38.082,-21.081,-25.058
"2017-08",-37.733,-27.139,-26.485
"2017-09",-39.529,-21.85,-26.102
"2017-10",-33.206,-18.885,-21.548
"2017-11",-24.34,-11.16,-14.69
"2017-12",-20.184,-7.292,-11.236
"2018-01",-17.617,-6.01,-9.038
"2018-02",-22.361,-6.812,-11.34
"2018-03",-26.612,-10.041,-14.36
"2018-04",-31.162,-13.89,-17.851
"2018-05",-32.342,-14.757,-19.517
"2018-06",-35.042,-20.651,-22.819
"2018-07",-37.874,-24.908,-25.524
"2018-08",-37.364,-23.414,-25.853
"2018-09",-36.864,-25.751,-25.722
"2018-10",-31.976,-17.405,-20.608
"2018-11",-24.202,-11.886,-14.877
"2018-12",-19.55,-7.557,-10.922
"2019-01",-17.241,-6.286,-8.985
"2019-02",-21.991,-7.554,-11.215
"2019-03",-27.398,-12.232,-15.135
"2019-04",-30.308,-16.406,-17.882
"2019-05",-34.302,-22.146,-21.737
"2019-06",-38.807,-20.872,-24.897
"2019-07",-34.793,-26.296,-24.993
"2019-08",-35.299,-21.523,-24.151
"2019-09",-37.757,-20.132,-25.06
"2019-10",-30.235,-18.332,-19.876
"2019-11",-26.236,-12.783,-16.067
"2019-12",-18.851,-8.513,-10.859
"2020-01",-19.114,-6.621,-9.923
"2020-02",-22.818,-8.615,-11.986
"2020-03",-28.721,-13.234,-16.019
"2020-04",-32.279,-16.329,-18.949
"2020-05",-33.721,-15.216,-20.293
"2020-06",-36.119,-17.997,-22.817
"2020-07",-38.549,-21.759,-25.483
"2020-08",-35.814,-28.012,-25.935
"2020-09",-37.75,-21.586,-25.143
"2020-10",-34.689,-18.141,-22.255
"2020-11",-25.764,-13.418,-15.995
"2020-12",-19.403,-7.61,-10.88
"2021-01",-17.702,-5.628,-9.065
"2021-02",-23.401,-8.159,-12.186
"2021-03",-27.86,-11.796,-15.412
"2021-04",-32.172,-15.373,-18.863
"2021-05",-32.807,-15.766,-20.226
"2021-06",-37.407,-20.434,-24.291
"2021-07",-36.376,-24.582,-24.999
"2021-08",-39.379,-23.491,-26.674
"2021-09",-40.073,-21.738,-26.522
"2021-10",-32.484,-19.833,-21.223
"2021-11",-23.712,-10.101,-14.23
"2021-12",-19.856,-7.182,-11.078
"2022-01",-18.4,-6.489,-9.577
"2022-02",-21.785,-6.526,-11.07
"2022-03",-27.866,-10.669,-15.16
"2022-04",-32.337,-16.254,-19.082
"2022-05",-36.698,-17.678,-22.139
"2022-06",-39.21,-21.346,-25.108
"2022-07",-38.031,-24.182,-25.828
"2022-08",-37.396,-27.211,-26.774
"2022-09",-32.647,-19.465,-21.997
"2022-10",-30.605,-18.102,-19.995
"2022-11",-24.572,-11.466,-14.85
"2022-12",-17.862,-6.679,-9.929
"2023-01",-17.953,-6.034,-9.177
"2023-02",-22.483,-8.312,-11.766
"2023-03",-26.904,-11.14,-14.682
"2023-04",-31.799,-12.051,-18.043
"2023-05",-34.638,-17.828,-21.133
"2023-06",-34.952,-19.631,-22.342
"2023-07",-38.151,-26.883,-26.346
"2023-08",-33.583,-25.322,-24.172
"2023-09",-35.233,-22.868,-24.193
"2023-10",-30.714,-19.494,-20.85
"2023-11",-25.522,-12.432,-15.738
"2023-12",-18.82,-7.558,-10.666
"2024-01",-16.748,-5.25,-8.623
"2024-02",-22.194,-9.374,-11.854
"2024-03",-25.049,-12.385,-14.125
"2024-04",-30.538,-15.276,-18.014
"2024-05",-33.145,-20.383,-20.945
"2024-06",-33.819,-24.966,-23.078
"2024-07",-34.834,-28.696,-25.15
"2024-08",-36.869,-25.974,-25.977
"2024-09",-37.739,-23.395,-25.679
"2024-10",-28.942,-20.473,-19.613
"2024-11",-24.505,-13.283,-15.201
"2024-12",-18.111,-6.37,-9.926
"2025-01",-18.331,-7.253,-9.642
"2025-02",-22.12,-7.142,-11.205
"2025-03",-26.382,-11.419,-14.357
"2025-04",-31.59,-16.044,-18.402
"2025-05",-34.874,-18.667,-21.285
"2025-06",-38.004,-20.465,-24.055
"2025-07",-36.517,-21.204,-24.056
"2025-08",-39.401,-26.961,-27.178
"2025-09",-38.43,-22.805,-25.896
"2025-10",-31.636,-20.662,-21.545
"2025-11",-23.569,-11.869,-14.534
"2025-12",-17.665,-7.027,-10.051
"2026-01",-15.468,-5.694,-7.913
"2026-02",-22.091,-6.94,-11.194
"2026-03",-27.67,-10.243,-14.972
"2026-04",-30.041,-14.663,-17.591
"2026-05",-34.904,-18.475,-21.618
"2026-06",-37.838,-19.953,-24.475
"2026-07",-35.18,-20.15,-23.472
"2026-08",-36.867,-21.88,-25.076
"2026-09",-35.137,-24.696,-24.652
"2026-10",-33.806,-15.92,-21.443
"2026-11",-23.802,-12.416,-14.773
"2026-12",-18.867,-6.481,-10.381
"2027-01",-18.143,-5.992,-9.155
"2027-02",-23.002,-7.132,-11.63
"2027-03",-27.894,-8.197,-14.551
"2027-04",-29.895,-15.52,-17.456
"2027-05",-32.974,-16.568,-20.078
"2027-06",-33.752,-21.099,-22.33
"2027-07",-33.274,-26.428,-23.6
"2027-08",-37.327,-22.876,-25.295
"2027-09",-37.199,-20.038,-24.208
"2027-10",-32.017,-17.709,-20.296
"2027-11",-26.117,-10.773,-15.39
"2027-12",-20.095,-5.768,-10.903
"2028-01",-18.15,-6.55,-9.378
"2028-02",-21.646,-7.986,-11.157
"2028-03",-27.844,-12.829,-15.441
"2028-04",-30.445,-13.862,-17.393
"2028-05",-31.469,-20.024,-19.934
"2028-06",-34.764,-19.364,-22.134
"2028-07",-33.248,-21.639,-22.417
"2028-08",-37.759,-24.887,-26.033
"2028-09",-37.129,-23.785,-25.407
"2028-10",-31.616,-19.06,-20.757
"2028-11",-23.711,-10.562,-14.327
"2028-12",-17.684,-6.593,-9.749
"2029-01",-17.786,-6.29,-8.983
"2029-02",-21.433,-7.147,-10.747
"2029-03",-26.179,-10.754,-14.201
"2029-04",-32.505,-14.379,-18.622
"2029-05",-33.538,-17.505,-20.558
"2029-06",-34.49,-19.128,-22.327
"2029-07",-35.928,-18.739,-23.605
"2029-08",-37.454,-24.439,-25.463
"2029-09",-36.12,-19.597,-23.985
"2029-10",-33.469,-18.912,-21.461
"2029-11",-24.993,-11.446,-15.167
"2029-12",-19.004,-6.363,-10.421
"2030-01",-16.794,-5.277,-8.479
"2030-02",-22.531,-8.534,-11.671
"2030-03",-29.006,-12.274,-16.018
"2030-04",-30.913,-15.148,-18.084
"2030-05",-33.951,-16.846,-20.63
"2030-06",-36.576,-18.242,-22.938
