#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_historical_MPI-CSC-REMO2009_v1
#Variable: tas
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-25
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"1970-01",-8.528,-6.289,-23.93,5.346,-7.222
"1970-02",-6.223,-4.982,-13.919,5.578,-3.599
"1970-03",-2.014,2.364,-12.133,9.672,-0.188
"1970-04",3.363,8.298,-1.61,11.861,5.441
"1970-05",7.294,12.962,7.623,17.5,10.717
"1970-06",10.993,19.287,10.843,22.984,15.71
"1970-07",12.767,19.12,15.483,24.543,17.942
"1970-08",12.472,17.531,12.82,25.072,17.033
"1970-09",9.337,15.136,6.589,21.013,12.914
"1970-10",5.211,9.967,2.562,16.77,8.243
"1970-11",-0.098,0.966,-12.548,10.097,0.332
"1970-12",-1.811,-1.958,-22.249,5.522,-4.473
"1971-01",-4.333,-0.292,-15.284,6.763,-3.11
"1971-02",-4.657,-0.913,-11.922,7.629,-2.047
"1971-03",-2.723,1.096,-9.405,10.097,0.712
"1971-04",2.778,7.922,0.518,13.835,6.292
"1971-05",7.257,12.526,6.32,16.933,10.789
"1971-06",10.428,16.475,13.426,21.918,15.695
"1971-07",13.007,19.805,17.215,25.557,18.867
"1971-08",11.272,16.035,12.633,24.361,16.89
"1971-09",10.589,14.512,8.751,20.963,13.484
"1971-10",4.027,8.039,-2.304,16.083,6.841
"1971-11",-1.1,3.017,-9.472,11.791,1.296
"1971-12",-0.888,1.225,-11.413,7.51,-1.063
"1972-01",-4.335,-1.81,-14.341,5.308,-3.061
"1972-02",-4.462,1.393,-14.14,9.09,-2.112
"1972-03",-4.881,3.952,-10.119,11.878,0.852
"1972-04",0.336,8.541,-2.692,13.334,4.735
"1972-05",7.409,12.894,7.347,18.019,11.138
"1972-06",10.916,16.966,12.406,22.42,15.608
"1972-07",13.009,16.696,14.184,23.744,17.181
"1972-08",12.923,16.111,14.175,23.844,17.425
"1972-09",11.584,15.615,4.878,20.192,12.841
"1972-10",4.818,11.706,-2.533,17.316,7.01
"1972-11",1.578,7.237,-7.779,11.932,2.439
"1972-12",-2.779,-0.727,-9.761,6.943,-1.37
"1973-01",-4.164,-1.964,-20.079,5.703,-4.75
"1973-02",-3.134,-0.323,-12.424,8.314,-1.161
"1973-03",-1.899,3.211,-5.028,11.702,2.329
"1973-04",3.619,9.176,0.913,14.412,6.845
"1973-05",6.324,11.242,6.375,16.743,10.203
"1973-06",10.414,14.872,13.14,22.412,15.567
"1973-07",12.385,18.072,15.687,26.01,18.436
"1973-08",12.434,16.154,12.849,24.955,17.139
"1973-09",9.089,13.505,7.721,22.532,13.544
"1973-10",4.077,8.185,-0.494,16.462,7.255
"1973-11",-1.354,5.033,-8.221,12.51,1.665
"1973-12",-2.639,1.924,-13.596,8.568,-1.557
"1974-01",-0.009,1.483,-11.196,6.596,-1.167
"1974-02",-1.24,2.311,-9.367,7.725,-0.782
"1974-03",-0.312,4.128,-6.481,9.721,1.82
"1974-04",4.621,9.212,0.963,13.003,6.231
"1974-05",8.107,15.231,5.864,18.176,11.077
"1974-06",10.703,17.714,9.17,22.415,14.824
