#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-AFR
#Experiment: rcp26
#Model: ICHEC-EC-EARTH_r12i1p1_MPI-CSC-REMO2009_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"2006-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-02",1.924,0.067,0.05,4.26,0.316,2.75,3.267,5.385,12.544,0.369,3.027
"2006-03",1.196,0.089,0.576,3.957,0.243,2.826,3.826,8.081,12.495,0.527,3.071
"2006-04",0.771,0.053,1.72,4.283,0.343,3.451,2.286,4.617,8.944,0.124,2.902
"2006-05",1.241,0.051,4.737,5.277,0.371,3.431,1.753,2.194,2.907,0.57,3.24
"2006-06",0.853,0.157,7.565,6.898,1.539,3.267,0.936,4.08,5.754,0.212,3.936
"2006-07",0.306,0.284,7.52,3.515,2.222,1.642,1.348,1.566,1.9,0.121,2.856
"2006-08",0.146,0.403,12.114,3.952,2.094,1.141,0.688,1.467,2.218,0.137,2.688
"2006-09",0.306,0.915,11.267,5.074,2.004,0.939,0.784,0.878,1.351,0.184,2.734
"2006-10",0.769,0.287,12.074,6.348,1.404,1.125,0.921,1.068,0.608,0.028,2.736
"2006-11",1.539,0.101,5.276,7.149,1.662,2.779,1.112,2.183,2.427,0.049,2.846
"2006-12",2.403,0.08,2.459,7.131,3.508,4.01,2.143,3.189,2.593,0.443,3.329
"2007-01",1.905,0.025,0.004,2.802,0.13,1.773,3.576,6.517,11.891,0.078,2.892
"2007-02",1.412,0.057,0.047,3.071,0.224,1.625,1.998,7.781,16.327,0.212,2.993
"2007-03",1.202,0.055,1.693,3.922,0.574,4.634,3.31,4.312,9.059,0.682,3.036
"2007-04",1.158,0.058,3.43,4.778,0.942,3.293,2.23,3.44,7.133,0.29,3.321
"2007-05",1.298,0.229,5.952,6.616,3.669,4.783,0.863,2.042,6.448,0.316,3.78
"2007-06",0.621,0.195,6.872,2.701,2.19,0.83,0.742,1.425,2.91,0.15,2.976
"2007-07",0.153,0.253,12.2,2.862,1.869,1.238,0.921,1.666,2.214,0.108,2.719
"2007-08",0.737,0.826,10.574,5.397,3.046,1.53,0.921,0.67,1.747,0.894,2.683
"2007-09",0.626,0.36,8.975,7.034,2.679,2.528,0.529,1.34,1.37,0.551,2.598
"2007-10",1.262,0.021,5.255,5.947,2.015,3.691,0.93,2.507,1.183,0.047,2.271
"2007-11",1.023,0.09,0.393,5.861,1.199,2.82,1.777,3.954,3.425,0.43,2.442
"2007-12",2.733,0.035,0.148,5.018,0.833,3.921,2.887,6.22,7.749,0.508,2.853
"2008-01",2.287,0.066,0.034,3.976,0.149,2.152,3.328,6.505,11.592,0.129,2.862
"2008-02",1.723,0.228,0.61,3.641,0.792,2.681,3.362,5.737,8.021,1.395,2.654
"2008-03",1.814,0.131,2.592,6.664,0.968,3.861,4.158,5.618,6.814,1.609,3.301
"2008-04",1.14,0.056,3.61,6.863,2.477,4.239,2.291,3.443,8.248,1.591,3.494
"2008-05",1.144,0.09,5.451,5.747,1.513,1.958,1.051,3.934,6.477,0.244,3.337
"2008-06",0.238,0.211,10.285,3.277,1.235,0.906,1.094,1.408,2.331,0.019,2.839
"2008-07",0.186,0.17,14.687,2.43,0.874,0.778,0.476,1.718,4.458,0.025,2.886
"2008-08",0.186,0.635,15.3,5.643,1.642,1.28,0.768,1.103,3.251,0.167,2.973
"2008-09",0.684,1.088,9.795,6.301,2.266,1.642,0.413,0.815,0.85,0.7,2.238
"2008-10",1.297,0.314,4.495,6.5,2.081,2.273,1.041,2.501,2.841,0.531,2.406
"2008-11",1.821,0.103,1.463,5.178,0.989,4.353,1.678,4.028,4.91,0.341,2.606
"2008-12",1.339,0.051,0.103,3.737,0.356,3.864,2.873,4.914,10.989,0.241,2.588
"2009-01",1.715,0.029,0.012,3.245,0.506,2.86,3.582,7.206,15.478,0.131,3.275
"2009-02",0.855,0.043,0.533,3.69,0.693,3.869,3.148,7.874,15.524,0.647,3.198
"2009-03",2.133,0.148,2.421,5.04,0.772,3.144,3.379,3.892,8.254,0.619,3.209
"2009-04",1.711,0.066,2.384,7.396,1.915,4.749,1.488,3.475,7.841,0.556,3.549
"2009-05",1.425,0.062,6.769,5.531,1.722,3.403,1.346,3.306,3.676,0.566,3.484
"2009-06",0.399,0.109,11.503,3.937,1.28,1.172,0.831,1.728,4.488,0.048,3.235
"2009-07",0.182,0.212,14.19,2.863,2.492,1.452,0.685,2.174,1.627,0.308,3.101
"2009-08",0.238,0.832,11.897,5.454,1.795,0.974,0.791,1.044,1.614,0.02,2.833
"2009-09",0.626,0.164,10.844,6.97,1.867,2.318,0.558,1.86,1.819,0.045,2.72
"2009-10",1.557,0.093,5.851,6.993,4.329,3.439,0.955,2.283,2.543,0.424,2.761
"2009-11",1.688,0.049,0.848,6.5,2.246,4.798,1.453,2.583,5.994,0.283,2.751
"2009-12",2.542,0.051,0.145,5.469,1.245,3.646,2.745,6.115,7.888,0.67,2.983
"2010-01",1.889,0.027,0.035,3.692,0.128,2.746,3.115,6.706,10.605,0.111,2.753
"2010-02",1.214,0.033,0.471,2.702,0.267,2.102,3.526,8.54,16.175,0.342,2.982
"2010-03",1.333,0.022,1.458,5.422,0.68,3.497,3.443,3.828,7.347,1.318,3.07
"2010-04",1.719,0.057,3.013,5.366,1.345,2.652,1.667,4.096,5.163,1.223,3.808
"2010-05",1.031,0.09,5.173,5.54,1.573,2.833,0.699,2.441,3.287,0.196,3.474
"2010-06",0.273,0.103,10,3.014,2.133,2.056,0.718,1.086,3.145,0.229,2.859
"2010-07",0.139,0.289,10.654,3.777,2.232,1.382,0.809,0.79,1.607,0.411,3.037
"2010-08",0.329,0.842,10.661,5.744,3.278,1.588,0.609,0.767,1.568,1.343,2.731
"2010-09",0.497,0.447,9.578,6.735,2.981,2.155,0.556,2.019,1.536,0.272,2.635
"2010-10",1.163,0.35,4.796,6.992,2.066,3.083,1.288,2.065,2.621,0.026,2.179
"2010-11",1.641,0.067,1.809,6.763,1.505,2.768,2.198,3.615,2.922,0.702,2.599
"2010-12",2.25,0.144,0.188,4.744,0.433,2.621,3.635,5.097,9.52,0.694,2.937
"2011-01",2.125,0.037,0.016,3.891,0.142,2.7,3.721,7.319,14.449,0.125,3.026
"2011-02",2.289,0.041,0.561,3.649,0.066,1.085,3.285,8.539,15.205,0.087,3.001
"2011-03",2.172,0.072,2.024,5.018,0.377,2.283,3.325,3.891,6.674,0.124,2.881
"2011-04",0.959,0.038,3.313,5.644,0.724,2.208,2.825,4.215,8.094,0.173,2.916
"2011-05",0.871,0.138,7.24,4.68,1.003,3.167,1.094,3.854,2.129,0.176,3.702
"2011-06",0.273,0.258,12.249,3.137,1.862,2.02,0.569,2.291,6.296,0.564,3.55
"2011-07",0.335,0.429,13.278,3.178,2.461,1.211,0.596,1.165,1.55,0.582,2.889
"2011-08",0.231,0.846,14.026,5.701,2.362,0.888,0.694,0.791,1.419,0.228,3.02
"2011-09",0.662,0.45,9.693,7.287,2.594,1.89,0.685,0.697,0.958,0.171,2.467
"2011-10",1.23,0.101,4.822,6.896,2.177,2.684,1.668,2.507,1.724,0.041,2.458
"2011-11",2.096,0.058,1.754,6.395,2.452,4.494,2.813,4.82,4.966,0.519,2.829
