#Dataset: NCC-NorESM1-M_r1i1p1_SMHI-RCA4_v2
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEAF","SEAF","WCA","ECA","TIB","ARP","SAS","ARS","BOB","EIO","full_domain"
"2006-01",0.152,4.231,0.182,0.047,0.886,0.017,0.119,0.587,0.599,15.723,3.733
"2006-02",0.253,4.033,0.787,0.121,0.55,0.044,0.158,0.036,0.204,12.382,3.19
"2006-03",0.95,5.92,1.176,0.254,1.092,0.031,0.452,0.034,0.043,8.593,3.251
"2006-04",2.289,8.921,1.057,0.851,1.682,0.062,1.011,0.465,0.829,13.166,4.751
"2006-05",2.518,4.167,1.176,1.824,1.522,0.05,1.472,1.388,4.901,14.711,5.166
"2006-06",2.779,3.575,0.469,0.961,2.355,0.119,5.552,6.379,6.839,8.603,4.669
"2006-07",2.863,2.513,0.659,1.25,3.836,0.425,6.803,5.69,7.242,9.762,4.853
"2006-08",3.066,1.876,0.602,1.346,3.802,0.638,6.181,2.537,6.256,9.305,4.607
"2006-09",3.913,2.342,0.239,1.759,2.474,0.176,5.579,0.717,3.189,11.326,4.666
"2006-10",3.397,3.636,0.226,1.098,1.625,0.367,3.397,5.083,10.447,11.077,4.969
"2006-11",1.035,5.471,0.366,0.14,1.939,0.149,1.987,4.322,12.153,12.167,5.038
"2006-12",0.872,3.236,0.378,0.151,0.441,0.017,0.445,3.513,4.319,12.115,3.747
"2007-01",0.354,3.178,0.779,0.108,0.442,0.089,0.136,0.6,1.41,13.795,3.677
"2007-02",0.165,4.172,0.514,0.152,0.165,0.034,0.043,0.019,0.135,10.55,3.448
"2007-03",0.357,4.855,0.444,0.226,0.872,0.021,0.377,0.025,0.055,7.012,2.922
"2007-04",1.433,6.687,1.349,0.597,1.8,0.141,0.915,0.279,0.3,10.41,3.864
"2007-05",2.96,11.23,1.203,0.64,1.937,0.241,2.166,0.911,0.878,14.431,5.217
"2007-06",3.159,3.377,0.595,1.032,1.897,0.095,4.475,5.015,8.157,11.648,4.827
"2007-07",3.199,2.023,0.616,1.221,3.947,0.224,6.463,4.326,5.308,7.368,4.618
"2007-08",3.435,1.792,0.469,0.997,3.732,0.287,7.817,2.254,3.144,4.083,3.583
"2007-09",3.708,2.427,0.492,1.576,2.165,0.167,3.45,0.376,1.789,7.149,3.447
"2007-10",2.323,4.41,0.627,0.509,1.177,0.068,2.48,0.693,7.418,9.542,4.078
"2007-11",2.972,6.144,1.066,0.241,0.335,0.098,0.83,6.002,6.798,10.557,4.091
"2007-12",1.207,5.823,0.899,0.106,0.378,0.143,0.723,2.451,1.538,12.728,3.519
"2008-01",0.296,4.102,0.713,0.114,0.85,0.043,0.31,0.999,0.422,16.284,3.953
"2008-02",0.234,4.94,0.573,0.105,0.29,0.021,0.226,0.074,0.163,12.532,3.383
"2008-03",1.177,7.515,0.623,0.318,1.343,0.228,1.292,0.335,0.251,10.868,3.954
"2008-04",1.656,7.974,2.016,0.819,1.41,0.158,1.142,0.163,0.216,10.726,4.338
"2008-05",2.537,5.527,1.117,1.107,1.722,0.198,2.218,0.506,0.957,12.868,4.786
"2008-06",2.564,2.42,1.24,1.831,1.722,0.202,3.192,1.197,2.906,16.378,5.132
"2008-07",2.336,2.23,0.518,1.15,2.288,0.187,5.194,3.996,3.023,8.432,3.961
"2008-08",2.664,2.055,0.362,1.53,3.447,0.395,6.043,1.845,6.036,11.068,4.581
"2008-09",3.532,2.308,0.391,0.95,1.975,0.205,5.202,1.258,3.214,10.789,4.056
