#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_SMHI-RCA4_v2
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEAF","SEAF","WCA","ECA","TIB","ARP","SAS","ARS","BOB","EIO","full_domain"
"2006-01",0.206,1.561,1.027,0.121,0.271,0.29,0.102,0.865,0.628,8.254,2.673
"2006-02",0.29,1.667,2.769,0.349,1.677,0.668,0.697,0.384,0.374,6.205,2.695
"2006-03",0.681,3.762,1.16,0.263,1.237,0.253,0.821,0.115,1.073,3.91,2.532
"2006-04",2.23,4.722,2.27,0.808,1.114,0.327,0.693,0.652,2.706,5.564,2.938
"2006-05",2.726,5.148,0.97,0.992,1.128,0.301,1.959,1.232,4.853,10.012,3.997
"2006-06",2.731,2.072,0.738,0.573,1.771,0.355,6.481,4.66,5.651,4.756,3.277
"2006-07",1.843,0.872,0.602,1.289,4.423,0.611,9.666,4.829,7.442,5.137,3.715
"2006-08",1.628,0.816,0.36,1.343,3.049,1.126,9.514,4.476,7.709,4.831,3.761
"2006-09",3.119,1.246,0.358,2.317,3.116,0.466,8.132,5.563,9.518,3.833,4.24
"2006-10",3.19,3.978,0.449,0.596,0.921,0.269,3.824,2.511,9.067,8.045,3.952
"2006-11",2.318,4.413,0.762,0.139,0.391,0.518,1.56,4.473,4.39,8.97,3.35
"2006-12",0.524,3.086,0.725,0.053,0.597,0.638,0.94,2.726,1.493,9.461,3.057
"2007-01",0.228,2.043,1.697,0.068,0.658,0.228,0.265,0.429,0.677,8.061,2.712
"2007-02",0.086,1.846,1.458,0.229,0.532,0.139,0.097,0.102,0.054,5.148,2.371
"2007-03",0.408,2.038,1.355,0.5,1.109,0.228,0.704,0.944,3.845,3.834,2.459
"2007-04",1.269,5.473,1.122,0.651,0.842,0.109,0.596,0.406,1.235,5.674,2.992
"2007-05",2.939,4.87,1.464,0.599,1.286,0.423,2.939,1.341,3.789,5.802,3.353
"2007-06",2.577,1.57,0.513,1.07,2.962,0.294,8.041,5.953,9.451,4.395,3.746
"2007-07",2.013,0.929,0.38,1.397,4.503,0.656,8.441,3.934,5.973,5.43,3.754
"2007-08",1.936,0.703,0.62,1.847,3.363,0.558,8.971,4.684,11.825,4.194,3.877
"2007-09",3.021,1.735,0.279,1.404,2.415,0.429,5.562,3.729,6.504,7.003,3.715
"2007-10",5.865,3.755,0.793,0.8,0.862,1.601,2.874,7.302,7.994,6.12,3.888
"2007-11",0.892,3.485,0.519,0.078,0.64,0.182,2.094,4.135,9.771,7.191,3.035
"2007-12",0.981,3.563,1.119,0.084,0.336,0.366,0.404,2.688,3.929,7.205,2.794
"2008-01",0.218,0.963,1.738,0.401,0.476,0.214,0.355,1.421,1.205,9.092,2.819
"2008-02",0.118,2.271,1.722,0.333,0.638,0.464,0.234,0.546,0.821,5.833,2.602
"2008-03",0.641,2.35,1.035,0.42,0.684,0.163,0.35,1.042,3.177,4.983,2.374
"2008-04",3.658,7.063,0.866,0.651,0.902,0.587,2.061,0.963,6.907,4.656,3.337
"2008-05",2.441,3.797,1,0.497,1.504,0.406,3.577,1.563,7.067,6.497,3.502
"2008-06",1.259,0.846,0.511,1.317,2.592,0.176,6.479,3.89,5.806,8.266,3.703
"2008-07",1.798,1.06,0.991,0.738,4.152,0.654,10.604,4.172,12.147,5.339,4.196
"2008-08",1.984,1.113,0.538,1.922,3.331,0.63,9.277,4.241,10.827,6.167,4.444
"2008-09",2.285,1.282,0.818,1.148,1.507,0.371,4.631,4.075,9.975,7.15,3.897
"2008-10",3.863,2.26,1.05,1.205,3.04,0.581,4.211,5.167,9.275,6.046,3.73
"2008-11",6.679,5.382,1.721,0.334,0.557,1.371,0.704,3.793,5.103,7.471,3.542
"2008-12",0.707,3.454,0.988,0.097,0.365,0.188,0.216,0.985,1.586,9.449,3.053
"2009-01",0.11,1.634,2.331,0.223,0.324,0.727,0.075,0.626,1.46,9.069,2.824
"2009-02",0.498,3.12,1.803,0.399,0.946,0.529,0.292,0.215,0.931,6.883,2.913
"2009-03",0.54,3.73,1.821,0.385,0.569,0.161,0.212,0.295,1.079,3.198,2.043
"2009-04",2.438,5.394,1.639,0.42,1.586,0.32,1.603,0.863,3.66,6.151,3.209
