#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_historical_CNRM-ALADIN53_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-03-14
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"1979-08",2.26,1.464,0.493,1.37,1.873
"1979-09",2.589,2.026,0.563,2.053,2.124
"1979-10",3.046,3.733,1.225,2.149,2.57
"1979-11",3.042,3.732,0.762,1.793,2.738
"1979-12",3.644,3.852,0.53,1.69,2.932
"1980-01",2.829,3.423,0.919,1.896,2.974
"1980-02",2.855,3.933,0.858,1.59,2.665
"1980-03",3.183,3.404,0.418,1.257,2.306
"1980-04",2.142,2.805,0.502,1.355,1.944
"1980-05",1.559,1.338,1.377,0.954,1.423
"1980-06",1.34,1.854,0.852,1.306,1.254
"1980-07",1.12,0.932,0.585,1.085,1.243
"1980-08",2.094,2.206,1.058,1.769,1.913
"1980-09",2.449,2.42,0.966,1.65,2.091
"1980-10",3.076,2.028,0.448,2.265,2.561
"1980-11",2.69,3.755,0.561,3.177,2.69
"1980-12",3.319,3.33,0.785,1.98,2.887
"1981-01",2.916,3.762,0.594,1.57,2.595
"1981-02",3.062,1.883,0.405,3.375,3.071
"1981-03",2.028,1.483,0.444,1.934,2.146
"1981-04",1.342,1.611,1.004,1.734,1.645
"1981-05",2.01,1.378,0.785,0.823,1.566
"1981-06",1.511,1.429,1.087,0.924,1.437
"1981-07",2.477,3.158,3.136,0.875,1.582
"1981-08",2.562,2.657,0.604,1.503,1.825
"1981-09",1.725,1.943,0.515,1.88,2.395
"1981-10",2.131,3.83,1.134,2.179,2.802
"1981-11",2.965,3.338,1.16,1.95,2.677
"1981-12",2.622,2.519,0.857,2.593,3.205
"1982-01",2.417,0.678,0.642,1.458,2.173
"1982-02",1.731,2.326,0.51,1.687,2.546
"1982-03",2.526,1.993,0.615,1.07,2.169
"1982-04",1.804,2.348,1.877,0.777,1.811
"1982-05",1.788,1.906,0.904,0.871,1.548
"1982-06",1.587,0.848,0.484,0.843,1.423
"1982-07",1.494,2.423,0.677,1.163,1.471
"1982-08",2.622,1.642,0.694,0.578,1.494
"1982-09",2.696,1.468,0.352,1.529,1.995
"1982-10",2.111,2.501,2.652,2.088,2.658
"1982-11",2.204,3.497,1.318,1.817,2.88
"1982-12",2.242,3.628,1.871,2.392,2.993
"1983-01",2.143,2.991,0.651,2.167,2.655
"1983-02",2.251,2.191,2.149,1.922,2.899
"1983-03",2.507,2.209,1.007,1.275,2.389
"1983-04",2.049,2.224,0.604,2.031,1.925
"1983-05",2.475,2.46,0.708,0.795,1.709
"1983-06",1.357,1.985,1.868,0.823,1.446
"1983-07",1.901,1.509,0.545,0.273,1.322
"1983-08",2.331,0.803,1.002,0.859,1.801
"1983-09",2.719,2.883,0.474,1.293,2.101
"1983-10",2.954,3.015,0.762,1.949,2.678
"1983-11",4.041,3.398,1.237,2.541,2.889
"1983-12",2.323,3.162,0.347,3.25,3.201
"1984-01",3.393,1.839,0.663,2.698,3.046
"1984-02",2.989,1.488,0.854,1.761,2.173
"1984-03",2.319,2.038,0.461,1.955,2.241
"1984-04",1.647,2.185,0.964,1.404,1.682
"1984-05",1.502,2.161,2.554,1.101,1.604
"1984-06",1.475,2.178,1.104,1.3,1.506
"1984-07",2.133,2.833,2.662,0.64,1.469
"1984-08",2.419,2.698,1.318,1.164,1.587
"1984-09",3.327,2.01,0.583,1.918,2.595
"1984-10",2.519,3.546,0.371,2.53,2.679
"1984-11",2.831,2.933,0.91,2.326,3.068
"1984-12",3.824,2.811,2.24,1.371,2.916
"1985-01",2.359,2.78,0.258,2.748,2.989
"1985-02",2.455,2.435,0.798,1.852,2.554
"1985-03",2.177,1.379,0.437,1.095,2.043
"1985-04",1.238,1.963,0.567,1.502,1.808
"1985-05",1.817,1.911,0.69,0.776,1.381
"1985-06",1.545,2.08,3.098,1.127,1.507
"1985-07",1.318,2.055,1.937,0.592,1.302
"1985-08",2.052,2.382,0.356,1.445,1.857
"1985-09",2.122,4.765,0.639,0.953,2.243
"1985-10",3.281,4.163,1.917,1.736,2.985
"1985-11",2.45,3.645,0.973,3.249,3.15
"1985-12",2.515,3.721,1.401,2.932,3.045
"1986-01",2.708,4.773,0.764,2.078,3.019
"1986-02",2.232,2.164,0.612,1.975,2.402
"1986-03",2.285,2.951,1.053,1.801,2.535
"1986-04",2.271,2.35,1.086,0.815,1.932
"1986-05",1.062,1.504,1.064,0.936,1.446
"1986-06",1.659,1.701,2.264,1.075,1.45
"1986-07",1.834,2.255,0.777,1.449,1.527
"1986-08",2.48,3.624,0.796,1.047,1.711
"1986-09",2.541,3.831,2.662,2.318,2.556
"1986-10",3.597,2.769,0.639,1.444,2.992
"1986-11",3.603,2.664,1.038,1.655,3.167
"1986-12",3.246,2.253,1.459,1.784,2.778
"1987-01",2.803,4.294,0.452,3.121,3.039
"1987-02",2.197,2.623,0.114,2.07,3.182
"1987-03",2.232,3.748,0.414,1.31,2.344
"1987-04",1.886,2.599,0.645,1.304,1.81
"1987-05",1.741,1.389,0.938,0.479,1.3
"1987-06",1.296,1.971,1.134,1.425,1.407
"1987-07",1.5,1.451,1.253,0.864,1.25
"1987-08",2.367,1.088,0.543,1.453,1.625
"1987-09",3.128,2.404,2.066,1.477,2.281
"1987-10",3.401,2.736,1.959,2.096,3.068
"1987-11",3.643,5.798,0.764,1.884,3.152
"1987-12",3.346,3.372,1.683,1.227,2.782
"1988-01",2.588,4.129,0.422,1.813,3.394
"1988-02",2.728,4.542,0.987,1.53,2.87
"1988-03",2.376,2.779,0.549,1.717,2.387
"1988-04",1.72,3.734,3.125,1.125,1.891
"1988-05",2.465,1.216,1.209,0.513,1.678
"1988-06",1.554,0.827,2.12,0.741,1.477
"1988-07",2.097,0.736,0.421,0.397,1.276
"1988-08",2.502,0.755,0.551,1.013,1.965
"1988-09",2.517,2.505,0.579,1.674,2.353
"1988-10",2.748,2.904,0.843,2.279,2.794
"1988-11",3.738,2.793,1.355,3.024,3.396
"1988-12",2.721,2.374,3.088,1.838,3.052
"1989-01",2.804,1.873,0.54,1.748,2.79
"1989-02",2.342,1.041,0.518,1.084,2.278
"1989-03",1.347,1.172,0.999,2.924,2.488
"1989-04",1.609,3.023,0.499,1.349,1.86
"1989-05",1.122,2.221,0.66,0.913,1.598
"1989-06",1.764,1.71,0.692,1.021,1.591
"1989-07",1.579,2.056,0.846,0.991,1.281
"1989-08",2.166,1.347,0.7,0.876,1.712
"1989-09",2.799,1.796,0.493,1.89,2.21
"1989-10",2.787,1.642,0.838,2.742,2.924
"1989-11",3.136,1.615,0.513,2.536,2.76
"1989-12",2.939,2.388,0.548,2.413,3.087
"1990-01",2.094,2.742,2.809,2.452,3.223
"1990-02",1.926,2.716,0.542,3.609,3.168
"1990-03",2.176,3.659,0.954,1.501,2.571
"1990-04",1.711,1.468,0.401,1.329,2.048
