#Dataset: ICHEC-EC-EARTH_r3i1p1_rcp45_DMI-HIRHAM5_v2
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2006-01",2.905,4.046,NA,1.876,2.452
"2006-02",3.002,2.179,NA,0.815,2.677
"2006-03",2.515,1.653,NA,1.4,2.036
"2006-04",1.821,1.608,NA,1.38,1.906
"2006-05",1.702,1.895,NA,0.705,1.364
"2006-06",2.919,1.252,NA,0.783,1.773
"2006-07",2.756,1.32,NA,0.188,1.336
"2006-08",2.884,1.328,NA,0.454,1.703
"2006-09",3.068,3.351,NA,0.943,2.491
"2006-10",3.021,3.947,NA,1.16,2.496
"2006-11",3.567,3.73,NA,2.3,2.891
"2006-12",2.912,3.319,NA,3.379,3.158
"2007-01",2.977,2.158,NA,1.873,2.937
"2007-02",3.053,3.459,NA,2.164,2.882
"2007-03",2.103,2.682,NA,1.523,1.946
"2007-04",2.046,2.484,NA,1.201,1.758
"2007-05",2.189,2.677,NA,0.699,1.783
"2007-06",2.098,1.177,NA,0.317,2.134
"2007-07",2.055,2.147,NA,0.328,1.525
"2007-08",2.214,2.226,NA,0.543,1.524
"2007-09",3.387,2.033,NA,0.717,2.407
"2007-10",3.409,4.627,NA,1.003,2.361
"2007-11",3.647,3.544,NA,2.478,3.082
"2007-12",3.164,3.146,NA,2.061,2.982
"2008-01",2.645,2.161,NA,2.573,2.827
"2008-02",2.956,3.107,NA,1.731,2.777
"2008-03",2.053,2.498,NA,1.529,2.214
"2008-04",1.912,2.229,NA,1.092,1.865
"2008-05",1.086,1.458,NA,1.211,1.368
"2008-06",2.804,2.15,NA,0.563,1.626
"2008-07",2.229,1.78,NA,0.249,2.272
"2008-08",2.782,1.973,NA,0.431,1.815
"2008-09",3.473,4.065,NA,0.723,2.089
"2008-10",4.323,2.882,NA,1.29,2.831
"2008-11",3.746,4.24,NA,3.138,3.255
"2008-12",3.152,3.355,NA,2.405,3.294
"2009-01",2.751,3.279,NA,2.86,2.814
"2009-02",3.256,1.568,NA,1.593,2.755
"2009-03",2.482,1.069,NA,0.99,2.075
"2009-04",1.76,1.844,NA,1.219,2.043
"2009-05",1.971,1.131,NA,0.537,1.433
"2009-06",2.085,1.9,NA,0.357,1.199
"2009-07",3.59,1.37,NA,0.201,1.903
"2009-08",2.644,1.389,NA,0.793,2.106
"2009-09",3.51,2.664,NA,1.383,2.907
"2009-10",3.016,4.205,NA,2.663,2.919
"2009-11",2.744,4.254,NA,1.698,2.498
"2009-12",2.748,3.507,NA,2.739,3.043
"2010-01",3.302,3.082,NA,2.278,3.206
"2010-02",2.316,1.533,NA,2.158,2.89
"2010-03",2.535,1.783,NA,1.15,2.33
"2010-04",1.704,1.31,NA,0.852,1.841
"2010-05",1.965,2.052,NA,1.091,2.004
"2010-06",2.34,1.774,NA,0.481,1.412
"2010-07",2.221,2.236,NA,0.295,1.614
"2010-08",3.372,2.803,NA,0.211,1.908
"2010-09",2.908,1.898,NA,0.784,2.06
"2010-10",3.327,3.017,NA,0.95,2.319
"2010-11",3.352,1.752,NA,2.64,3.034
"2010-12",3.209,4.199,NA,1.781,3.108
"2011-01",3.093,3.412,NA,2.149,3.056
"2011-02",2.634,2.393,NA,1.762,2.504
"2011-03",2.021,2.619,NA,1.509,2.121
"2011-04",2.073,1.953,NA,1.5,2.106
"2011-05",1.597,2.314,NA,1.178,1.768
"2011-06",1.644,1.562,NA,0.685,1.479
"2011-07",2.237,1.235,NA,0.383,1.403
"2011-08",2.126,2.692,NA,0.775,1.83
"2011-09",3.312,2.087,NA,1.159,2.356
"2011-10",2.414,2.537,NA,2.726,3.29
"2011-11",3.948,3.602,NA,1.803,3.201
"2011-12",3.406,3.167,NA,1.725,2.951
"2012-01",3.411,2.974,NA,1.612,3.237
"2012-02",2.524,2.535,NA,2.156,2.929
"2012-03",2.823,2.811,NA,1.075,2.29
"2012-04",1.631,1.647,NA,0.927,1.729
"2012-05",1.939,1.252,NA,0.478,1.768
"2012-06",1.727,2.258,NA,0.856,1.63
"2012-07",2.924,2.062,NA,0.296,1.752
"2012-08",2.73,1.353,NA,0.78,2.184
"2012-09",3.967,3.386,NA,1.024,2.893
"2012-10",3.327,2.5,NA,2.013,2.755
"2012-11",3.353,4.02,NA,3.271,3.471
"2012-12",3.069,3.818,NA,2.65,3.271
"2013-01",3.149,3.122,NA,2.345,2.976
"2013-02",2.447,2.581,NA,1.755,2.757
"2013-03",2.507,2.614,NA,1.097,2.222
"2013-04",1.823,2.285,NA,1.093,1.917
"2013-05",1.946,2.847,NA,0.922,1.63
"2013-06",1.873,2.154,NA,0.731,1.504
"2013-07",3.349,2.482,NA,0.358,1.968
"2013-08",3.142,1.852,NA,0.428,1.928
"2013-09",3.545,2.811,NA,1.084,2.744
"2013-10",3.083,3.63,NA,2.287,3.65
"2013-11",2.866,3.404,NA,2.538,2.973
"2013-12",3.337,4.213,NA,1.842,2.781
"2014-01",2.433,3.372,NA,2.043,2.394
"2014-02",2.134,2.5,NA,2.806,2.505
"2014-03",2.34,1.583,NA,2.153,2.153
"2014-04",1.509,2.363,NA,1.244,2.034
"2014-05",1.774,3.375,NA,0.735,1.482
"2014-06",2.004,1.288,NA,0.737,2.482
"2014-07",2.99,1.145,NA,0.198,1.594
"2014-08",3.193,2.686,NA,0.399,1.949
"2014-09",2.355,2.21,NA,0.966,1.908
"2014-10",3.53,1.776,NA,1.74,2.946
"2014-11",3.87,2.842,NA,1.865,3.063
"2014-12",3.595,4.007,NA,2.271,3.165
"2015-01",2.909,4.244,NA,2.137,2.95
"2015-02",2.526,4.038,NA,1.563,2.795
"2015-03",2.254,2.261,NA,1.884,2.596
"2015-04",1.95,1.252,NA,1.241,1.824
"2015-05",1.851,1.758,NA,0.719,1.676
"2015-06",1.374,0.965,NA,0.543,1.228
"2015-07",2.402,2.219,NA,0.321,1.318
"2015-08",2.484,1.403,NA,0.718,2.035
"2015-09",2.402,2.169,NA,1.574,2.116
"2015-10",3.296,4.684,NA,1.877,2.625
"2015-11",3.465,4.07,NA,2.813,3.206
"2015-12",2.507,3.315,NA,3.481,3.483
"2016-01",3.361,2.758,NA,1.808,3.083
"2016-02",2.33,2.678,NA,2.006,3.067
"2016-03",2.646,3.08,NA,1.611,2.608
"2016-04",2.089,2.874,NA,0.768,1.78
"2016-05",1.524,1.395,NA,0.925,1.535
"2016-06",1.639,2.029,NA,0.381,1.611
"2016-07",2.399,1.425,NA,0.519,1.417
"2016-08",3.288,1.749,NA,0.556,1.993
"2016-09",3.713,3.407,NA,0.792,2.519
"2016-10",4.086,2.496,NA,1.299,2.62
"2016-11",3.222,3.458,NA,1.761,2.57
"2016-12",2.99,2.81,NA,2.751,2.978
"2017-01",3.677,2.479,NA,2.192,3.168
"2017-02",3.044,2.449,NA,1.533,2.783
"2017-03",2.557,0.689,NA,1.698,2.27
"2017-04",2.218,1.343,NA,1.303,2.205
"2017-05",1.537,1.732,NA,0.684,1.278
"2017-06",2.524,2.096,NA,0.323,2.23
"2017-07",2.667,1.957,NA,0.208,1.879
"2017-08",2.734,1.964,NA,0.714,1.792
"2017-09",4.201,2.734,NA,0.588,2.676
"2017-10",3.971,3.511,NA,2.262,2.953
"2017-11",3.432,4.5,NA,2.074,3.019
"2017-12",3.066,4.472,NA,3.518,3.569
"2018-01",3.422,3.723,NA,2.006,2.944
"2018-02",2.704,2.297,NA,2.045,2.46
"2018-03",1.642,2.098,NA,2.076,2.214
"2018-04",1.992,2.045,NA,1.109,1.944
"2018-05",1.566,2.136,NA,0.858,2.204
"2018-06",2.665,1.216,NA,0.625,1.605
"2018-07",2.045,0.811,NA,0.168,1.688
"2018-08",2.62,1.165,NA,0.357,1.715
"2018-09",2.246,2.997,NA,0.665,2.513
"2018-10",3.792,3.743,NA,1.527,2.734
"2018-11",3.197,4.054,NA,1.994,2.749
"2018-12",2.752,4.27,NA,2.229,2.889
"2019-01",3.699,3.256,NA,1.847,3.027
"2019-02",3.219,2.183,NA,1.2,2.443
"2019-03",2.634,1.754,NA,1.096,2.093
"2019-04",2.132,1.842,NA,1.279,1.83
"2019-05",2.212,2.049,NA,0.606,1.378
"2019-06",2.646,1.84,NA,0.879,2.549
"2019-07",2.187,2.706,NA,0.194,1.182
"2019-08",2.566,2.808,NA,0.317,1.6
"2019-09",2.873,3.29,NA,0.989,2.461
"2019-10",4.132,3.278,NA,1.501,2.946
"2019-11",3.497,4.236,NA,3.614,3.468
"2019-12",3.004,4.479,NA,2.41,2.819
"2020-01",2.884,3.428,NA,2.074,2.894
"2020-02",2.811,2.941,NA,1.938,2.704
"2020-03",1.988,1.357,NA,1.609,2.057
"2020-04",1.172,1.703,NA,0.826,1.779
"2020-05",1.265,1.468,NA,1.041,1.228
"2020-06",1.475,2.439,NA,0.515,1.923
"2020-07",1.587,2.238,NA,0.227,1.578
"2020-08",3.75,2.521,NA,0.261,2.309
"2020-09",3.546,2.037,NA,1.05,2.589
"2020-10",3.521,3.011,NA,1.24,2.86
"2020-11",3.633,3.064,NA,2.579,3.062
"2020-12",3.484,4.684,NA,2.818,3.296
"2021-01",2.646,1.985,NA,2.148,2.578
"2021-02",2.365,3.32,NA,1.626,2.267
"2021-03",2.094,1.862,NA,2.453,2.037
"2021-04",1.349,2.143,NA,1.38,2.076
"2021-05",1.638,1.964,NA,0.843,1.601
"2021-06",1.154,1.086,NA,0.663,1.17
"2021-07",2.691,0.889,NA,0.436,1.611
"2021-08",2.348,2.42,NA,0.574,1.455
"2021-09",3.287,2.304,NA,0.965,2.653
"2021-10",2.841,4.355,NA,2.568,3.19
"2021-11",2.529,2.857,NA,1.997,2.945
"2021-12",3.881,4.654,NA,1.498,3.008
"2022-01",2.923,3.786,NA,2.231,2.805
"2022-02",3.378,1.459,NA,1.582,2.467
"2022-03",1.74,1.764,NA,2.067,2.627
"2022-04",2.172,1.967,NA,0.981,2.149
"2022-05",2.203,1.909,NA,1.128,1.691
"2022-06",1.91,2.752,NA,0.609,1.68
"2022-07",1.862,1.969,NA,0.3,1.64
"2022-08",3.497,1.423,NA,0.313,2.225
"2022-09",3.683,1.984,NA,1.479,2.546
"2022-10",2.534,2.589,NA,1.913,2.551
"2022-11",3.71,3.552,NA,1.958,3.024
"2022-12",3.556,3.359,NA,2.651,3.451
"2023-01",3.241,3.619,NA,1.935,2.949
