#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_CLMcom-CCLM4-8-17_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"1974-12",2.411,0.333,2.359,12.699,0.117,11.25,0.753,4.597,6.298,0.312,3.505
"1975-01",1.939,0.116,0.205,13.762,0.012,1.937,1.599,4.483,8.644,0.022,3.075
"1975-02",1.693,0.301,0.334,9.794,0.017,0.508,1.144,4.425,7.406,0.067,2.86
"1975-03",1.587,0.028,4.072,5.068,0.083,1.387,0.813,5.83,7.824,0.087,2.969
"1975-04",0.89,0.001,9.198,6.534,0.073,7.848,1.36,5.373,5.385,0.003,3.916
"1975-05",0.664,0.016,16.886,8.574,0.903,6.937,2.31,3.087,2.373,0.019,3.374
"1975-06",0.233,0.362,15.488,2.319,0.773,1.279,1.485,2.263,1.833,0.903,2.25
"1975-07",0.062,0.328,14.232,2.104,0.957,1.042,0.732,1.473,1.944,0.701,1.96
"1975-08",0.175,1.251,13.624,1.728,1.368,1.218,1.322,2.298,1.556,1.763,2.115
"1975-09",0.793,1.231,9.873,4.047,0.636,1.623,0.841,0.818,0.558,0.746,1.8
"1975-10",2.718,0.614,8.613,12.768,0.568,4.053,0.398,1.723,1.553,0.315,2.1
"1975-11",1.842,0.739,17.858,12.691,0.961,7.871,0.609,2.826,4.133,0.814,2.954
"1975-12",2.081,0.446,1.26,10.742,0.523,9.537,0.623,4.056,5.943,0.336,3.423
"1976-01",2.466,0.184,0.491,15.217,0.006,3.819,1.526,4.628,7.493,0.326,3.298
"1976-02",1.547,0.167,0.248,12.819,0.005,0.181,1.654,6.021,10.316,0.024,3.438
"1976-03",1.555,0.091,5.036,7.312,0.026,4.251,1.198,6.892,7.213,0.065,3.286
"1976-04",0.679,0.299,8.942,9.786,0.844,9.843,0.792,3.871,7.041,0.313,3.993
