#Dataset: NCC-NorESM1-M_r1i1p1_GERICS-REMO2015_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"1970-01",1.528,0.137,0.03,12.227,0.608,3.95,0.996,5.977,5.277,0.615,3.353
"1970-02",1.726,0.234,0.731,10.798,0.578,1.464,1.368,4.76,6.392,0.684,3.105
"1970-03",1.455,0.126,1.165,9.832,0.47,4.181,1.237,5.349,4.266,0.119,3.367
"1970-04",0.857,0.183,1.865,4.024,0.377,9.036,1.676,11.792,9.222,0.332,4.411
"1970-05",0.639,0.282,4.294,3.73,0.287,14.569,1.696,3.362,4.121,0.144,4.547
"1970-06",0.227,0.215,12.546,1.95,0.311,6.858,1.764,3.162,2.54,0.138,4.006
"1970-07",0.246,0.287,19.94,1.874,0.314,1.333,1.98,3.469,2.531,0.164,2.913
"1970-08",0.308,0.286,15.338,1.078,0.154,1.056,1.774,2.172,1.076,0.177,2.217
"1970-09",0.693,0.277,15.683,2.731,0.391,0.83,1.774,3.257,1.464,0.229,2.833
"1970-10",1.954,0.169,5.877,3.363,5.459,2.459,0.684,1.637,1.19,0.092,3.056
"1970-11",1.685,0.251,1.432,9.868,9.14,5.001,0.594,3.01,1.776,0.785,3.397
"1970-12",1.618,0.264,0.032,12.333,5.029,9.178,0.985,4.219,4.57,1.309,3.268
"1971-01",1.836,0.203,0.131,10.078,1.369,9.359,1.027,6.181,9.938,1.061,3.801
"1971-02",2.087,0.282,0.856,14.84,0.657,6.605,1.44,8.306,7.554,1.565,3.584
"1971-03",1.236,0.217,2.597,5.244,2.295,2.959,1.606,3.2,5.448,0.379,3.794
"1971-04",1.025,0.148,2.674,4.174,0.258,4.566,1.434,8.947,10.354,0.589,4.936
"1971-05",0.625,0.159,6.566,7.414,0.173,12.139,1.811,5.159,3.967,0.127,4.723
"1971-06",0.305,0.264,18.518,1.235,0.249,3.807,3.765,3.39,1.802,0.159,4.236
