#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-AFR
#Experiment: historical
#Model: CCCma-CanESM2_r1i1p1_UQAM-CRCM5_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"1970-01",2.052,0.048,0.055,2.225,0.084,4.114,3.544,3.373,6.76,0.034,1.486
"1970-02",1.418,0.03,0.073,2.414,0.285,4.781,3.891,6.672,6.694,0.028,1.771
"1970-03",1.687,0.006,0.964,4.107,0.139,3.563,0.726,1.124,7.369,0.008,1.311
"1970-04",0.933,0.011,2.587,4.551,1.656,4.224,0.409,1.43,3.874,0.043,1.521
"1970-05",0.644,0.183,5.796,4.103,2.534,2.478,0.079,0.923,2.408,0.038,1.565
"1970-06",0.482,0.455,6.937,4.049,2.174,1.545,0.315,0.947,1.58,0.009,1.613
"1970-07",0.275,0.143,6.742,3.126,3.038,1.19,0.194,0.436,2.376,0.004,1.386
"1970-08",0.174,0.173,7.963,3.433,3.558,1.957,0.23,0.513,1.429,0.009,1.598
"1970-09",0.241,0.022,4.664,3.732,2.318,1.622,0.202,0.634,1.188,0.009,1.228
"1970-10",1.636,0.034,2.74,4.425,1.969,1.721,0.292,0.456,1.344,0.011,1.316
"1970-11",1.659,0.033,0.727,3.458,0.156,3.211,1.547,1.53,2.638,0.008,1.184
"1970-12",1.923,0.027,0.031,2.249,0.113,5.119,3.766,6.396,8.099,0.02,1.779
"1971-01",1.99,0.029,0.126,2.294,0.099,3.293,2.673,5.441,11.047,0.02,1.573
"1971-02",1.25,0.009,0.187,2.282,0.015,3.551,1.247,2.684,9.512,0.013,1.175
"1971-03",0.488,0.007,0.376,2.87,0.696,6.679,2.761,3.376,7.228,0.023,1.531
"1971-04",1.237,0.02,1.724,3.972,2.16,5.238,0.688,1.415,4.613,0.027,1.528
"1971-05",0.375,0.032,3.496,3.397,1.93,2.924,0.422,0.634,1.839,0.025,1.187
"1971-06",0.434,0.09,5.793,3.078,1.91,1.456,0.216,0.758,2.288,0.009,1.261
"1971-07",0.067,0.126,7.051,3.006,2.424,1.137,0.142,0.797,2.322,0.006,1.339
"1971-08",0.105,0.236,8.953,4.174,3.797,1.761,0.167,0.413,2.056,0.006,1.78
"1971-09",0.463,0.041,5.453,4.159,3.086,2.151,0.175,0.458,1.97,0.101,1.485
"1971-10",1.039,0.021,2.246,5.297,2.483,3.402,0.371,0.555,1.35,0.01,1.451
"1971-11",1.329,0.021,0.923,4.201,1.786,5.56,1.806,1.067,1.96,0.004,1.467
"1971-12",2.202,0.009,0.149,2.988,0.116,5.2,2.152,4.208,6.804,0.014,1.581
"1972-01",2.391,0.019,0.024,2.295,0.062,4.717,4.999,6.221,3.959,0.04,1.797
"1972-02",2.096,0.012,0.173,2.448,0.043,3.369,4.064,5.72,9.544,0.03,1.733
"1972-03",1.292,0.008,1.273,3.592,0.054,3.715,2.127,2.465,4.817,0.02,1.385
"1972-04",0.853,0.007,1.763,4.894,2.02,5.722,0.692,1.804,3.84,0.013,1.611
"1972-05",0.802,0.075,5.316,4.134,1.955,2.496,0.417,0.76,2.058,0.016,1.48
"1972-06",0.18,0.064,5.781,3.144,1.338,1.311,0.22,0.802,2.164,0.012,1.185
"1972-07",0.072,0.156,7.054,3.135,1.745,1.078,0.292,0.777,2.104,0.01,1.314
"1972-08",0.157,0.1,8.579,3.729,2.604,1.029,0.381,0.705,1.519,0.008,1.563
"1972-09",0.321,0.132,6.576,5.322,3.053,1.726,0.196,0.194,1.31,0.006,1.66
"1972-10",0.906,0.01,1.455,4.254,1.78,3.034,0.545,0.766,0.926,0.01,1.199
"1972-11",1.69,0.023,0.777,4.202,1.657,5.185,1.492,1.027,2.254,0.017,1.459
"1972-12",2.079,0.044,0.188,2.499,0.216,4.346,3.2,5.145,9.869,0.141,1.767
"1973-01",2.361,0.03,0.015,1.996,0.093,2.686,3.927,4.228,13.26,0.047,1.638
"1973-02",1.565,0.036,0.063,1.78,0.088,2.906,4.151,6.05,10.163,0.045,1.623
"1973-03",1.748,0.013,1.176,3.49,0.334,2.667,4.363,5.311,9.155,0.047,1.886
"1973-04",0.888,0.021,2.45,4.841,2.023,4.578,0.693,1.61,2.312,0.171,1.593
"1973-05",0.539,0.057,3.414,4.081,2.116,1.353,0.054,0.665,1.929,0.036,1.227
"1973-06",0.404,0.141,7.254,2.678,0.607,0.917,0.424,0.959,1.891,0.01,1.239
"1973-07",0.142,0.072,6.629,2.965,1.147,0.654,0.212,0.696,2.178,0.008,1.165
"1973-08",0.15,0.103,7.11,3.392,1.34,0.772,0.283,0.342,1.486,0.007,1.253
"1973-09",0.352,0.02,4.774,4.091,1.471,1.358,0.14,0.195,1.229,0.009,1.174
"1973-10",1.628,0.019,3.442,5.19,3.223,3.537,0.566,0.658,1.37,0.021,1.731
"1973-11",1.944,0.032,0.922,4.463,1.747,5.618,1.49,1.191,2.321,0.084,1.639
"1973-12",1.279,0.054,0.05,2.421,0.835,6.241,3.548,3.933,5.884,0.161,1.633
"1974-01",2.772,0.038,0.086,2.094,0.086,3.588,4.64,8.112,11.462,0.017,2.009
"1974-02",1.841,0.029,0.217,3.204,0.248,3.895,2.775,2.918,16.084,0.26,1.737
