#Dataset: CSIRO-BOM-ACCESS1-3_r1i1p1_ULg-MAR311_v1
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-21
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","EAN","WAN","full_domain"
"1994-12",0.358,0.565,0.636
"1995-01",0.311,0.595,0.596
"1995-02",0.537,1.126,0.835
"1995-03",0.651,1.612,1.039
"1995-04",0.63,1.434,1.115
"1995-05",0.537,1.362,1.126
"1995-06",0.745,1.463,1.09
"1995-07",0.634,1.772,1.018
"1995-08",0.484,1.343,0.961
"1995-09",0.572,1.272,0.91
"1995-10",0.452,1.214,0.831
"1995-11",0.369,0.645,0.574
"1995-12",0.398,0.664,0.486
"1996-01",0.46,0.725,0.705
"1996-02",0.444,0.725,0.77
"1996-03",0.611,1.436,1.111
"1996-04",0.564,1.513,1.096
"1996-05",0.625,1.681,1.204
"1996-06",0.503,1.189,1.032
"1996-07",0.545,0.934,1.021
"1996-08",0.561,0.745,0.871
"1996-09",0.544,1.192,0.882
"1996-10",0.613,1.3,0.844
"1996-11",0.247,0.641,0.533
"1996-12",0.334,0.577,0.551
"1997-01",0.47,0.787,0.685
"1997-02",0.582,1.142,0.907
"1997-03",0.894,1.299,1.2
"1997-04",0.8,1.535,1.166
"1997-05",0.506,1.368,1.004
"1997-06",0.581,1.384,1.08
"1997-07",0.52,1.075,0.844
"1997-08",0.553,1.064,0.99
"1997-09",0.473,1.059,0.865
"1997-10",0.367,0.82,0.771
"1997-11",0.521,0.91,0.869
"1997-12",0.338,0.415,0.5
"1998-01",0.532,0.718,0.668
"1998-02",0.676,1.282,0.931
"1998-03",0.685,1.718,1.159
"1998-04",0.61,1.284,1.118
"1998-05",0.645,1.638,1.156
"1998-06",0.631,1.75,1.055
"1998-07",0.517,1.458,0.937
"1998-08",0.74,1.207,0.94
"1998-09",0.624,1.259,0.847
"1998-10",0.473,1.068,0.791
"1998-11",0.34,0.891,0.691
"1998-12",0.395,0.641,0.499
"1999-01",0.534,0.765,0.56
"1999-02",0.538,0.894,0.788
"1999-03",0.647,1.14,0.998
"1999-04",0.595,1.601,1.194
"1999-05",0.76,1.838,1.181
"1999-06",0.695,1.584,1.025
"1999-07",0.44,1.856,1.004
"1999-08",0.556,1.534,0.937
"1999-09",0.53,1.742,1.02
"1999-10",0.489,0.896,0.817
"1999-11",0.335,0.797,0.711
"1999-12",0.424,0.722,0.539
"2000-01",0.507,0.761,0.581
"2000-02",0.45,1.096,0.798
"2000-03",0.684,1.495,1.225
"2000-04",0.714,1.837,1.273
"2000-05",0.706,1.871,1.133
"2000-06",0.794,1.495,1.088
"2000-07",0.581,1.236,0.958
"2000-08",0.611,1.59,0.941
"2000-09",0.477,1.235,0.798
"2000-10",0.518,1.148,0.811
"2000-11",0.445,1.28,0.811
"2000-12",0.412,1.103,0.678
"2001-01",0.543,0.88,0.718
"2001-02",0.592,1.476,0.929
"2001-03",0.948,1.77,1.082
"2001-04",0.656,1.813,1.192
"2001-05",0.587,1.724,1.103
"2001-06",0.622,1.416,1.058
"2001-07",0.57,1.211,0.946
"2001-08",0.571,0.962,0.957
"2001-09",0.439,1.504,0.889
"2001-10",0.413,0.879,0.807
"2001-11",0.252,0.747,0.533
"2001-12",0.291,0.733,0.552
"2002-01",0.573,0.99,0.722
"2002-02",0.44,0.872,0.788
"2002-03",0.963,1.547,1.105
"2002-04",0.67,1.795,1.122
"2002-05",0.687,1.754,1.159
"2002-06",0.627,1.558,1.12
"2002-07",0.581,1.331,0.969
"2002-08",0.583,1.146,0.974
"2002-09",0.489,1.164,0.851
"2002-10",0.504,0.953,0.817
"2002-11",0.382,0.701,0.672
"2002-12",0.339,0.754,0.527
"2003-01",0.644,0.637,0.598
"2003-02",0.717,1.001,0.846
"2003-03",0.705,1.791,1.064
"2003-04",0.636,1.848,1.175
"2003-05",0.543,1.733,1.12
"2003-06",0.608,1.643,1.04
"2003-07",0.575,1.486,1.033
