#Dataset: MOHC-HadGEM2-ES_r1i1p1_historical_DMI-HIRHAM5_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"1979-09",3.794,2.025,3.052,0.911,2.44
"1979-10",2.487,2.08,2.453,1.678,2.992
"1979-11",4.707,3.996,3.526,2.76,3.508
"1979-12",3.762,3.595,2.048,2.5,2.673
"1980-01",3.667,3.438,1.902,3.212,2.888
"1980-02",2.606,2.39,2.094,2.451,2.438
"1980-03",1.918,3.297,1.905,1.884,2.457
"1980-04",2.026,2.791,3.088,1.362,2.472
"1980-05",1.913,2.184,1.859,1.125,1.701
"1980-06",2.544,2.879,2.173,0.839,1.884
"1980-07",2.917,1.692,2.309,0.26,1.549
"1980-08",3.005,3.156,2.865,0.294,2.416
"1980-09",3.595,2.43,2.042,0.865,2.367
"1980-10",2.926,2.827,4.413,1.829,2.805
"1980-11",4.212,3.551,3.068,2.73,3.169
"1980-12",3.102,1.947,1.88,2.882,2.735
"1981-01",2.36,1.709,1.053,1.914,2.417
"1981-02",2.683,2.259,2.961,2.861,2.554
"1981-03",1.535,1.24,1.128,2.488,1.979
"1981-04",2.668,1.301,1.78,1.714,1.809
"1981-05",2.509,2.881,2.487,1.235,1.989
"1981-06",2.571,2.109,2.545,0.704,1.674
"1981-07",2.975,2.226,3.781,0.4,2.287
"1981-08",2.892,2.151,1.903,0.279,1.829
"1981-09",3.959,1.513,2.767,1.12,2.435
"1981-10",3.493,2.342,3.382,2.152,2.834
"1981-11",4.211,2.575,3.245,1.71,2.831
"1981-12",3.279,2.814,1.773,2.313,2.776
"1982-01",3.543,2.27,2.773,1.459,2.74
"1982-02",4.39,3.004,2.994,1.107,2.408
"1982-03",3.182,2.397,1.347,1.01,2.184
"1982-04",3.386,2.556,3.931,1.042,2.47
"1982-05",2.467,2.283,2.325,0.951,1.884
"1982-06",2.483,1.903,2.042,0.331,1.365
"1982-07",2.718,1.916,1.458,0.399,1.423
"1982-08",3.161,2.404,2.37,0.906,2.469
"1982-09",4.391,1.898,3.326,0.638,2.529
