#Dataset: ICHEC-EC-EARTH_r1i1p1_KNMI-RACMO22T_v1
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-03-14
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"2006-01",13.081,20.094,25.639,25.822,23.195,25.605,20.522,24.261,25.069,20.77,20.858
"2006-02",14.241,19.531,25.675,25.918,23.592,25.331,21.754,25.17,25.52,20.007,21.524
"2006-03",14.262,19.961,25.664,26.704,24.187,26.102,22.303,25.005,25.524,22.115,21.701
"2006-04",15.842,19.76,25.591,26.531,25.246,25.632,21.621,24.426,24.96,23.776,21.33
"2006-05",17.206,20.428,25.216,26.091,27.005,25.494,19.93,23.454,23.703,25.883,20.73
"2006-06",19.94,21.681,25.524,26.355,27.28,24.803,18.929,22.586,22.734,27.44,20.364
"2006-07",22.262,22.595,25.663,25.545,26.365,24.225,17.605,21.397,21.859,27.725,19.732
"2006-08",23.248,23.731,25.457,24.349,26.479,24.292,16.655,21.346,21.814,27.946,19.59
"2006-09",22.099,24.366,25.393,24.478,26.731,24.628,16.471,21.888,22.181,28.479,19.508
"2006-10",19.348,24.287,25.128,24.793,25.902,24.981,16.913,22.319,22.998,27.626,19.642
"2006-11",17.271,22.884,25.594,25.198,25.182,24.912,18.254,23.688,24.226,25.668,20.064
"2006-12",14.24,21.549,26.004,25.846,24.508,25.201,19.616,24.218,24.985,23.26,20.573
"2007-01",12.4,19.96,26.203,26.01,23.891,25.626,20.776,25.232,25.574,21.666,21.101
"2007-02",13.353,19.545,26.076,26.777,23.659,26.253,21.518,25.588,26.021,21.063,21.541
"2007-03",14.115,19.549,26.066,27.208,23.987,26.202,22.207,25.234,25.861,21.782,21.78
"2007-04",15.365,19.703,25.861,26.9,25.52,26.36,21.847,24.452,25.013,23.462,21.438
"2007-05",17.404,20.593,25.666,26.465,27.499,25.993,21.043,23.697,23.861,26.087,21.108
"2007-06",19.774,21.726,25.814,26.141,27.511,25.409,19.146,22.544,22.949,27.128,20.42
"2007-07",22.256,22.932,25.393,25.263,26.444,24.83,17.629,21.252,21.878,27.412,19.653
"2007-08",23.273,24.153,25.053,24.5,26.33,24.605,16.517,21.613,21.858,27.898,19.463
"2007-09",22.287,24.617,25.03,24.573,26.299,24.902,16.337,21.679,21.939,28.122,19.369
"2007-10",20.189,24.658,25.244,24.978,25.42,25.23,16.973,22.397,22.857,27.434,19.654
"2007-11",16.329,23.161,26.037,25.333,24.974,25.543,17.944,23.384,23.852,25.713,19.912
"2007-12",14.453,20.93,25.959,25.379,24.034,24.989,19.152,24.364,24.631,22.82,20.319
"2008-01",12.286,19.822,26.059,25.875,23.407,25.619,20.787,24.85,25.374,20.601,20.94
"2008-02",13.407,19.135,25.99,26.496,23.152,25.727,21.595,25.027,25.455,20.925,21.339
"2008-03",13.46,20.693,25.968,26.582,23.244,25.572,21.815,24.111,25.114,21.767,21.438
"2008-04",15.661,20.103,25.546,26.22,24.844,25.288,21.521,23.941,24.443,23.709,21.203
"2008-05",17.701,21.098,25.721,26.125,27.035,24.809,20.272,23.039,23.675,26.285,20.8
"2008-06",20.75,21.943,25.144,25.049,27.203,24.961,18.059,21.443,22.712,27.024,20.041
"2008-07",23.48,22.724,25.078,25.302,26.213,24.162,17.187,20.808,21.544,27.637,19.541
"2008-08",23.693,24.012,24.739,25.13,26.404,24.139,16.729,20.567,21.228,28.063,19.339
"2008-09",22.538,23.98,24.728,24.73,26.106,24.581,16.45,21.686,21.953,28.313,19.239
"2008-10",19.798,23.67,24.967,25.233,25.772,25.365,17.4,22.582,23.173,27.794,19.452
"2008-11",18.241,22.401,25.54,25.359,25.75,25.867,18.035,23.328,24.117,25.373,19.93
"2008-12",13.774,21.105,25.822,25.679,24.425,25.714,19.626,24.183,24.87,23.165,20.258
"2009-01",12.806,20.241,25.864,25.698,23.21,25.866,20.942,24.461,25.193,21.012,20.891
"2009-02",12.817,19.794,25.679,26.159,23.082,25.25,22.357,25.164,25.567,20.273,21.39
"2009-03",13.519,19.97,25.519,26.34,24.535,25.63,22.709,24.867,25.276,21.595,21.484
"2009-04",15.237,20.324,25.425,25.986,25.35,25.374,21.768,24.35,24.593,23.493,21.114
"2009-05",17.519,20.479,25.034,25.752,26.918,25.523,20.269,23.034,23.903,25.902,20.553
"2009-06",19.647,21.426,25.151,25.988,26.553,24.604,19.536,21.434,21.994,26.551,19.806
"2009-07",22.592,22.747,24.798,25.452,25.586,23.921,18.117,21.409,21.595,26.939,19.466
"2009-08",23.412,23.621,24.532,24.531,25.777,23.703,17.191,21.111,21.287,27.74,19.244
"2009-09",22.493,23.956,24.461,23.756,25.971,24.09,16.085,21.284,21.724,27.947,18.863
"2009-10",21.015,23.968,25.102,24.492,25.948,24.674,17.056,22.184,22.663,27.089,19.337
"2009-11",17.564,22.492,25.589,25.134,25.072,24.92,18.415,23.142,23.659,25.119,19.784
"2009-12",14.495,20.253,25.94,25.596,23.91,25.216,20.571,23.865,24.456,21.424,20.369
"2010-01",13.551,20.166,25.865,25.914,23.079,25.511,21.228,24.588,25.162,20.624,21.045
"2010-02",13.156,18.932,25.372,26.077,22.885,25.262,22.402,25.051,25.165,20.691,21.503
"2010-03",13.653,19.276,25.304,26.659,23.81,25.679,22.418,24.728,25.088,22.457,21.648
"2010-04",15.15,19.529,25.128,26.3,25.522,25.351,22.085,24.687,24.878,23.745,21.378
"2010-05",17.1,20.577,24.815,25.899,27.112,25.459,20.625,23.154,23.855,26.165,20.77
"2010-06",19.347,21.623,25.068,25.965,26.688,24.833,18.91,22.239,22.804,26.937,19.995
"2010-07",22.074,22.568,25.112,25.81,26.01,24.067,17.979,21.126,21.82,27.13,19.473
"2010-08",22.875,23.302,24.512,24.899,26.05,24.36,16.569,20.748,21.893,27.794,19.242
"2010-09",22.26,23.963,24.686,24.178,26.651,24.624,15.974,21.399,21.988,28.271,19.153
"2010-10",19.961,23.395,25.01,24.581,25.688,24.975,16.397,22.049,22.909,26.877,19.25
"2010-11",17.901,22.126,25.665,25.219,24.969,25.317,17.753,22.889,23.584,25.189,19.737
"2010-12",14.887,21.031,26.05,25.557,24.058,25.852,19.153,24.558,25.17,22.485,20.367
"2011-01",14.003,19.448,25.804,26.11,23.546,25.758,20.705,24.768,25.438,20.777,21.002
"2011-02",13.868,18.906,25.665,26.645,23.745,25.697,22.117,25.388,25.798,20.166,21.599
"2011-03",12.879,18.949,25.228,26.539,24.097,26.233,22.21,25.254,25.588,21.526,21.562
"2011-04",15.343,19.783,25.317,26.471,25.164,26.454,21.424,24.535,24.84,23.682,21.289
"2011-05",17.47,21.193,25.457,25.862,26.993,25.736,19.743,23.471,24.055,25.815,20.855
"2011-06",20.097,22.008,25.482,26.247,27.407,24.817,18.276,21.904,22.703,26.859,20.179
"2011-07",22.32,22.501,24.998,25.8,26.071,24.058,17.685,21.283,21.783,27.14,19.619
"2011-08",23.588,23.481,24.764,24.827,26.061,24.196,16.864,21.901,22.016,27.524,19.392
"2011-09",22.555,23.991,24.635,24.699,26.57,24.554,16.434,21.46,21.64,28.036,19.358
"2011-10",20.564,24.083,25.418,25.167,26.186,25.255,17.487,22.715,22.877,27.472,19.72
"2011-11",18.603,22.462,25.82,25.332,25.432,25.769,18.323,23.301,23.817,25.699,20.01
