#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1976-07",87.463,43.045,11.335,16.342,136.63,138.375,58.969,105.219
"1976-08",98.109,57.887,8.336,42.71,124.284,150.342,85.534,119.9
"1976-09",107.115,55.703,62.041,102.136,141.979,223.369,146.643,150.926
"1976-10",91.239,73.182,32.105,231.558,221.71,132.362,149.564,128.631
"1976-11",76.056,39.76,227.772,296.112,132.997,117.052,170.182,133.944
"1976-12",84.518,42.088,199.868,221.091,149.772,92.479,144.582,122.288
"1977-01",85.756,42.921,168.06,271.729,138.35,156.328,134.967,128.732
"1977-02",67.948,33.56,132.624,120.084,130.601,84.345,107.214,102.898
"1977-03",55.977,30.051,105.907,81.24,153.955,79.464,74.871,110.62
"1977-04",38.036,25.449,122.927,109.298,103.038,36.223,140.257,76.468
"1977-05",67.527,31.111,31.747,146.662,141.303,88.302,144.227,96.774
"1977-06",65.786,42.69,27.734,68.582,134.038,27.811,85.039,73.736
"1977-07",66.796,56.4,29.957,29.471,94.202,132.208,79.094,107.93
"1977-08",100.037,60.008,29.3,75.754,202.594,178.482,83.016,124.231
"1977-09",108.942,74.168,39.893,220.702,221.613,293.774,117.175,166.106
"1977-10",119.956,58.114,82.226,88.516,145.829,119.631,189.05,133.49
"1977-11",88.512,40.044,163.977,108.925,125.214,36.848,148.595,110.279
"1977-12",95.384,52.089,204.202,100.744,167.406,46.409,143.691,135.473
"1978-01",68.908,40.066,131.79,76.396,94.458,99.226,80.348,126.062
"1978-02",62.648,33.93,138.996,93.801,112.791,81.689,69.419,103.096
"1978-03",47.333,41.278,141.354,113.23,112.967,49.646,90.24,92.575
"1978-04",48.797,37.498,149.829,58.381,114.042,46.384,85.718,83.15
"1978-05",62.188,34.985,37.395,65.501,117.949,57.926,146.49,90.759
"1978-06",64.989,36.47,13.546,54.344,110.585,111.471,73.469,98.617
"1978-07",89.607,53.898,11.709,63.811,195.582,125.773,71.483,112.218
"1978-08",70.393,40.015,80.264,80.318,171.793,167.158,74.934,127.598
"1978-09",108.324,47.783,29.758,385.306,158.021,247.891,86.426,140.021
"1978-10",117.012,52.744,103.194,165.061,162.523,89.534,198.924,136.5
