#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_GERICS-REMO2015_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-19
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","full_domain"
"1978-05",60.445,40.135,25.803,15.619,108.889,90.778
"1978-06",55.395,40.854,16.752,23.591,77.635,106.967
"1978-07",94.624,52.761,16.554,109.146,148.648,129.598
"1978-08",67.758,55.141,59.683,92.4,170.951,143.169
"1978-09",98.942,58.893,34.956,242.733,154.5,164.21
"1978-10",109.713,52.368,97.325,153.977,129.602,164.184
"1978-11",44.301,53.13,214.693,93.232,141.564,140.873
"1978-12",88.708,47.871,148.875,138.57,134.479,153.404
"1979-01",72.505,28.678,130.978,189.505,138.337,136.124
"1979-02",60.354,35.351,164.646,52.861,77.638,109.766
"1979-03",82.314,37.561,86.173,119.4,129.326,101.941
"1979-04",49.954,35.502,133.757,62.847,107.256,81.34
"1979-05",65.701,42.494,32.25,74.117,158.713,89.611
"1979-06",58.511,35.567,31.297,36.629,117.417,89.128
"1979-07",50.661,39.828,25.843,155.851,214.586,132.093
"1979-08",74.097,52.448,16.462,117.579,141.628,134.667
"1979-09",98.603,45.702,81.786,176.56,164.662,153.291
"1979-10",91.891,49.028,113.187,154.946,209.337,151.909
"1979-11",81.156,55.411,136.39,245.055,151.322,166.21
"1979-12",82.657,53.846,176.339,107.801,166.5,126.197
"1980-01",104.806,46.806,93.538,153.667,153.871,160.645
"1980-02",46.415,38.149,123.405,81.993,115.971,106.284
"1980-03",53.789,35.717,152.594,69.299,105.701,94.787
"1980-04",47.762,41.28,77.186,138.444,108.154,100.074
"1980-05",58.403,51.754,42.967,26.645,121.609,86.96
"1980-06",59.33,47.459,25.142,25.238,142.243,91.668
"1980-07",79.531,69.567,9.19,211.095,139.869,136.616
"1980-08",94.965,72.465,20.611,229.454,123.096,123.244
"1980-09",88.386,59.168,72.468,147.388,154.583,158.762
"1980-10",109.695,61.904,120.99,332.416,211.185,172.874
"1980-11",97.718,56.596,99.111,99.137,123.724,156.223
"1980-12",83.588,52.294,184.403,63.671,96.575,135.305
"1981-01",90.51,42.108,138.264,91.036,124.053,143.624
"1981-02",45.742,43.53,161.765,41.355,127.211,105.706
"1981-03",90.333,33.388,89.49,237.117,122.509,107.352
"1981-04",66.583,37.216,71.053,95.26,154.489,82.888
"1981-05",81.75,45.056,49.749,76.698,95.965,91.056
"1981-06",52.301,63.579,26.678,52.235,139.897,88.09
"1981-07",57.24,44.504,19.269,179.411,189.037,114.948
"1981-08",70.159,57.484,75.548,113.225,174.88,150.355
"1981-09",127.392,54.733,38.388,235.366,208.062,154.759
"1981-10",94.042,59.22,71.08,349.941,151.416,171.634
"1981-11",69.971,64.448,157.555,77.637,135.922,124.001
"1981-12",91.301,52.187,134.807,84.877,130.806,149.963
"1982-01",77.269,37.109,98.919,251.256,112.015,131.916
"1982-02",31.291,25.445,147.767,75.853,104.826,97.508
"1982-03",70.849,42.839,94.705,136.29,177.757,119.826
"1982-04",52.194,35.24,100.648,124.503,123.703,82.794
"1982-05",63.864,40.646,41.457,34.032,119.429,88.577
"1982-06",69.765,39.279,18.804,78.255,161.589,88.581
"1982-07",76.724,35.468,34.256,105.942,146.308,131.612
"1982-08",79,61.228,44.645,91.824,136.977,127.365
"1982-09",86.97,63.263,58.129,397.014,215.079,159.682
"1982-10",77.905,68.512,163.458,125.577,163.767,152.956
"1982-11",45.144,49.068,218.017,82.92,152.16,128.784
"1982-12",88.931,41.854,105.794,58.902,149.189,163.506
"1983-01",91.194,32.49,84.478,178.998,141.998,143.208
"1983-02",48.548,41.28,172.475,94.229,100.231,104.662
"1983-03",68.703,40.597,120.108,27.334,143.364,102.976
"1983-04",47.972,34.76,58.414,70.269,141.728,78.982
"1983-05",47.143,39.357,49.616,167.145,76.664,72.987
"1983-06",35.71,33.494,52.262,118.047,131.665,90.471
"1983-07",70.343,54.837,24.075,172.997,121.351,118.949
"1983-08",94.532,50.215,54.178,95.13,214.247,139.392
"1983-09",78.942,53.173,46.217,84.549,154.713,151.732
"1983-10",95.608,51.711,103.588,41.006,137.633,168.23
"1983-11",85.613,55.09,110.845,147.351,125.788,139.08
"1983-12",95.734,50.029,133.388,98.433,136.942,139.178
"1984-01",77.731,44.098,161.746,59.614,97.113,134.796
"1984-02",60.54,38.952,126.665,61.751,100.213,117.166
"1984-03",34.99,30.915,165,98.441,111.05,91.725
"1984-04",39.542,32.588,104.521,200.321,106.584,68.733
"1984-05",52.917,44.79,32.564,72.221,100.973,86.012
"1984-06",76.627,36.191,17.654,110.52,170.468,95.874
"1984-07",47.367,52.402,15.643,89.844,124.629,99.465
"1984-08",76.9,49.382,19.455,203.775,175.708,135.211
"1984-09",98.685,57.716,22.926,415.17,204.173,169.68
"1984-10",106.122,64.857,87.886,61.51,171.055,161.536
"1984-11",74.385,46.765,233.923,85.209,124.463,165.679
"1984-12",94.211,48.038,137.623,136.201,165.631,152.468
"1985-01",86.172,39.579,136.197,95.739,126.255,138.336
"1985-02",53.373,45.306,114.534,10.78,108.676,106.05
"1985-03",37.755,37.095,118.545,38.038,118.588,96.374
"1985-04",41.795,33.625,104.288,46.511,109.581,87.049
"1985-05",50.383,61.781,66.472,78.224,111.171,101.303
"1985-06",43.012,44.081,51.771,57.24,140.22,111.039
"1985-07",51.675,49.5,44.617,88.113,167.471,123.363
"1985-08",79.637,38.518,37.342,118.751,142.419,140.671
"1985-09",112.746,69.546,19.541,290.161,201.837,161.48
"1985-10",80.585,93.581,124.429,139.929,144.137,147.921
"1985-11",81.182,57.86,189.815,127.134,149.052,132.143
"1985-12",70.452,50.669,153.314,21.273,130.592,137.063
"1986-01",48.523,36.144,175.838,62.138,137.409,126.407
"1986-02",43.917,41.094,170.898,49.497,163.692,95.29
"1986-03",63.055,32.813,111.852,134.522,129.111,98.692
"1986-04",68.226,38.933,82.003,175.13,85.921,78.26
"1986-05",64.889,41.704,46.379,48.216,132.006,89.197
"1986-06",62.745,45.61,17.639,24.031,84.354,81.119
"1986-07",55.223,61.088,30.531,98.622,121.228,109.055
"1986-08",78.558,66.54,29.48,87.396,147.461,151.546
"1986-09",89.55,49.054,43.934,265.09,157.245,180.142
"1986-10",94.6,71.022,82.68,56.139,120.261,168.929
"1986-11",93.639,46.444,153.462,81.686,182.17,133.751
"1986-12",86.289,48.156,120.295,166.379,153.342,137.01
"1987-01",81.396,41.85,144.713,161.514,159.967,142.098
"1987-02",47.966,33.849,139.739,40.738,171.436,114.92
"1987-03",37.721,30.268,144.2,57.878,129.808,102.771
"1987-04",66.187,34.38,40.114,72.525,131.06,85.865
"1987-05",55.75,36.555,44.451,43.619,85.162,74.793
"1987-06",61.909,32.726,40.649,36.015,161.634,102.147
"1987-07",65.391,62.907,40.724,93.5,111.284,110.353
"1987-08",87.097,43.48,37.644,83.337,173.905,136.391
"1987-09",113.103,66.645,90.992,327.313,171.457,172.027
"1987-10",115.821,76.883,66.248,365.888,129.897,162.212
"1987-11",98.67,48.916,134.553,112.635,117.941,151.416
"1987-12",77.85,48.231,159.829,71.636,124.588,128.817
"1988-01",104.158,44.225,65.258,63.163,133.351,149.673
"1988-02",62.339,47.546,101.957,72.899,171.828,120.467
"1988-03",50.467,46.644,148.251,65.627,137.637,88.273
"1988-04",77.132,32.707,64.055,252.535,132.327,82.881
"1988-05",56.722,31.111,37.469,126.17,114.28,86.988
"1988-06",49.755,47.486,15.212,15.794,140.492,95.187
"1988-07",71.751,52.772,19.785,52.49,116.746,115.99
"1988-08",85.624,61.943,19.143,330.258,216.85,148.309
"1988-09",84.276,58.416,29.933,291.567,160.917,182.939
"1988-10",86.635,58.222,110.538,34.704,118.166,155.415
"1988-11",89.898,53.382,78.488,140.927,175.576,146.185
"1988-12",94.411,35.524,208.349,136.212,128.598,149.928
"1989-01",68.785,36.118,142.118,61.399,141.779,110.527
"1989-02",62.475,27.891,200.094,83.524,114.456,100.987
"1989-03",31.814,27.15,135.775,129.328,180.504,97.314
"1989-04",49.841,38.979,98.185,52.769,106.719,84.018
"1989-05",63.581,41.389,84.9,49.89,67.12,77.488
"1989-06",65.584,38.035,24.206,14.851,131.324,97.44
"1989-07",62.182,42.212,26.137,164.849,139.89,100.26
"1989-08",77.5,66.553,50.343,123.801,135.589,129.255
"1989-09",70.598,68.805,31.007,133.317,179.229,152.928
"1989-10",73.714,57.166,117.349,109.728,149.139,162.836
"1989-11",88.009,60.212,160.373,80.423,160.347,129.737
"1989-12",47.551,44.87,180.81,98.879,156.277,140.39
"1990-01",72.909,42.206,185.304,176.264,176.236,136.417
"1990-02",63.946,38.101,157.586,137.28,89.796,112.804
"1990-03",77.399,39.036,114.668,114.667,156.727,102.615
"1990-04",72.275,31.984,85.321,300.334,145.477,88.419
"1990-05",62.106,49.558,39.158,60.469,121.88,80.437
"1990-06",38.532,44.533,43.229,181.686,157.813,100.288
"1990-07",74.322,48.004,19.792,59.759,134.787,106.758
"1990-08",92.64,75.564,27.384,171.974,170.235,145.092
"1990-09",81.201,67.556,78.402,159.032,218.403,135.557
"1990-10",102.224,88.478,101.548,161.274,165.384,153.451
"1990-11",93.654,47.848,129.089,179.417,146.141,148.337
"1990-12",51.625,45.272,200.102,213.697,170.666,112.669
"1991-01",104.374,37.179,143.432,41.744,132.378,147.087
"1991-02",68.61,27.778,163.489,182.002,142.262,112.312
"1991-03",72.301,33.409,205.979,64.124,112.364,98.479
"1991-04",59.424,34.038,81.745,47.942,124.143,77.284
"1991-05",61.575,52.169,46.93,38.072,71.316,79.809
"1991-06",59.417,58.057,22.054,86.248,110.801,93.753
"1991-07",96.049,43.009,20.061,24.907,142.248,128.792
"1991-08",95.444,78.078,31.391,35.289,135.402,147.988
"1991-09",106.334,79.794,35.632,238.798,170.562,152.011
"1991-10",98.341,59.486,72.401,152.17,193.4,162.058
"1991-11",86.554,45.667,132.292,176.022,174.761,140.788
"1991-12",62.547,42.511,191.581,108.364,131.612,120.544
"1992-01",71.575,42.438,161.37,97.928,121.149,107.759
"1992-02",68.456,35.9,100.913,41.149,103.053,98.404
"1992-03",59.054,37.026,99.587,75.619,87.703,93.436
"1992-04",46.352,38.283,113.141,41.536,102.533,87.997
"1992-05",68.503,37.403,42.787,89.008,142.253,92.177
"1992-06",43.988,45.246,25.992,138.315,181.672,95.369
"1992-07",65.741,39.088,47.917,82.08,189.123,118.056
"1992-08",78.418,47.204,31.106,149.908,175.982,134.123
"1992-09",109.469,61.413,16.952,325.036,151.317,141.733
"1992-10",90.659,62.797,122.699,43.392,150.518,145.398
"1992-11",85.293,61.682,139.63,98.732,128.779,118.203
"1992-12",92.179,51.685,170.251,78.782,104.006,125.641
"1993-01",96.79,36.042,80.161,97.353,88.341,121.57
"1993-02",56.829,43.541,106.082,52.813,82.604,99.729
"1993-03",51.522,36.84,83.286,54.013,109.259,84.201
"1993-04",67.64,36.057,57.558,87.962,89.52,79.307
"1993-05",45.588,50.708,69.595,28.14,114.718,88.87
"1993-06",41.239,41.168,43.926,112.978,122.556,85.226
"1993-07",74.696,56.374,33.033,102.466,138.691,126.554
"1993-08",71.572,75.375,16.69,226.003,158.949,136.699
"1993-09",54.706,71.298,44.992,236.244,128.723,145.203
"1993-10",92.204,57.538,109.783,73.509,188.629,164.893
"1993-11",66.19,48.647,214.278,218.273,117.221,116.125
