#Dataset: CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"2012-08",3.034,2.344,0.545,1.038,3.39,1.154,1.238,2.622
"2012-09",3.135,2.054,0.994,1.124,3.322,1.154,2.058,2.93
"2012-10",3.051,2.166,2.533,0.836,2.857,1.915,4.524,3.263
"2012-11",3.063,1.606,3.083,1.722,4.065,0.987,3.743,3.135
"2012-12",1.929,1.739,4.018,1.278,3.708,0.762,3.074,2.885
"2013-01",2.403,1.197,4.024,1.613,2.957,0.805,1.865,2.816
"2013-02",2.534,0.937,1.789,1.728,1.732,0.646,0.633,2.581
"2013-03",2.285,1.39,2.232,1.923,3.119,0.237,0.869,2.261
"2013-04",1.678,1.45,2.286,1.655,3.431,0.298,0.599,1.842
"2013-05",2.003,1.269,0.997,2.459,4.195,0.198,0.621,1.862
"2013-06",2.387,2.081,0.987,3.249,4.095,0.669,1.106,2.235
"2013-07",2.814,2.509,0.767,1.479,3.786,0.619,0.945,2.303
"2013-08",2.923,2.633,1.343,1.529,3.054,1.752,2.287,2.808
"2013-09",3.696,2.765,0.536,1.638,4.955,0.862,2.149,3.056
"2013-10",3.372,1.78,1.865,2.075,4.612,2.452,4.281,3.216
"2013-11",2.694,1.428,2.864,1.052,4.133,0.694,4.127,2.847
"2013-12",2.751,1.209,3.054,1.498,3.24,1.385,2.791,2.767
"2014-01",1.965,1.166,3.08,1.408,3.844,0.935,1.739,2.63
"2014-02",2.48,1.017,1.26,2.058,2.419,1.449,0.951,2.437
"2014-03",1.437,0.811,2.5,2.866,2.729,0.939,0.845,2.087
"2014-04",1.769,1.295,2.119,2.468,3.001,0.61,0.582,1.986
"2014-05",2.305,1.579,1.198,4.241,3.236,0.646,0.773,2.116
"2014-06",2.134,1.943,0.965,3.051,3.696,1.699,1.641,2.252
"2014-07",2.8,2.758,0.603,1.582,4.523,0.826,1.354,2.384
"2014-08",2.842,2.185,0.665,1.552,3.605,1.768,1.922,2.581
"2014-09",3.197,2.642,0.837,2.176,3.786,1.362,1.753,2.753
"2014-10",2.837,2.131,2.342,1.371,2.875,2.734,3.365,2.973
"2014-11",2.321,1.964,3.516,1.471,4.345,1.179,3.662,2.899
"2014-12",2.138,1.423,5.016,1.341,4.209,0.829,2.416,2.921
"2015-01",1.687,1.575,6.271,0.399,4.312,0.216,2.024,2.76
"2015-02",1.916,1.188,2.82,1.666,3.264,1.437,1.695,2.544
"2015-03",2.375,1.153,2.835,1.968,3.852,0.346,0.95,2.172
"2015-04",2.235,1.553,2.12,1.757,3.483,0.681,1.006,2.359
"2015-05",2.103,1.568,1.153,3.1,4.339,0.747,2.589,2.032
"2015-06",2.196,2.439,0.944,1.993,2.894,2.063,1.164,2.096
"2015-07",2.77,2.488,0.917,1.577,4.677,0.998,0.978,2.538
"2015-08",3.339,1.654,0.681,1.13,4.16,1.168,1.554,2.498
"2015-09",2.669,2.147,1.675,2.336,2.975,1.929,1.371,2.545
"2015-10",3.395,2.28,2.673,2.909,3.986,2.033,1.928,3.231
"2015-11",2.625,1.565,3.039,1.462,4.993,2.178,3.209,3.088
"2015-12",3.052,1.442,3.087,1.71,3.656,1.63,2.313,2.916
"2016-01",1.913,1.205,3.271,2.161,3.314,1.534,1.76,2.635
"2016-02",1.889,1.296,4.376,1.284,3.934,1.058,1.835,2.652
"2016-03",1.05,1.509,3.159,1.553,3.981,0.768,0.265,2.128
"2016-04",1.997,1.634,1.905,3.049,3.643,0.421,0.746,2.06
"2016-05",1.932,1.801,1.163,5.37,3.358,0.729,1.757,2.264
"2016-06",1.832,2.265,1.286,3.501,3.541,0.581,0.975,2.031
"2016-07",2.385,2.688,1.274,2.681,3.844,1.687,1.127,2.434
"2016-08",2.963,2.579,1.069,2.477,3.905,1.756,1.701,2.633
"2016-09",3.533,2.844,1.493,1.551,3.285,2.276,1.698,3
"2016-10",3.007,2.36,4.177,2.186,3.626,1.871,1.771,3.065
"2016-11",2.575,1.73,5.332,2.114,3.595,1.587,3.327,3.118
"2016-12",2.727,1.439,3.049,2.549,5.597,0.952,2.455,2.932
"2017-01",2.695,0.817,2.486,0.575,3.114,1.558,2.682,2.746
"2017-02",2.347,1.246,3.829,0.276,3.129,0.334,1.436,2.619
"2017-03",2.027,1.124,4.572,2.248,3.516,0.835,0.787,2.315
"2017-04",1.625,1.512,3.131,3.592,2.858,0.183,0.927,2.003
"2017-05",1.803,1.677,2.116,3.302,3.909,0.369,0.701,1.981
"2017-06",2.52,2.843,0.879,2.578,3.832,1.112,1.606,2.511
"2017-07",2.781,2.528,0.659,1.358,3.75,0.909,0.981,2.234
"2017-08",3.313,2.163,1.189,1.183,3.929,1.113,1.283,2.668
"2017-09",2.951,2.298,1.528,2.515,4.127,1.569,1.584,2.825
"2017-10",3.623,2.145,1.594,0.554,4.287,1.786,3.325,3.269
"2017-11",2.434,1.735,4.458,1.836,3.613,1.23,3.248,2.766
"2017-12",2.677,1.709,4.505,1.192,4.486,0.785,2.3,3.133
"2018-01",2.257,1.316,5.043,1.14,3.656,0.551,1.732,2.907
"2018-02",2.015,1.395,3.573,1.099,4.59,0.55,2.24,2.711
"2018-03",2.102,1.233,2.581,2.199,4.097,0.932,1.036,2.689
"2018-04",1.96,1.513,2.164,1.941,3.822,0.553,1.342,2.157
"2018-05",1.962,1.614,1.962,2.311,4.122,0.216,1.126,2.023
"2018-06",1.784,2.641,0.806,2.929,3.648,1.425,2.189,2.099
"2018-07",2.575,2.72,0.723,1.505,4.277,1.27,1.303,2.411
"2018-08",3.595,3.004,0.845,0.996,3.445,1.13,2.094,2.84
"2018-09",3.298,2.703,0.715,2.216,3.73,2.688,3.551,3.113
"2018-10",2.758,2.19,2.611,2.378,2.675,2.414,2.883,3.036
"2018-11",2.977,1.642,3.178,1.993,3.738,1.572,2.681,2.728
"2018-12",2.437,1.653,3.793,1.031,2.873,0.373,3.385,2.752
"2019-01",2.205,1.363,3.844,0.695,3.74,0.787,2.135,3.065
"2019-02",2.083,1.181,4.235,1.688,3.38,0.612,1.556,2.528
"2019-03",2.438,1.036,1.51,1.1,2.835,0.913,1.102,2.333
"2019-04",1.379,1.328,2.485,2.337,3.623,0.192,1.023,2.087
"2019-05",1.709,1.874,1.378,2.999,2.672,0.286,1.903,1.967
"2019-06",2.069,2.255,0.574,1.863,4.144,1.918,1.98,2.3
"2019-07",2.048,2.105,0.543,2.303,4.837,1.276,1.981,2.212
"2019-08",2.492,2.397,0.577,1.627,3.734,1.365,2.059,2.41
"2019-09",2.929,2.426,2.271,1.747,3.887,2.249,3.765,2.988
"2019-10",2.948,2.098,2.985,0.811,3.27,0.415,5.523,2.92
"2019-11",3.271,1.603,2.609,0.921,3.811,0.749,4.15,3.045
"2019-12",2.761,0.999,3.15,2.251,2.786,0.985,2.869,2.859
"2020-01",3.021,1.237,2.726,1.019,3.397,1.465,2.111,2.998
"2020-02",1.689,1.03,3.751,2.127,2.729,0.954,2.61,2.613
"2020-03",2.369,1.434,2.052,1.534,5.43,0.363,0.618,2.442
"2020-04",1.942,1.15,1.313,2.331,3.986,1.25,1.676,2.05
"2020-05",2.086,1.584,1.773,3.798,2.638,0.523,2.031,2.158
"2020-06",2.237,2.441,1.036,2.424,3.756,1.192,1.409,2.142
"2020-07",2.774,2.346,0.745,3.108,3.628,0.947,0.773,2.281
"2020-08",2.853,2.224,0.882,1.745,4.14,1.251,1.001,2.453
"2020-09",3.258,2.188,0.985,2.578,3.529,1.068,2.422,3.056
"2020-10",3.484,2.442,2.551,0.984,4.38,1.507,3.655,3.261
"2020-11",2.794,1.737,3.954,1.447,4.556,0.787,4.092,3.076
"2020-12",2.133,1.675,4.347,1.385,3.839,0.706,2.622,2.975
"2021-01",2.585,1.12,2.483,2.697,3.963,1.36,2.897,3.051
"2021-02",2.407,0.994,1.336,1.201,2.6,2.32,1.252,2.828
"2021-03",2.397,0.976,1.687,1.256,3.451,0.573,0.451,2.346
"2021-04",1.582,1.132,2.951,1.796,4.092,0.377,0.895,2.131
"2021-05",1.549,1.178,1.381,3.788,3.642,0.774,1.888,1.887
"2021-06",2.084,1.989,1.053,2.124,3.896,0.865,1.466,2.051
"2021-07",3.117,1.956,0.804,1.754,3.88,1.368,1.132,2.496
"2021-08",3.241,2.316,1.227,1.292,4.205,2.193,2.394,2.442
"2021-09",4.137,2.56,0.927,1.731,3.704,1.784,2.251,3.221
"2021-10",3.74,2.202,2.357,2.02,3.899,2.462,2.216,3.214
"2021-11",2.323,1.351,3.673,1.771,3.769,0.974,3.295,2.763
"2021-12",2.886,1.342,3.756,2.515,3.175,0.722,1.438,2.96
"2022-01",2.413,1.276,4.951,1.1,4.555,0.719,1.875,2.947
"2022-02",2.176,1.027,3.146,0.586,3.362,1.194,1.282,3.052
"2022-03",2.516,1.255,2.617,2.417,3.171,0.717,1.146,2.536
"2022-04",1.993,1.045,2.016,3.044,4.131,0.443,0.659,2.152
"2022-05",2.036,1.548,1.89,2.102,3.956,0.546,3.041,2.113
"2022-06",1.803,2.215,1.26,1.911,4.31,1.604,1.454,2.127
"2022-07",2.565,2.356,0.926,1.516,4.337,1.532,2.336,2.484
"2022-08",3.165,2.264,1.094,1.641,2.663,1.444,1.623,2.659
"2022-09",3.206,2.714,1.434,3.462,3.721,1.768,2.296,2.971
"2022-10",3.06,2.575,2.353,1.705,3.203,4.169,3.547,3.161
"2022-11",2.645,1.905,3.282,1.891,4.045,1.092,2.599,2.948
"2022-12",2.255,1.595,4.004,1.283,4.337,0.966,2.472,3.01
"2023-01",2.459,1.301,2.165,1.034,2.879,0.436,2.516,2.651
"2023-02",2.721,1.037,2.852,2.959,1.611,0.924,1.336,2.536
"2023-03",1.92,1.177,2.628,2.214,3.614,0.937,0.574,2.711
"2023-04",1.677,1.285,2.724,2.646,3.457,0.17,1.382,2.12
"2023-05",1.711,1.859,0.943,2.216,4.407,1.392,2.492,2.011
"2023-06",2.459,1.966,1.064,2.184,4.354,0.677,1.313,2.116
"2023-07",3.122,2.523,0.74,1.419,4.266,1.075,1.085,2.501
"2023-08",3.764,2.694,0.747,1.682,3.678,1.182,1.639,2.926
"2023-09",2.384,2.663,1.96,2.7,3.776,1.212,2.287,2.825
"2023-10",2.993,2.537,2.13,1.627,3.271,2.433,1.785,3.123
"2023-11",2.596,1.547,4.049,2.229,3.942,0.958,2.839,2.834
"2023-12",2.458,1.622,3.586,1.176,4.31,0.845,2.614,2.975
"2024-01",2.926,0.957,1.912,1.287,3.229,1.712,2.081,3.032
"2024-02",1.723,0.95,3.417,1.254,2.765,0.779,1.722,2.506
"2024-03",2.275,1.123,1.928,1.616,3.958,0.66,1.195,2.577
