#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MOHC-HadGEM2-ES_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2023-04",8.281,6.842
"2023-05",7.181,6.724
"2023-06",6.448,5.852
"2023-07",5.774,5.437
"2023-08",6.167,6.185
"2023-09",7.847,7.748
"2023-10",6.879,5.524
"2023-11",6.7,5.635
"2023-12",6.008,5.37
"2024-01",7.205,5.965
"2024-02",7.006,6.497
"2024-03",7.65,6.318
"2024-04",8.409,6.79
"2024-05",8.335,7.094
"2024-06",6.21,5.772
"2024-07",6.046,5.638
"2024-08",5.566,6.366
"2024-09",8.961,8.544
"2024-10",8.641,7.08
"2024-11",8.582,6.851
"2024-12",8.582,6.863
"2025-01",9.034,7.661
"2025-02",7.308,6.068
"2025-03",6.993,5.803
"2025-04",8.152,7.137
"2025-05",6.624,6.188
"2025-06",5.307,5.18
"2025-07",5.305,5.302
"2025-08",7.161,7.34
"2025-09",8.264,7.913
"2025-10",7.141,5.989
"2025-11",6.768,5.667
"2025-12",7.443,6.035
"2026-01",7.407,6.158
"2026-02",6.893,6.025
"2026-03",8.075,6.476
"2026-04",6.141,5.543
"2026-05",7.673,7.06
"2026-06",6.55,6.422
"2026-07",6.525,6.52
"2026-08",6.974,6.85
"2026-09",7.52,7.071
"2026-10",6.836,6.177
"2026-11",7.059,5.902
"2026-12",5.651,4.982
"2027-01",6.449,5.561
"2027-02",6.53,5.458
"2027-03",6.263,5.085
"2027-04",7.594,6.364
"2027-05",8.698,7.12
"2027-06",5.99,6.59
"2027-07",5.777,6.062
"2027-08",7.939,8.496
"2027-09",8.366,8.208
"2027-10",6.913,5.556
"2027-11",7.039,5.848
"2027-12",8,6.33
"2028-01",7.396,6.633
"2028-02",7.521,6.32
"2028-03",6.817,6.416
"2028-04",7.528,6.961
"2028-05",9.419,8.366
"2028-06",9.056,8.036
"2028-07",6.157,5.804
"2028-08",6.945,6.902
"2028-09",8.755,7.522
"2028-10",8.739,7.174
"2028-11",6.935,5.671
"2028-12",8.471,7.076
"2029-01",9.296,7.332
"2029-02",8.502,6.709
"2029-03",8.113,6.127
"2029-04",8.698,7.412
"2029-05",8.779,7.943
"2029-06",8.563,7.679
"2029-07",5.964,6.224
"2029-08",7.623,8.075
"2029-09",6.99,6.785
"2029-10",5.89,5.227
"2029-11",4.638,4.14
"2029-12",5.461,4.911
"2030-01",7.055,6.133
"2030-02",7.663,6.187
"2030-03",6.316,5.609
"2030-04",7.364,6.151
"2030-05",9.32,7.829
"2030-06",7.541,7.369
"2030-07",6.147,5.886
"2030-08",7.746,7.564
"2030-09",8.33,7.177
"2030-10",7.938,6.247
"2030-11",6.469,5.505
"2030-12",6.556,5.781
"2031-01",8.424,6.966
"2031-02",7.548,6.077
"2031-03",6.989,5.849
"2031-04",6.515,5.732
"2031-05",9.167,8.241
"2031-06",9.304,8.149
"2031-07",6.328,6.259
"2031-08",6.891,6.941
"2031-09",8.876,8.832
"2031-10",10.351,8.234
"2031-11",6.778,5.921
"2031-12",6.434,5.588
"2032-01",7.739,6.313
"2032-02",7.825,6.867
"2032-03",5.974,5.104
"2032-04",6.244,6.11
"2032-05",8.012,7.155
"2032-06",12.578,10.108
"2032-07",5.991,5.855
"2032-08",7.281,7.688
"2032-09",6.81,6.833
"2032-10",6.982,5.944
"2032-11",6.205,5.11
"2032-12",6.834,5.935
"2033-01",8.264,6.411
"2033-02",6.65,5.565
"2033-03",6.269,5.036
"2033-04",7.915,6.462
"2033-05",7.694,6.631
"2033-06",6.556,6.422
"2033-07",7.25,6.443
"2033-08",7.683,6.849
"2033-09",7.297,7.065
"2033-10",8.866,7.218
"2033-11",7.664,6.333
"2033-12",6.555,5.71
"2034-01",8.967,7.177
"2034-02",9.007,7.355
"2034-03",6.884,5.916
"2034-04",6.999,6.262
"2034-05",7.437,6.824
"2034-06",5.962,5.445
"2034-07",5.566,5.548
"2034-08",7.308,7.607
"2034-09",7.484,6.98
"2034-10",6.404,5.182
"2034-11",7.393,6.239
"2034-12",6.651,6.03
"2035-01",10.645,8.603
"2035-02",8.032,6.765
"2035-03",6.198,5.612
"2035-04",6.915,6.09
"2035-05",7.097,7.148
"2035-06",5.2,5.212
"2035-07",5.897,5.717
"2035-08",7.53,7.108
"2035-09",5.996,6.434
"2035-10",6.065,5.44
"2035-11",7.353,6.086
"2035-12",6.846,5.791
"2036-01",7.943,6.525
"2036-02",6.718,5.887
"2036-03",6.495,5.235
"2036-04",8.193,6.529
"2036-05",9.296,8.099
"2036-06",9.199,7.985
"2036-07",7.276,7.362
"2036-08",7.326,9.068
"2036-09",7.683,7.27
"2036-10",7.384,5.862
"2036-11",5.879,5.27
"2036-12",8.132,6.483
"2037-01",7.892,6.797
"2037-02",9.001,6.999
"2037-03",6.977,6.05
"2037-04",6.808,5.998
"2037-05",7.442,6.836
"2037-06",6.009,6.241
"2037-07",5.992,5.64
"2037-08",7.84,7.634
"2037-09",9.096,8.172
"2037-10",6.945,5.582
"2037-11",7.299,6.106
"2037-12",7.247,6.367
"2038-01",10.566,8.529
"2038-02",7.42,6.283
"2038-03",7.756,6.421
"2038-04",6.268,5.631
"2038-05",8.144,7.146
"2038-06",8.197,7.518
"2038-07",8.616,9.212
"2038-08",6.321,8.728
"2038-09",6.749,7.647
"2038-10",6.538,5.726
"2038-11",5.83,4.812
"2038-12",6.309,5.451
"2039-01",6.409,5.228
"2039-02",6.067,5.214
"2039-03",4.809,4.489
"2039-04",8.52,6.939
"2039-05",9.808,8.002
"2039-06",8.556,7.673
"2039-07",5.561,6.292
"2039-08",8.119,8.325
"2039-09",10.113,9.3
"2039-10",9.33,7.176
"2039-11",7.907,6.259
"2039-12",7.53,6.658
"2040-01",8.527,7.07
"2040-02",8.815,7.201
"2040-03",6.879,5.559
"2040-04",7.447,6.668
"2040-05",7.981,6.914
"2040-06",5.611,5.662
"2040-07",5.547,5.384
"2040-08",5.348,6.253
"2040-09",7.197,7.087
"2040-10",7.96,6.317
"2040-11",7.458,6.093
"2040-12",8.251,6.545
"2041-01",6.816,5.778
"2041-02",8.119,6.755
"2041-03",7.639,6.186
"2041-04",6.49,5.392
"2041-05",8.554,7.181
"2041-06",10.76,10.045
"2041-07",6.793,7.343
"2041-08",8.65,8.352
"2041-09",5.801,5.058
"2041-10",5.433,4.755
"2041-11",6.627,5.652
"2041-12",5.738,5.346
"2042-01",7.936,6.341
"2042-02",6.675,5.585
"2042-03",5.772,4.79
"2042-04",7.786,6.739
"2042-05",6.669,6.402
"2042-06",6.182,6.002
"2042-07",5.681,5.861
"2042-08",8.259,7.958
"2042-09",7.493,6.727
"2042-10",8.309,6.543
"2042-11",6.512,6.107
"2042-12",8.028,6.516
"2043-01",6.744,6.126
"2043-02",7.196,6.245
"2043-03",8.199,6.508
"2043-04",NA,NA
"2043-05",6.87,6.491
"2043-06",5.906,5.734
"2043-07",7.113,6.963
"2043-08",6.781,7.713
"2043-09",5.739,6.088
"2043-10",5.737,4.65
"2043-11",5.842,5.428
"2043-12",5.445,4.637
"2044-01",8.186,6.736
"2044-02",8.533,6.358
"2044-03",5.191,4.225
"2044-04",6.957,5.637
"2044-05",7.913,6.913
"2044-06",5.61,6.129
"2044-07",6.542,6.632
"2044-08",7.413,6.939
"2044-09",7.543,6.945
"2044-10",6.056,5.228
"2044-11",6.275,5.5
"2044-12",6.054,5.894
"2045-01",8.667,7.184
"2045-02",9.908,8.275
"2045-03",8.619,7.242
"2045-04",7.355,6.79
"2045-05",7.381,7.429
"2045-06",9.34,7.959
"2045-07",5.51,5.563
"2045-08",6.643,6.768
"2045-09",8.12,7.628
"2045-10",6.504,5.588
"2045-11",6.57,5.699
"2045-12",5.748,5.123
"2046-01",7.931,6.491
"2046-02",9.076,7.168
"2046-03",7.331,5.885
"2046-04",6.154,5.622
"2046-05",7.358,6.553
"2046-06",4.712,4.588
"2046-07",4.821,5.346
"2046-08",7.464,7.379
"2046-09",7.679,7.92
"2046-10",7.35,6.153
"2046-11",6.945,5.57
"2046-12",7.479,6.258
"2047-01",7.415,6.305
"2047-02",6.375,5.57
"2047-03",6.378,5.675
"2047-04",6.005,5.562
"2047-05",6.681,5.986
"2047-06",5.472,5.588
"2047-07",4.682,5.061
"2047-08",5.755,6.565
"2047-09",7.339,7.077
"2047-10",5.974,5.267
"2047-11",5.236,4.667
"2047-12",5.05,4.508
"2048-01",7.254,5.959
"2048-02",7.372,6.188
"2048-03",5.561,4.477
"2048-04",6.264,5.724
"2048-05",7.738,6.631
"2048-06",5.475,5.645
"2048-07",5.262,5.538
"2048-08",8.303,8.049
"2048-09",8.459,7.632
"2048-10",8.57,7.088
"2048-11",7.497,6.238
"2048-12",6.694,5.736
"2049-01",8.559,6.655
"2049-02",7.582,6.022
"2049-03",5.627,4.63
"2049-04",7.759,6.117
"2049-05",9.843,8.001
"2049-06",5.345,5.372
"2049-07",7.336,7.091
"2049-08",8.962,7.841
"2049-09",8.2,7.209
"2049-10",6.157,5.237
"2049-11",5.711,5.115
"2049-12",8.133,6.506
"2050-01",8.014,6.425
"2050-02",5.486,5.449
"2050-03",6.835,5.689
"2050-04",7.976,6.938
"2050-05",6.735,6.213
"2050-06",7.03,6.399
"2050-07",4.942,5.263
"2050-08",6.485,7.279
"2050-09",8.012,7.427
"2050-10",6.244,5.191
"2050-11",6.67,5.48
"2050-12",5.896,5.461
"2051-01",8.284,7.231
"2051-02",7.964,6.494
"2051-03",8.08,6.237
"2051-04",6.452,5.471
"2051-05",6.83,6.439
"2051-06",6.122,5.73
"2051-07",4.921,4.852
"2051-08",4.968,5.221
"2051-09",6.646,7.176
"2051-10",7.473,6.278
"2051-11",6.495,5.362
"2051-12",6.034,5.15
"2052-01",8.962,7.078
"2052-02",7.907,6.161
"2052-03",8.237,6.554
"2052-04",7.233,6.918
"2052-05",8.874,7.674
"2052-06",8.087,7.502
"2052-07",6.176,6.515
"2052-08",NA,NA
"2052-09",7.251,6.737
"2052-10",7.317,6.139
"2052-11",5.698,5.218
"2052-12",6.073,5.527
"2053-01",7.885,6.971
"2053-02",8.211,6.863
"2053-03",7.562,6.43
"2053-04",6.775,6.221
"2053-05",6.933,7.111
"2053-06",4.743,4.856
"2053-07",5.426,5.207
"2053-08",6.443,6.971
"2053-09",9.239,8.756
"2053-10",7.441,5.892
"2053-11",6.539,5.349
"2053-12",7.262,6.397
"2054-01",8.452,7.083
"2054-02",8.16,6.588
"2054-03",7.441,5.852
"2054-04",7.471,6.531
"2054-05",8.403,6.937
"2054-06",7.067,6.654
"2054-07",5.809,5.968
"2054-08",5.389,5.48
"2054-09",7.733,7.408
"2054-10",7.684,6.33
"2054-11",6.993,6.139
"2054-12",7.391,6.652
"2055-01",9.306,7.348
"2055-02",7.747,6.656
"2055-03",8.118,6.604
"2055-04",6.687,6.366
"2055-05",6.14,6.234
"2055-06",5.734,5.684
"2055-07",5.597,5.839
"2055-08",6.791,6.816
"2055-09",7.764,7.167
"2055-10",6.735,5.554
"2055-11",6.79,5.554
"2055-12",6.205,5.519
"2056-01",7.376,6.159
"2056-02",7.96,6.442
"2056-03",7.53,5.685
"2056-04",6.545,5.807
"2056-05",6.709,6.392
"2056-06",5.817,5.74
"2056-07",5.498,5.494
"2056-08",5.164,5.941
"2056-09",8.305,8.687
"2056-10",8.69,6.814
"2056-11",6.344,5.436
"2056-12",6.66,5.644
"2057-01",9.567,7.602
"2057-02",9.113,7.377
"2057-03",7.627,6.432
"2057-04",6.389,5.517
"2057-05",4.864,5.105
"2057-06",5.489,5.69
"2057-07",6.421,6.045
"2057-08",7.01,8.228
"2057-09",7.107,7.694
"2057-10",7.112,6.213
"2057-11",5.596,5.253
"2057-12",6.067,5.423
"2058-01",6.881,5.76
"2058-02",7.073,6.086
"2058-03",6.315,5.465
"2058-04",7.441,6.538
"2058-05",7.019,6.447
"2058-06",4.731,5.119
"2058-07",4.881,5.496
"2058-08",8.303,7.839
"2058-09",6.596,6.647
"2058-10",6.143,5.013
"2058-11",6.545,5.463
"2058-12",6.738,6.17
"2059-01",6.933,5.662
"2059-02",6.984,5.851
"2059-03",5.202,4.587
"2059-04",6.301,5.416
"2059-05",7.427,6.744
"2059-06",7.751,6.63
"2059-07",6.167,6.025
"2059-08",4.645,4.716
"2059-09",5.924,6.217
"2059-10",6.142,5.305
"2059-11",5.179,4.928
"2059-12",5.687,5.061
"2060-01",7.622,6.339
"2060-02",7.415,6.209
"2060-03",7.402,5.821
"2060-04",6.775,6.121
"2060-05",7.143,6.87
"2060-06",4.18,4.594
"2060-07",4.655,5.297
"2060-08",8.165,8.006
"2060-09",7.407,6.886
"2060-10",7.312,6.586
"2060-11",6.175,5.181
"2060-12",5.474,5.107
"2061-01",8.733,6.92
"2061-02",7.41,5.87
"2061-03",7.699,5.846
