#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-CAM
#Experiment: historical
#Model: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-3_v4
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","NCA","SCA","CAR","NWS","NSA","NES","SAM","full_domain"
"2003-11",24.393,26.807,26.852,23.105,26.944,25.968,NA,24.168
"2003-12",22.667,26.844,26.121,23.64,26.474,26.289,NA,23.75
"2004-01",20.834,26.081,25.236,24.461,26.094,26.503,NA,23.414
"2004-02",20.959,26.408,25.094,24.876,25.64,26.444,NA,23.465
"2004-03",21.476,26.523,24.94,24.868,25.534,26.788,NA,23.68
"2004-04",23.028,26.976,25.08,24.559,25.62,26.595,NA,23.955
"2004-05",24.369,27.258,25.933,24.065,25.973,26.181,NA,24.303
"2004-06",25.624,27.116,26.328,23.71,25.895,25.943,NA,24.428
"2004-07",27.091,27.111,26.915,23.485,26.073,25.385,NA,24.691
"2004-08",27.55,27.269,27.254,23.422,26.316,25.166,NA,24.853
"2004-09",27.707,27.251,27.368,23.194,27.001,25.088,NA,24.835
"2004-10",26.288,27.068,27.224,23.429,26.991,25.499,NA,24.574
"2004-11",24.341,26.715,26.363,23.669,27.073,25.709,NA,24.144
"2004-12",21.798,26.35,25.828,24.401,26.604,26.094,NA,23.703
"2005-01",20.964,26.342,25.326,24.947,25.985,26.26,NA,23.422
"2005-02",21.648,26.674,25.042,25.388,25.659,26.487,NA,23.616
"2005-03",22.058,26.739,24.666,25.507,25.685,26.863,NA,23.801
"2005-04",22.665,26.92,25.111,25.015,26.2,26.955,NA,23.954
"2005-05",23.954,27.258,26.077,24.29,26.478,26.418,NA,24.227
"2005-06",25.674,27.332,27.107,23.478,26.499,26.026,NA,24.618
"2005-07",26.506,27.002,27.228,23.067,26.429,25.197,NA,24.806
"2005-08",27.28,27.009,27.469,23.05,26.751,24.961,NA,25.057
"2005-09",27.474,27.238,27.694,23.191,27.222,25.038,NA,25.104
"2005-10",26.407,27.178,27.404,23.619,27.309,25.253,NA,24.826
"2005-11",25.115,27.011,26.78,24.061,27.014,25.438,NA,24.454
"2005-12",NA,NA,NA,NA,NA,NA,NA,NA
