#Dataset: CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
#Variable: tas
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","GIC","NWN","NEN","NEU","EEU","RAR","WSB","ESB","RFE","ARO","full_domain"
"2089-05",-3.855,6.633,-0.541,6.336,4.337,2.283,2.905,5.277,5.503,-1.404,1.354
"2089-06",0.952,12.457,6.943,9.08,13.647,9.043,14.316,14.784,11.43,0.893,6.739
"2089-07",4.19,16.113,12.575,13.418,18.219,14.565,20.749,22.562,17.056,4.071,11.193
"2089-08",3.835,15.034,9.606,14.269,17.771,15.358,19.222,21.717,18.385,6.384,11.454
"2089-09",-0.16,12.368,6.506,12.373,12.544,10.451,12.676,12.524,16.585,5.08,8.113
"2089-10",-4.874,5.589,0.152,9.067,5.918,4.012,5.293,2.958,10.439,2.56,2.8
"2089-11",-8.198,3.691,-1.953,5.13,-0.537,-4.084,-0.454,-5.635,1.823,0.761,-1.592
"2089-12",-11.715,1.726,-5.637,4.426,-6.459,-8.686,-6.712,-16.641,-2.202,-1.038,-4.724
"2090-01",-13.56,0.678,-10.588,3.135,-6.004,-9.85,-8.451,-23.356,-3.563,-2.078,-6.581
"2090-02",-16.562,-2.75,-13.181,2.002,-5.861,-12.774,-11.792,-23.024,-3.229,-4.694,-9.072
"2090-03",-16.228,-0.155,-14.726,1.209,-13.959,-13.975,-18.73,-19.259,-0.901,-11.914,-10.468
"2090-04",-14.057,3.008,-7.747,4.26,-0.392,-7.615,-2.412,-8.108,0.28,-8.59,-5.781
"2090-05",-4.825,7.157,-0.217,6.512,7.279,1.644,5.965,5.65,5.373,-1.878,1.125
"2090-06",-0.254,13.733,7.385,9.328,15.444,9.399,15.659,15.586,11.808,1.228,6.979
"2090-07",5.026,15.898,13.629,11.898,18.379,15.834,21.44,23.745,17.541,4.933,11.764
"2090-08",6.128,13.451,11.696,13.606,17.72,14.163,18.219,19.041,18.288,6.213,11.124
"2090-09",0.765,11.043,6.749,10.669,11.231,9.64,10.815,13.025,15.444,5.101,7.515
"2090-10",-4.983,5.782,1.449,7.886,3.864,2.393,3.245,2.137,9.12,2.536,2.254
"2090-11",-8.136,1.241,-1.68,4.963,-1.044,-5.51,-2.97,-10.654,1.246,-0.082,-2.509
"2090-12",-11.511,0.583,-5.704,1.61,-6.528,-9.533,-7.608,-19.167,-2.639,-1.715,-5.68
"2091-01",-14.933,0.758,-8.623,1.032,-11.538,-13.541,-14.635,-26.006,-2.305,-3.785,-8.125
"2091-02",-15.879,-0.793,-12.848,1.631,-14.95,-13.126,-17.05,-22.587,-2.922,-9.107,-9.47
"2091-03",-15.16,-0.686,-8.336,0.996,-11.054,-14.45,-11.759,-18.431,-3.346,-10.871,-9.707
"2091-04",-12.156,1.967,-5.977,2.965,-5.262,-7.837,-8.61,-6.646,1.572,-8.733,-6.084
"2091-05",-4.289,7.586,0.662,6.768,7.609,2.613,6.382,5.076,5.771,-0.259,1.863
"2091-06",0.34,12.905,8.263,7.509,11.801,11.277,13.691,20.414,12.213,1.077,7.328
"2091-07",5.284,16.131,13.208,10.962,15.494,15.945,19.523,22.789,18.484,4.811,11.668
"2091-08",6.259,15.385,11.923,12.187,14.619,14.171,14.641,21.717,20.33,7.112,11.649
"2091-09",0.971,11.602,7.588,11.078,13.15,10.621,14.358,12.515,16.984,5.178,8.154
"2091-10",-4.022,6.05,2.38,6.847,3.547,2.491,3.287,2.103,9.359,2.456,2.43
"2091-11",-7.777,0.642,-2.307,4.405,-0.277,-3.517,-1.313,-5.927,3.004,0.281,-1.957
"2091-12",-10.247,1.422,-4.576,3.207,-4.775,-7.929,-5.867,-18.733,-0.538,-1.001,-4.437
"2092-01",-15.268,-4.952,-10.384,1.82,-5.606,-13.074,-7.862,-22.53,-3.365,-4.962,-8.973
"2092-02",-18.468,-3.931,-13.651,1.375,-3.751,-13.714,-5.311,-19.882,-3.055,-10.776,-10.815
"2092-03",-18.456,-4.403,-13.491,2.797,-2.284,-9.447,-6.058,-10.603,-0.186,-11.523,-9.512
"2092-04",-12.668,0.09,-10.95,4.946,3.338,-6.577,-1.029,-5.308,1.613,-11.062,-6.377
"2092-05",-3.58,6.688,1.736,6.079,9.524,2.496,8.833,6.208,5.542,-1.296,1.75
"2092-06",0.113,12.08,7.257,8.941,13.091,9.773,14.27,18.242,11.897,1.095,6.807
"2092-07",3.729,14.462,10.494,11.783,16.515,16.277,20.284,22.564,17.713,4.517,11.089
"2092-08",5.11,13.192,10.96,14.152,17.98,16.103,18.193,21.958,19.082,6.995,11.773
"2092-09",0.872,12.153,6.638,10.957,10.527,10.758,10.822,12.247,17.787,5.962,8.24
"2092-10",-3.251,4.715,1.629,8.078,3.731,3.034,0.519,0.05,10.673,2.976,2.678
"2092-11",-7.999,0.492,-2.509,5.191,1.166,-3.281,1.178,-9.698,3.254,0.612,-1.882
"2092-12",-9.667,-0.187,-5.107,3.683,-2.685,-6.211,-2.694,-14.367,-0.88,-0.834,-3.924
"2093-01",-12.935,-2.003,-8.829,1.717,-13.587,-10.995,-16.874,-22.255,-2.002,-2.474,-7.163
"2093-02",-15.55,-1.3,-8.746,-0.51,-11.898,-16.91,-12.406,-24.883,-3.041,-6.393,-9.993
"2093-03",-18.899,-1.756,-15.082,1.821,-4.827,-13.374,-10.839,-14.334,-0.34,-11.306,-10.662
"2093-04",-13.735,1.738,-9.795,3.842,3.051,-5.573,0.263,-5.641,1.19,-7.123,-5.28
"2093-05",-5.418,7.223,-0.788,5.85,6.16,2.876,6.341,6.435,6.208,-0.905,1.431
"2093-06",0.205,12.347,7.268,9.502,13.463,10.824,14.685,21.139,12.503,0.862,7.226
"2093-07",4.372,13.167,10.307,12.393,16.369,15.548,17.031,26.296,18.662,4.335,10.748
"2093-08",5.392,15.369,11.181,13.145,17.431,14.622,19.27,21.889,19.968,6.054,11.395
"2093-09",2.011,11.753,9.08,10.639,12.433,10.139,11.776,12.875,16.799,5.13,8.212
"2093-10",-3.407,6.412,2.24,7.779,6.497,2.87,6.514,2.378,7.859,2.709,2.845
"2093-11",-7.918,-0.812,-2.177,5.635,2.735,-3.207,0.78,-8.37,2.748,0.159,-1.973
"2093-12",-12.02,-1.812,-6.559,3.305,-5.865,-8.376,-5.884,-18.907,1.23,-1.573,-5.488
"2094-01",-14.707,-2.559,-10.476,1.373,-7.702,-9.704,-10.131,-20.777,-0.695,-2.631,-7.366
"2094-02",-17.231,-2.835,-13.309,2.251,-2.799,-8.655,-4.14,-16.879,-0.874,-5.217,-7.918
"2094-03",-18.603,-2.955,-11.705,1.185,-5.088,-9.274,-6.479,-8.933,-0.822,-12.965,-9.221
"2094-04",-12.863,-1.798,-6.528,3.747,1.676,-3.202,-0.277,-2.568,2.847,-8.95,-4.996
"2094-05",-3.142,6.448,1.713,5.456,8.181,2.478,8.539,6.952,6.302,-0.551,1.877
"2094-06",-0.249,10.722,5.984,8.687,13.728,10.294,15.797,17.228,12.177,1.314,6.627
"2094-07",4.097,16.628,10.545,11.018,16.525,16.897,19.82,26.051,17.247,6.65,12.082
"2094-08",5.067,14.956,10.848,12.77,14.908,15.523,16.391,22.444,20.303,7.727,11.868
"2094-09",0.993,12.008,6.814,11.188,12.586,9.964,12.267,12.531,16.434,5.763,8.048
"2094-10",-2.585,5.997,2.048,8.029,4.003,1.878,3.883,-1.232,8.136,2.865,2.599
"2094-11",-7.843,-0.336,-2.105,4.473,0.565,-3.958,-0.096,-8.704,2.708,0.16,-2.243
"2094-12",-10.785,-3.282,-5.637,2.222,-6.536,-9.342,-5.957,-16.474,-1.305,-1.875,-5.886
"2095-01",-14.426,-3.858,-9.996,1.32,-7.513,-11.056,-9.181,-24.368,-2.521,-2.914,-7.915
"2095-02",-16.482,-3.722,-15.215,2.626,-6.384,-11.736,-10.554,-21.169,-2.055,-6.946,-9.458
"2095-03",-16.227,-0.899,-11.461,1.554,-9.011,-13.699,-12.338,-17.003,-2.269,-12.588,-10.085
"2095-04",-13.498,1.934,-8.741,3.011,-1.827,-5.116,-4.907,-3.752,2.119,-8.798,-5.359
"2095-05",-4.146,7.606,0.946,5.344,6.067,3.527,6.19,7.422,6.388,-0.64,2.095
"2095-06",0.166,11.705,7.049,9.337,15.803,10.564,16.557,16.317,12.466,1.374,7.116
"2095-07",3.974,15.648,10.612,12.969,20.66,14.275,21.4,22.586,17.535,4.766,10.945
"2095-08",4.838,13.869,9.584,13.931,17.997,15.553,21.678,20.634,20.539,6.54,11.461
"2095-09",0.889,11.961,6.415,11.864,12.231,10.434,11.416,13.697,18.078,5.866,8.225
"2095-10",-4.369,5.368,0.816,8.563,6.03,4.027,6.576,1.237,9.39,3.38,2.955
"2095-11",-8.287,0.458,-2.968,6.281,-1.675,-2.965,-0.453,-9.387,1.455,0.759,-1.724
"2095-12",-10.671,-0.91,-5.937,4.93,-6.229,-8.296,-6.241,-20.616,-3.584,-0.84,-4.793
"2096-01",-13.231,-4.226,-8.537,1.09,-9.499,-13.558,-8.06,-25.704,-4.596,-3.147,-8.313
"2096-02",-18.592,-4.207,-13.762,0.482,-15.615,-17.978,-18.529,-25.309,-4.447,-7.494,-11.807
"2096-03",-17.105,-0.54,-13.453,2.668,-10.521,-16.628,-15.719,-16.392,-3.167,-11.989,-11.172
"2096-04",-11.692,0.092,-7.998,4.208,-3.371,-5.769,-4.366,-3.897,1.056,-8.619,-5.613
"2096-05",-3.751,5.042,0.106,6.404,4.931,2.433,5.128,6.843,5.554,-1.128,1.279
"2096-06",0.467,10.292,8.067,9.316,12.854,12.027,16.08,20.474,12.533,0.684,7.278
"2096-07",3.706,13.679,10.649,13.157,17.46,15.839,19.009,24.543,17.411,3.663,10.851
"2096-08",4.585,13.869,9.137,14.105,16.934,15.44,19.323,21.594,19.698,5.524,11.207
"2096-09",1.745,10.723,8.182,11.921,10.806,8.617,11.006,11.2,16.06,4.551,7.582
"2096-10",-3.743,6.287,2.209,8.884,6.669,2.32,5.779,0.51,7.858,2.085,2.638
"2096-11",-7.366,-0.752,-2.798,6.521,-2.111,-4.594,-2.625,-11.236,0.375,-0.119,-2.416
"2096-12",-10.978,-2.376,-6.651,2.727,-10.4,-8.102,-13.202,-19.342,-3.449,-1.433,-5.476
"2097-01",-13.665,-6.762,-11.37,0.513,-14.11,-12.933,-13.652,-25.832,-5.143,-4.705,-9.214
"2097-02",-18.894,-10.228,-17.157,1.929,-8.532,-14.171,-12.325,-22.157,-2.969,-12.667,-12.506
"2097-03",-15.104,-2.328,-10.033,2,-5.372,-17.141,-10.666,-22.586,-3.502,-16.708,-11.819
"2097-04",-10.66,-0.711,-7.817,4.402,0.273,-6.496,-0.946,-7.694,0.492,-8.058,-5.452
"2097-05",-3.313,5.695,1.926,5.61,8.565,3.171,9.443,6.544,5.502,-0.865,1.896
"2097-06",0.905,11.434,7.992,8.991,12.415,9.936,13.097,19.894,12.32,0.572,6.799
"2097-07",4.661,15.338,9.518,12.308,20.587,16.57,23.131,22.186,17.638,4.842,11.436
"2097-08",6.159,14.137,9.864,14.174,18.441,14.324,21.247,16.851,18.763,7.069,11.386
"2097-09",1.681,13.085,6.162,12.309,12.776,10.735,13.04,12.045,15.201,6.707,8.696
"2097-10",-3.691,6.887,1.713,9.12,5.254,1.485,4.424,-0.38,8.03,3.582,2.682
"2097-11",-8.673,-0.391,-3.065,5.944,2.564,-4.407,-0.412,-7.453,2.447,0.142,-2.41
"2097-12",-9.865,-1.673,-4.598,3.27,-1.344,-9.121,-4.276,-15.276,-2.331,-2.006,-5.161
"2098-01",-14.615,-0.812,-10.296,2.719,-2.701,-10.354,-3.524,-24.4,-2.593,-2.694,-7.09
"2098-02",-15.749,-2.341,-13.1,1.848,-4.377,-9.234,-5.355,-17.534,-1.482,-5.724,-7.995
"2098-03",-13.751,0.137,-10.605,1.733,-9.988,-12.837,-16.924,-14.406,-2.385,-8.498,-8.601
"2098-04",-10.608,3.227,-5.567,3.405,-0.748,-6.012,-5.136,-5.452,1.554,-5.52,-4.239
"2098-05",-4.066,7.859,1.079,5.83,6.669,2.207,6.215,6.723,5.831,-0.257,1.821
"2098-06",1.077,12.16,7.394,9.347,14.736,10.138,14.736,20.121,13.422,1.383,7.209
"2098-07",5.593,14.574,13.479,12.037,18.145,16.64,20.904,25.564,18.776,4.586,11.775
"2098-08",5.871,15.558,10.86,13.524,19.861,15.84,19.674,20.216,19.985,6.634,11.997
"2098-09",1.231,13.211,8.512,12.3,14.446,9.571,10.835,10.054,16.411,5.271,8.318
"2098-10",-3.21,7.584,3.694,8.229,5.732,2.654,4.314,1.191,9.702,2.927,3.223
"2098-11",-5.857,1.868,-0.168,5.256,1.551,-4.276,-0.073,-10.311,1.064,0.693,-1.369
"2098-12",-10.02,0.013,-3.661,2.561,-6.618,-9.196,-7.015,-19.651,-0.733,-0.747,-4.872
"2099-01",-12.467,-0.709,-7.013,2.59,-11.284,-11.171,-14.443,-21.196,-2.37,-2.168,-6.647
"2099-02",-13.719,-2.149,-11.655,1.638,-9.024,-8.609,-10.364,-16.458,-1.075,-3.435,-7.043
"2099-03",-16.695,0.206,-13.557,1.177,-15.478,-10.353,-18.394,-13.82,-0.84,-6.44,-8.238
"2099-04",-10.493,3.157,-4.656,4.078,-0.238,-5.607,-3.016,-4.625,2.364,-5.111,-3.964
"2099-05",-3.311,6.697,2.09,6.982,6.183,2.754,4.58,4.894,6.521,-0.864,1.989
"2099-06",0.524,12.163,7.558,9.81,14.337,10.619,14.525,17.7,12.704,1.585,7.386
"2099-07",4.486,15.844,13.466,12.027,20.685,17.294,23.35,21.942,18.89,5.79,12.3
"2099-08",4.804,15.672,11.227,13.506,16.703,15.367,17.119,20.542,20.29,8.119,12.107
"2099-09",1.559,12.824,6.883,10.573,11.075,10.711,11.679,13.122,17.044,6.457,8.576
"2099-10",-3.026,7.959,2.639,7.296,3.236,2.11,2.476,0.041,7.852,3.968,3.095
"2099-11",-7.217,2.35,-1.315,4.937,1.862,-1.8,1.251,-6.638,3.231,1.373,-0.736
"2099-12",-9.256,0.89,-3.86,2.111,-5.434,-8.068,-7.061,-16.403,-1.076,-0.13,-4.217
"2100-01",-11.815,-1.622,-8.879,2.779,-3.344,-9.052,-4.304,-20.804,-3.189,-1.463,-6.025
"2100-02",-13.277,-0.928,-10.768,1.322,-9.012,-10.136,-14.558,-21.62,-2.592,-2.377,-7.027
"2100-03",-15.558,0.866,-10.506,2.256,-2.508,-10.009,-6.053,-14.267,-0.282,-6.13,-7.152
"2100-04",-11.191,1.391,-8.938,3.323,-1.586,-4.537,-3.207,-3.94,2.75,-5.4,-4.495
"2100-05",-2.341,6.368,1.8,5.704,5.184,2.396,3.678,5.1,7.11,-0.775,1.857
"2100-06",0.911,12.253,8.613,8.586,12.176,10.505,12.858,19.172,13.907,1.58,7.295
"2100-07",5.341,17.056,11.018,12.392,16.422,15.876,18.904,24.562,18.14,5.716,11.961
"2100-08",6.237,16.499,10.853,13.288,18.813,16.614,18.69,21.235,20.61,8.28,12.796
"2100-09",2.246,13.737,6.982,12.337,13.133,11.584,13.249,13.894,17.722,6.304,9.234
"2100-10",-3.82,7.173,2.168,8.371,6.587,2.973,6.043,3.153,9.465,3.498,3.191
"2100-11",-6.806,3.317,-0.915,4.956,0.572,-2.576,-0.559,-4.545,4.135,0.724,-0.834
"2100-12",-10.096,-0.36,-3.89,3.92,-1.928,-5.41,-2.144,-14.887,-0.236,-0.511,-3.546
