#Dataset: MPI-M-MPI-ESM-MR_r1i1p1_ICTP-RegCM4-7_v0
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","SEA","full_domain"
"1987-12",12.189,10.151
"1988-01",9.184,7.522
"1988-02",8.731,7.374
"1988-03",11.147,9.414
"1988-04",8.948,7.796
"1988-05",21.185,17.347
"1988-06",13.456,11.948
"1988-07",10.487,10.901
"1988-08",11.927,11.838
"1988-09",13.733,12.386
"1988-10",12.714,10.884
"1988-11",11.602,9.492
"1988-12",8.22,6.815
"1989-01",7.667,7.272
"1989-02",9.726,8.706
"1989-03",7.569,6.1
"1989-04",6.408,5.348
"1989-05",8.054,6.982
"1989-06",11.926,11.195
"1989-07",11.848,11.082
"1989-08",11.536,9.79
"1989-09",14.406,12.722
"1989-10",15.441,13.487
"1989-11",9.061,9.038
"1989-12",12.118,9.433
"1990-01",9.093,7.901
"1990-02",8.595,7.141
"1990-03",7.982,6.039
"1990-04",6.548,6.212
"1990-05",11.031,9.911
"1990-06",10.011,10.539
"1990-07",11.881,10.95
"1990-08",8.603,9.474
"1990-09",9.8,9.409
"1990-10",13.152,11.285
"1990-11",10.073,8.909
"1990-12",7.463,6.222
"1991-01",9.876,7.552
"1991-02",8.31,6.989
"1991-03",10.007,7.949
"1991-04",6.932,5.939
"1991-05",10.132,8.13
"1991-06",10.707,9.926
"1991-07",13.546,12.468
"1991-08",11.909,11.211
"1991-09",11.595,10.224
"1991-10",11.468,10.512
"1991-11",10.251,9.125
"1991-12",9.574,8.561
"1992-01",6.996,5.707
"1992-02",8.215,6.09
"1992-03",6.989,5.462
"1992-04",6.62,5.787
"1992-05",7.867,7.524
"1992-06",13.069,12.009
"1992-07",14.917,13.788
"1992-08",15.173,13.536
"1992-09",13.979,11.599
"1992-10",12.862,10.872
"1992-11",8.557,6.928
"1992-12",10.492,8.839
"1993-01",9.376,7.249
"1993-02",3.986,3.861
"1993-03",9.162,7.226
"1993-04",8.467,7.187
"1993-05",9.013,7.358
"1993-06",13.424,12.453
"1993-07",12.437,11.455
"1993-08",8.092,8.114
"1993-09",9.877,8.882
"1993-10",11.379,9.511
"1993-11",6.699,5.35
"1993-12",10.148,7.969
"1994-01",10.409,8.807
"1994-02",9.542,8.597
"1994-03",8.966,7.182
"1994-04",7.015,4.955
"1994-05",11.556,9.509
"1994-06",13.142,11.918
"1994-07",8.083,8.008
"1994-08",12.099,10.976
"1994-09",12.359,11.755
"1994-10",12.105,10.553
"1994-11",13.112,10.775
"1994-12",12.472,10.806
"1995-01",8.036,7.421
"1995-02",10.579,9.173
"1995-03",8.475,6.426
"1995-04",7.993,6.543
"1995-05",11.408,10.034
"1995-06",10.391,9.933
"1995-07",13.767,11.784
"1995-08",10.46,9.541
"1995-09",12.758,12.223
"1995-10",13.395,11.911
"1995-11",9.691,7.812
"1995-12",10.181,7.763
"1996-01",9.233,8.073
"1996-02",8.138,6.794
"1996-03",8.299,6.86
"1996-04",4.489,4.419
"1996-05",4.862,5.663
"1996-06",10.879,10.132
"1996-07",10.203,10.442
"1996-08",9.377,10.176
"1996-09",8.174,7.322
"1996-10",11.204,9.551
"1996-11",10.584,8.105
"1996-12",10.031,7.704
"1997-01",7.649,6.039
"1997-02",5.852,4.805
"1997-03",6.534,5.095
"1997-04",5.401,4.711
"1997-05",10.026,8.275
"1997-06",9.842,10.158
"1997-07",11.355,10.593
"1997-08",12.792,13.372
"1997-09",9.678,8.556
"1997-10",8.792,8.007
"1997-11",7.524,5.901
"1997-12",6.173,5.399
"1998-01",7.837,6.992
"1998-02",7.609,7.171
"1998-03",9.082,7.394
"1998-04",6.003,4.917
"1998-05",7.179,6.966
"1998-06",14.492,12.898
"1998-07",14.477,12.688
"1998-08",14.944,13.975
"1998-09",13.034,11.355
"1998-10",13.649,11.724
"1998-11",9.443,7.972
"1998-12",8.485,7.256
"1999-01",9.382,7.957
"1999-02",9.823,8.229
"1999-03",6.959,5.561
"1999-04",6.91,5.921
"1999-05",7.587,6.953
"1999-06",12.129,10.533
"1999-07",14.804,12.705
"1999-08",12.265,10.659
"1999-09",11.394,10.877
"1999-10",10.433,9.786
"1999-11",8.35,8.021
"1999-12",9.448,7.961
"2000-01",8.718,6.952
"2000-02",11.023,9.033
"2000-03",9.29,7.084
"2000-04",6.212,4.24
"2000-05",11.402,9.678
"2000-06",9.937,9.202
"2000-07",8.738,10.642
"2000-08",7.259,7.28
"2000-09",9.362,9.365
"2000-10",10.709,9.786
"2000-11",7.954,6.384
"2000-12",6.566,5.38
"2001-01",8.28,7.813
"2001-02",7.983,6.954
"2001-03",9.224,7.541
"2001-04",6.821,5.771
"2001-05",7.472,7.558
"2001-06",11.509,10.853
"2001-07",10.565,10.387
"2001-08",10.188,9.884
"2001-09",10.85,9.982
"2001-10",9.691,8.734
"2001-11",10.797,10.022
"2001-12",7.748,6.07
"2002-01",9.408,7.889
"2002-02",8.856,7.604
"2002-03",6.124,5.126
"2002-04",4.741,4.481
"2002-05",12.952,10.841
"2002-06",13.427,11.858
"2002-07",14.065,12.903
"2002-08",11.617,11.395
"2002-09",11.819,10.9
"2002-10",14.823,12.613
"2002-11",16.093,12.916
"2002-12",10.573,8.713
"2003-01",7.861,6.446
"2003-02",9.098,8.78
"2003-03",10.001,8.101
"2003-04",8.175,7.345
"2003-05",14.574,12.543
"2003-06",15.762,15.529
"2003-07",13.777,13.863
"2003-08",12.886,12.518
"2003-09",14.864,12.884
"2003-10",14.644,12.678
"2003-11",12.242,10.001
"2003-12",8.527,7.133
"2004-01",7.295,6.786
"2004-02",8.474,7.566
"2004-03",9.141,7.528
"2004-04",9.675,7.72
"2004-05",10.358,9.053
"2004-06",10.338,10.248
"2004-07",13.396,13.24
"2004-08",13.447,12.759
"2004-09",11.647,10.021
"2004-10",16.296,13.779
"2004-11",14.339,11.861
"2004-12",8.658,7.41
"2005-01",10.589,8.743
"2005-02",7.884,6.882
"2005-03",7.939,6.39
"2005-04",6.129,4.791
"2005-05",6.526,5.755
"2005-06",11.102,10.52
"2005-07",12.903,12.672
"2005-08",11.66,11.277
"2005-09",11.943,10.327
"2005-10",16.091,13.562
"2005-11",8.993,7.624
"2005-12",9.956,8.229
