#Dataset: MOHC-HadGEM2-ES_r1i1p1_KNMI-RACMO21P_v2
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-23
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","EAN","WAN","full_domain"
"2018-04",-7.838,-5.349,-3.86
"2018-05",-10.354,-6.477,-5.823
"2018-06",-12.574,-9.922,-8.254
"2018-07",-15.411,-14.49,-10.554
"2018-08",-15.145,-14.732,-11.28
"2018-09",-15.912,-13.984,-11.237
"2018-10",-10.853,-11.34,-7.827
"2018-11",-4.941,-5.148,-3.232
"2018-12",-0.613,-0.788,0.518
"2019-01",1.048,1.465,2.464
"2019-02",0.28,1.883,2.598
"2019-03",-2.848,-1.097,0.434
"2019-04",-7.673,-4.895,-3.153
"2019-05",-8.869,-6.248,-4.63
"2019-06",-12.997,-10.012,-7.7
"2019-07",-14.541,-9.41,-8.734
"2019-08",-16.29,-11.804,-10.336
"2019-09",-16.524,-14.415,-11.202
"2019-10",-11.909,-11.678,-8.407
"2019-11",-5.659,-5.15,-3.56
"2019-12",-1.077,-0.453,0.267
"2020-01",0.541,1.613,2.249
"2020-02",0.736,1.411,2.472
"2020-03",-3.395,0.046,0.441
"2020-04",-7.986,-3.346,-2.715
"2020-05",-9.855,-7.807,-5.175
"2020-06",-14.5,-12.407,-8.939
"2020-07",-14.73,-11.05,-9.281
"2020-08",-13.524,-15.782,-10.421
"2020-09",-13.299,-14.728,-10.004
"2020-10",-11.551,-9.297,-7.373
"2020-11",-6.456,-4.507,-3.585
"2020-12",-1.415,-0.171,0.135
"2021-01",0.499,1.042,1.81
"2021-02",0.004,1.434,2.079
"2021-03",-3.656,-1.248,-0.133
"2021-04",-7.773,-3.493,-2.852
"2021-05",-11.184,-5.118,-5.3
"2021-06",-12.7,-9.109,-7.693
"2021-07",-16.083,-13.177,-10.331
"2021-08",-16.702,-12.798,-10.997
"2021-09",-15.484,-11.322,-9.895
"2021-10",-11.801,-11.329,-8.046
"2021-11",-5.391,-4.71,-3.164
"2021-12",-0.928,-0.618,0.263
"2022-01",0.364,1.249,1.936
"2022-02",-0.35,1.549,1.949
"2022-03",-2.959,-0.846,0.209
"2022-04",-7.073,-5.457,-3.235
"2022-05",-9.942,-5.65,-4.728
"2022-06",-13.734,-8.137,-7.428
"2022-07",-14.162,-11.081,-9.006
"2022-08",-14.554,-10.516,-9.4
"2022-09",-14.268,-15.906,-10.524
"2022-10",-11.073,-11.057,-7.723
"2022-11",-5.632,-4.071,-3.202
"2022-12",-0.189,-0.317,0.547
"2023-01",0.914,1.121,2.1
"2023-02",0.859,1.3,2.494
"2023-03",-2.416,-0.586,0.509
"2023-04",-5.875,-4.235,-2.486
"2023-05",-7.474,-7.29,-4.258
"2023-06",-10.879,-9.448,-6.458
"2023-07",-15.205,-11.107,-8.818
"2023-08",-15.576,-13.812,-10.434
"2023-09",-14.193,-15.582,-10.057
"2023-10",-11.212,-11.63,-7.617
"2023-11",-5.341,-4.696,-2.987
"2023-12",-0.927,-0.449,0.376
"2024-01",0.603,1.115,2.135
"2024-02",-0.041,0.556,1.909
"2024-03",-2.951,-1.334,-0.095
"2024-04",-7.98,-3.965,-2.982
"2024-05",-10.898,-5.119,-5.073
"2024-06",-12.959,-8.453,-7.344
"2024-07",-15.941,-11.378,-9.858
"2024-08",-16.501,-16.572,-11.561
"2024-09",-16.427,-13.392,-11.016
"2024-10",-12.149,-9.68,-7.875
"2024-11",-6.312,-5.532,-3.998
"2024-12",-1.321,-0.576,-0.091
"2025-01",0.392,0.953,1.719
"2025-02",-0.012,1.258,1.905
"2025-03",-3.301,-0.956,-0.128
"2025-04",-7.646,-2.808,-2.591
"2025-05",-10.066,-6.739,-5.475
"2025-06",-12.16,-8.314,-6.814
"2025-07",-13.583,-13.292,-9.357
"2025-08",-17.464,-15.52,-12.176
"2025-09",-12.866,-11.611,-9.447
"2025-10",-11.106,-8.67,-7.474
"2025-11",-6.882,-4.98,-4.031
"2025-12",-0.952,-0.697,0.242
"2026-01",0.785,1.147,2.132
"2026-02",0.098,0.909,1.97
"2026-03",-2.68,-0.333,0.38
"2026-04",-8.092,-3.113,-2.947
"2026-05",-10.759,-6.46,-5.49
"2026-06",-13.061,-6.707,-6.724
"2026-07",-12.75,-9.012,-7.803
"2026-08",-12.244,-12.534,-8.493
"2026-09",-13.086,-15.659,-9.58
