#Dataset: MIROC-MIROC5_r1i1p1_CSIRO-CCAM-2008_v1
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-03-14
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","EAN","WAN","full_domain"
"2080-07",-6.428,-4.696,-3.722
"2080-08",-6.616,-6.805,-4.284
"2080-09",-5.82,-7.601,-4.612
"2080-10",-4.647,-4.093,-2.581
"2080-11",-2.431,-2.358,-0.962
"2080-12",-0.369,-0.052,0.81
"2081-01",1.538,1.627,2.522
"2081-02",2.158,1.778,3.079
"2081-03",0.431,-0.421,1.498
"2081-04",-1.929,-2.023,-0.209
"2081-05",-4.167,-5.445,-2.025
"2081-06",-5.598,-5.831,-3.067
"2081-07",-7.245,-6.782,-4.309
"2081-08",-7.63,-7.596,-4.702
"2081-09",-7.19,-7.937,-4.462
"2081-10",-4.905,-4.236,-2.653
"2081-11",-2.469,-1.95,-0.997
"2081-12",-0.832,0.141,0.737
"2082-01",1.226,1.815,2.465
"2082-02",1.677,1.979,2.817
"2082-03",0.209,-0.003,1.625
"2082-04",-1.911,-0.856,0.238
"2082-05",-4.434,-2.67,-1.635
"2082-06",-6.156,-5.082,-3.42
"2082-07",-7.407,-4.945,-4.315
"2082-08",-8.021,-5.108,-4.416
"2082-09",-7.615,-5.808,-4.593
"2082-10",-4.647,-3.253,-2.601
"2082-11",-2.363,-1.719,-0.867
"2082-12",-0.428,0.714,0.927
"2083-01",1.695,2.285,2.794
"2083-02",1.849,2.184,3.099
"2083-03",0.647,0.503,2.018
"2083-04",-1.225,-1.564,0.276
"2083-05",-3.35,-3.386,-1.174
"2083-06",-4.449,-4.642,-2.369
"2083-07",-6.328,-6.117,-3.522
"2083-08",-7.409,-6.511,-4.251
"2083-09",-6.892,-4.706,-4.149
"2083-10",-4.903,-4.829,-3.126
"2083-11",-2.296,-2.316,-0.924
"2083-12",-0.456,0.449,0.972
"2084-01",1.859,2.004,2.765
"2084-02",2.27,1.963,3.112
"2084-03",0.743,0.36,1.979
"2084-04",-1.941,-1.197,0.106
"2084-05",-4.019,-4.524,-1.672
"2084-06",-5.388,-4.931,-2.619
"2084-07",-6.815,-6.407,-4.396
"2084-08",-6.556,-6.558,-4.07
"2084-09",-6.272,-5.46,-3.664
"2084-10",-4.865,-4.213,-2.564
"2084-11",-2.432,-1.539,-0.899
"2084-12",-0.5,0.555,1.025
"2085-01",1.372,2.616,2.76
"2085-02",2.075,2.406,3.226
"2085-03",0.69,0.501,2
"2085-04",-1.585,-1.753,0.225
"2085-05",-3.471,-3.383,-1.425
"2085-06",-5.911,-5.024,-3.227
"2085-07",-6.828,-6.449,-4.216
"2085-08",-6.654,-8.045,-4.624
"2085-09",-6.529,-5.59,-3.812
"2085-10",-4.442,-4.537,-2.581
"2085-11",-2.432,-1.769,-0.934
"2085-12",-0.51,0.228,0.86
"2086-01",1.483,1.642,2.372
"2086-02",1.769,2.166,3.114
"2086-03",0.836,0.788,2.022
"2086-04",-1.018,-1.144,0.368
"2086-05",-2.867,-4.055,-1.659
"2086-06",-4.33,-4.703,-2.551
"2086-07",-5.604,-5.671,-3.26
"2086-08",-6.342,-6.127,-3.869
"2086-09",-5.746,-5.167,-3.46
"2086-10",-4.241,-3.962,-2.468
"2086-11",-2.005,-2.633,-0.891
"2086-12",0.017,-0.062,1.021
"2087-01",1.972,1.53,2.804
"2087-02",2.365,2.038,3.333
"2087-03",0.971,0.108,2.056
"2087-04",-1.521,-1.974,0.104
"2087-05",-3.707,-3.388,-1.354
"2087-06",-5.878,-4.052,-2.778
"2087-07",-6.054,-5.36,-3.57
"2087-08",-7.602,-5.686,-4.021
"2087-09",-7.087,-5.029,-3.863
"2087-10",-4.437,-3.441,-2.615
"2087-11",-2.19,-1.861,-0.806
"2087-12",-0.427,0.279,1.097
"2088-01",1.403,1.759,2.664
"2088-02",1.989,2.252,3.262
"2088-03",0.48,0.818,2.29
"2088-04",-1.474,-1.031,0.52
"2088-05",-3.308,-2.252,-0.812
"2088-06",-5.607,-3.576,-2.615
"2088-07",-6.602,-5.62,-3.365
"2088-08",-6.354,-6.153,-3.622
"2088-09",-5.801,-5.894,-3.364
"2088-10",-4.271,-4.239,-2.318
"2088-11",-2.369,-1.94,-0.9
"2088-12",-0.669,0.518,1.098
"2089-01",1.529,2.43,2.861
"2089-02",1.991,2.448,3.451
"2089-03",0.658,1.128,2.256
"2089-04",-1.721,-1.184,0.408
"2089-05",-4.088,-2.575,-1.125
"2089-06",-6.385,-3.868,-2.682
"2089-07",-7.642,-4.655,-3.5
"2089-08",-7.777,-6.509,-4.665
"2089-09",-7.473,-5.08,-3.713
"2089-10",-4.716,-3.927,-2.388
"2089-11",-2.575,-1.798,-0.87
"2089-12",-0.9,0.734,0.975
"2090-01",1.026,2.432,2.768
"2090-02",1.602,2.261,3.004
"2090-03",0.359,0.287,1.824
"2090-04",-2.014,-1.508,-0.002
"2090-05",-4.685,-2.609,-1.239
"2090-06",-6.338,-4.524,-2.82
"2090-07",-6.643,-5.746,-4.003
"2090-08",-7.419,-6.301,-4.641
"2090-09",-7.191,-5.914,-4.024
"2090-10",-5.587,-3.798,-2.979
"2090-11",-2.46,-1.672,-0.834
"2090-12",-0.855,0.278,0.758
"2091-01",1.098,2.51,2.661
"2091-02",1.528,2.309,3.188
"2091-03",0.171,0.424,1.812
"2091-04",-2.31,-1.081,0.025
"2091-05",-4.275,-3.059,-1.477
"2091-06",-6.649,-3.747,-3.051
"2091-07",-6.718,-5.036,-3.711
"2091-08",-8.392,-6.98,-5.299
"2091-09",-7.203,-4.896,-3.951
"2091-10",-4.87,-2.677,-2.425
"2091-11",-2.46,-1.338,-0.746
"2091-12",-0.486,0.531,1.092
"2092-01",1.491,2.934,3.1
"2092-02",1.996,2.396,3.483
"2092-03",0.515,1.285,2.316
"2092-04",-1.226,-0.82,0.578
"2092-05",-3.874,-1.892,-0.83
"2092-06",-5.428,-3.643,-2.25
"2092-07",-7.035,-4.795,-3.344
"2092-08",-8.045,-4.954,-4.4
"2092-09",-7.369,-4.405,-3.643
"2092-10",-4.529,-3.3,-2.24
"2092-11",-2.331,-1.181,-0.582
"2092-12",-0.715,0.533,0.891
"2093-01",1.236,2.569,2.81
"2093-02",1.911,2.62,3.266
"2093-03",0.688,1.193,2.3
"2093-04",-1.589,-0.37,0.52
"2093-05",-3.882,-1.937,-1.159
"2093-06",-5.676,-3.752,-2.468
"2093-07",-7.041,-5.19,-3.845
"2093-08",-7.996,-5.596,-4.558
"2093-09",-6.713,-5.538,-4.043
"2093-10",-4.643,-3.813,-2.646
"2093-11",-2.351,-1.326,-0.684
"2093-12",-0.343,0.758,1.105
"2094-01",1.738,2.308,2.903
"2094-02",2.023,2.895,3.424
"2094-03",0.897,1.151,2.183
"2094-04",-1.52,-1.692,0.132
"2094-05",-3.989,-3.11,-1.371
"2094-06",-5.923,-4.403,-2.586
"2094-07",-6.43,-5.114,-3.369
"2094-08",-6.267,-5.884,-3.791
"2094-09",-6.403,-4.975,-3.559
"2094-10",-4.015,-3.98,-2.118
"2094-11",-2.626,-2.18,-1.11
"2094-12",-0.606,0.026,0.697
"2095-01",1.374,2.667,2.718
"2095-02",1.928,2.362,3.037
"2095-03",0.704,0.787,2.02
"2095-04",-1.806,-2.441,0.073
"2095-05",-4.04,-4.109,-1.427
"2095-06",-6.339,-4.905,-2.771
"2095-07",-6.853,-5.284,-3.638
"2095-08",-6.843,-6.808,-4.283
"2095-09",-6.234,-6.172,-4.209
"2095-10",-4.568,-3.664,-2.583
"2095-11",-2.303,-1.905,-0.824
"2095-12",-0.478,0.517,1.075
"2096-01",1.521,2.074,2.712
"2096-02",1.923,2.205,3.139
"2096-03",0.589,0.347,2.028
"2096-04",-1.596,-1.341,0.454
"2096-05",-4.214,-3.121,-1.453
"2096-06",-5.904,-4.491,-2.566
"2096-07",-7.2,-6.817,-3.956
"2096-08",-7.739,-6.585,-4.566
"2096-09",-6.393,-5.725,-4.019
"2096-10",-4.291,-3.942,-2.268
"2096-11",-2.273,-1.676,-0.817
"2096-12",-0.416,0.596,1.034
"2097-01",1.342,2.36,2.662
"2097-02",1.721,1.939,2.951
"2097-03",0.692,0.615,1.958
"2097-04",-1.721,-0.744,0.339
"2097-05",-4.091,-2.241,-1.011
"2097-06",-5.411,-3.549,-2.448
"2097-07",-6.983,-4.404,-3.526
"2097-08",-6.609,-5.432,-3.85
"2097-09",-7.212,-4.813,-4.022
"2097-10",-4.376,-2.51,-2.013
"2097-11",-2.322,-1.114,-0.438
"2097-12",-0.386,0.666,1.372
"2098-01",1.622,2.765,3.212
"2098-02",2.185,3.218,3.824
"2098-03",0.908,1.711,2.594
"2098-04",-1.317,-0.151,0.872
"2098-05",-3.511,-2.724,-1.05
"2098-06",-4.965,-3.015,-2.215
"2098-07",-6.26,-4.434,-3.085
"2098-08",-7.079,-4.298,-3.845
"2098-09",-6.07,-3.582,-2.764
"2098-10",-4.58,-3.135,-2.418
"2098-11",-2.224,-1.281,-0.544
"2098-12",-0.448,0.815,1.197
"2099-01",1.55,2.562,3.072
"2099-02",2.179,2.311,3.35
"2099-03",0.662,0.833,2.182
"2099-04",-1.558,-0.688,0.681
"2099-05",-4.263,-2.667,-1.439
"2099-06",-6.096,-4.239,-2.585
"2099-07",-7.791,-5.299,-3.616
"2099-08",-7.442,-5.419,-4.098
"2099-09",-6.948,-5.012,-3.8
"2099-10",-4.888,-3.605,-2.653
"2099-11",-2.336,-1.464,-0.661
"2099-12",-0.546,0.942,1.188
