#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EAS
#Experiment: rcp26
#Model: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-4_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2012-11",NA,NA,6.465,0.828,13.954,NA,3.614,7.25
"2012-12",NA,NA,7.314,1.092,9.814,NA,2.701,6.413
"2013-01",NA,NA,6.006,0.075,5.977,NA,0.611,4.704
"2013-02",NA,NA,5.461,0.05,3.72,NA,0.093,3.942
"2013-03",NA,NA,3.535,0.126,3.184,NA,0.457,4.251
"2013-04",NA,NA,4.657,0.398,5.152,NA,0.798,4.387
"2013-05",NA,NA,5.345,0.325,10.985,NA,0.656,5.249
"2013-06",NA,NA,5.121,0.604,12.803,NA,1.058,5.768
"2013-07",NA,NA,6.496,0.91,18.863,NA,1.442,8.215
"2013-08",NA,NA,3.586,0.798,12.988,NA,1.262,6.588
"2013-09",NA,NA,4.733,0.72,15.306,NA,1.556,7.817
"2013-10",NA,NA,5.213,0.781,11.348,NA,2.524,7.006
"2013-11",NA,NA,5.153,0.994,7.135,NA,1.443,6.762
"2013-12",NA,NA,4.786,0.789,6.815,NA,2.411,5.757
"2014-01",NA,NA,4.589,0.154,3.928,NA,0.143,4.162
"2014-02",NA,NA,4.584,0.104,3.343,NA,0.114,3.877
"2014-03",NA,NA,4.233,0.121,2.72,NA,0.281,3.869
"2014-04",NA,NA,4.919,0.146,4.158,NA,0.355,4.218
"2014-05",NA,NA,3.97,0.377,9.686,NA,1.789,5.679
"2014-06",NA,NA,4.34,1.283,13.224,NA,2.52,6.121
"2014-07",NA,NA,5.988,1.848,15.882,NA,4.099,7.79
"2014-08",NA,NA,4.178,1.487,14.872,NA,4.186,8.013
"2014-09",NA,NA,4.865,0.544,12.602,NA,1.641,7.315
"2014-10",NA,NA,3.879,0.563,8.599,NA,0.588,7.158
"2014-11",NA,NA,4.463,1.237,11.844,NA,1.33,7.049
"2014-12",NA,NA,5.476,2.215,7.155,NA,2.593,5.977
"2015-01",NA,NA,5.475,1.642,5.696,NA,1.389,4.993
"2015-02",NA,NA,4.586,0.379,5.059,NA,1.01,4.346
"2015-03",NA,NA,4.822,0.084,3.346,NA,0.128,3.653
"2015-04",NA,NA,4.423,0.215,5.747,NA,0.195,4.105
"2015-05",NA,NA,5.238,0.976,12.16,NA,3.809,5.773
"2015-06",NA,NA,6.811,1.115,13.169,NA,3.543,6.544
"2015-07",NA,NA,5.478,1.77,15.901,NA,4.699,7.027
"2015-08",NA,NA,7.846,1.43,16.811,NA,3.067,7.175
"2015-09",NA,NA,5.344,0.42,11.074,NA,1.61,6.669
"2015-10",NA,NA,5.665,1.137,11.33,NA,2.671,6.611
"2015-11",NA,NA,6.829,0.9,11.756,NA,4.847,6.928
"2015-12",NA,NA,6.566,0.451,8.795,NA,1.422,6.212
"2016-01",NA,NA,5.096,0.116,5.154,NA,0.152,4.411
"2016-02",NA,NA,4.941,0.053,3.401,NA,0.14,3.796
"2016-03",NA,NA,3.704,0.488,5.244,NA,0.937,3.905
"2016-04",NA,NA,3.682,0.557,4.247,NA,0.902,4.449
"2016-05",NA,NA,4.936,0.406,8.855,NA,1.287,4.921
"2016-06",NA,NA,4.805,1.377,10.776,NA,5.233,6.067
"2016-07",NA,NA,5.321,0.843,12.05,NA,1.911,6.216
"2016-08",NA,NA,3.388,1.282,10.721,NA,3.504,6.891
"2016-09",NA,NA,4.828,1.931,12,NA,4.934,6.984
"2016-10",NA,NA,4.688,1.155,11.41,NA,2.43,6.774
"2016-11",NA,NA,5.561,0.638,11.368,NA,1.707,7.235
"2016-12",NA,NA,4.837,0.374,9.438,NA,2.103,6.33
"2017-01",NA,NA,4.514,0.094,4.242,NA,0.241,4.559
"2017-02",NA,NA,5.156,0.12,3.778,NA,0.217,3.982
"2017-03",NA,NA,5.335,0.059,2.916,NA,0.037,3.538
"2017-04",NA,NA,4.347,0.201,3.203,NA,0.106,3.589
"2017-05",NA,NA,5.001,0.31,7.137,NA,0.18,4.491
"2017-06",NA,NA,5.73,0.483,13.547,NA,0.947,6.058
"2017-07",NA,NA,5.549,0.834,18.859,NA,1.536,7.856
"2017-08",NA,NA,5.826,1.31,19.425,NA,3.052,8.205
"2017-09",NA,NA,7.469,1.48,15.878,NA,3.612,7.969
"2017-10",NA,NA,5.605,2.75,12.941,NA,3.485,7.495
"2017-11",NA,NA,5.961,1.125,7.457,NA,1.339,6.287
"2017-12",NA,NA,5.62,1.028,5.907,NA,0.756,5.208
"2018-01",NA,NA,4.861,0.232,3.571,NA,0.576,4.283
"2018-02",NA,NA,3.952,0.115,1.81,NA,0.133,3.45
"2018-03",NA,NA,4.658,0.046,1.805,NA,0.11,3.139
"2018-04",NA,NA,4.254,0.096,1.843,NA,0.085,2.785
"2018-05",NA,NA,5.975,0.382,6.559,NA,0.357,3.939
