#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SAM
#Experiment: historical
#Model: NCC-NorESM1-M_r1i1p1_GERICS-REMO2015_v1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-15
"date","SCA","NWS","NSA","NES","SAM","SWS","SES","SSA","full_domain"
"1997-06",25.626,21.72,24.019,22.177,21.187,12.829,15.97,6.836,18.033
"1997-07",25.597,22.038,25.068,22.656,23.02,11.686,15.471,5.715,17.732
"1997-08",25.513,22.24,26.497,23.675,25.71,11.572,16.38,5.966,18.107
"1997-09",25.831,22.324,26.637,25.317,26.061,12.899,17.722,6.764,18.554
"1997-10",25.787,22.56,27.057,26.897,26.303,13.694,18.729,7.815,19.066
"1997-11",25.122,22.649,25.896,26.032,24.281,14.74,20.584,9.107,19.314
"1997-12",24.636,23.16,25.621,25.305,23.641,16.643,22.324,10.503,19.977
"1998-01",24.222,22.863,25.277,24.785,23.476,17.296,23.627,11.831,20.497
"1998-02",24.374,23.778,26.384,25.205,24.553,17.588,23.731,11.483,20.945
"1998-03",24.283,23.722,26.967,24.636,23.889,16.714,21.712,10.722,20.617
"1998-04",24.782,23.163,26.508,24.109,22.951,15.821,20.009,9.488,20.021
"1998-05",25.267,22.517,25.106,23.203,20.811,13.681,16.535,6.703,18.531
"1998-06",25.891,21.704,24.379,22.018,19.774,11.725,14.827,5.433,17.647
"1998-07",26.172,21.999,24.94,21.947,21.157,12.262,17.004,4.713,17.701
"1998-08",26.289,22.516,26.421,23.471,24.238,12.112,15.849,6.316,18.17
"1998-09",26.258,22.982,27.181,25.714,26.708,13.044,17.996,6.498,18.821
"1998-10",25.806,23.07,27.081,26.422,26.26,13.964,20.092,7.626,19.356
"1998-11",25.405,22.867,25.837,26.123,23.863,15.048,20.72,9.162,19.393
"1998-12",24.873,23.258,25.2,26.209,25.045,16.441,23.257,9.831,20.148
"1999-01",24.27,23.456,25.211,24.872,23.792,17.483,23.865,11.197,20.541
"1999-02",24.136,23.696,25.704,24.888,23.216,17.556,22.844,11.88,20.751
"1999-03",24.332,23.879,26.876,25.407,25.049,17.616,22.844,11.353,21.01
"1999-04",25.324,23.668,26.528,24.189,23.283,16.257,21.262,9.594,20.258
"1999-05",26.197,23.503,25.68,23.508,22.546,14.572,18.032,7.125,19.129
"1999-06",26.478,23.117,25.307,23.449,22.128,12.804,15.326,5.638,18.336
"1999-07",26.773,22.791,25.277,23.704,22.22,11.93,15.106,4.329,17.898
"1999-08",26.708,23.171,26.229,24.655,24.541,12.034,15.903,5.304,18.277
"1999-09",26.423,23.671,27.568,26.594,26.991,12.228,17.648,6.327,19.031
"1999-10",26.419,23.77,28.805,27.789,29.066,14,20.749,8.059,19.965
"1999-11",25.965,23.317,26.849,27.908,25.734,14.904,20.834,9.269,19.865
"1999-12",25.102,23.75,26.089,26.197,24.535,16.269,22.704,10.737,20.318
"2000-01",24.806,23.854,26.516,26.061,24.686,17.482,23.628,12.491,21.002
"2000-02",24.404,23.426,25.984,24.803,23.474,17.735,24.105,12.232,21.011
"2000-03",24.836,23.664,26.574,25.283,24.595,17.575,23.072,11.346,21.034
"2000-04",25.558,23.498,27.104,24.804,24.158,15.73,20.927,8.796,20.399
"2000-05",26.124,23.02,26.171,23.913,22.473,13.369,17.311,6.427,18.954
"2000-06",26.195,22.124,24.784,23.013,21.283,11.899,15.843,5.095,18.063
"2000-07",26.243,22.33,25.257,22.957,22.891,11.258,15.39,4.52,17.701
"2000-08",26.34,22.748,26.755,23.588,24.527,11.384,16.549,5.465,18.144
"2000-09",26.173,23.175,27.872,26.209,27.546,12.516,18.101,6.72,19.067
"2000-10",25.626,22.571,27.25,27.534,26.211,13.814,19.578,7.371,19.343
"2000-11",25.234,22.807,25.927,27.242,25.222,15.352,22.214,8.709,19.744
"2000-12",24.583,23.218,25.651,25.369,23.141,16.226,21.778,10.577,19.849
"2001-01",24.209,23.165,25.606,25.357,23.66,17.26,23.24,11.903,20.536
"2001-02",24.038,23.012,26.134,25.139,23.601,17.319,23.726,11.992,20.875
"2001-03",24.324,23.089,26.202,24.775,23.726,16.809,22.643,11.257,20.643
"2001-04",24.785,23.448,26.839,24.91,23.831,15.449,20.48,9.555,20.196
"2001-05",25.235,22.55,26.07,23.843,22.117,13.686,18.128,6.057,19.003
"2001-06",25.693,21.864,24.53,22.492,20.293,11.674,14.464,4.612,17.67
"2001-07",25.864,21.849,24.87,22.976,22.223,11.068,15,4.87,17.526
"2001-08",25.843,22.166,26.416,23.911,23.904,10.666,14.489,4.461,17.623
"2001-09",26.057,22.932,27.824,25.683,27.847,12.682,19.146,6.887,19.031
"2001-10",25.986,22.729,27.621,27.015,26.833,13.93,19.401,7.758,19.339
"2001-11",25.421,22.712,26.256,26.321,24.876,15.168,21.507,9.148,19.691
"2001-12",25.02,23.185,25.396,25.081,23.849,16.208,21.817,10.689,20.006
"2002-01",24.469,22.972,25.322,24.871,23.071,17.04,22.927,12.199,20.537
"2002-02",24.452,23.453,25.919,25.084,24.213,17.925,23.454,12.759,21.091
"2002-03",24.527,23.608,26.62,24.623,24.195,16.807,22.133,11.106,20.771
"2002-04",24.966,22.761,26.17,23.936,23.048,15.373,20.211,9.257,20.023
"2002-05",25.609,22.385,24.784,22.874,21.162,13.643,17.642,7.254,18.786
"2002-06",25.637,21.837,24.406,21.987,20.571,11.981,16.192,4.897,17.893
"2002-07",26.108,22.288,25.064,22.319,22.389,11.728,16.332,4.057,17.756
"2002-08",26.5,23.197,26.62,23.577,25.188,12.019,17.349,6.042,18.414
"2002-09",26.565,23.204,27.645,25.608,25.377,12.555,17.705,6.84,18.84
"2002-10",26.404,23.023,27.423,26.291,25.13,14.473,19.938,8.158,19.411
"2002-11",26.034,23.437,27.5,27.214,26.502,15.458,20.85,9.398,20.014
"2002-12",25.46,23.59,26.224,25.906,23.778,16.834,22.326,10.832,20.289
"2003-01",24.97,23.755,26.079,24.828,23.64,18.588,25.127,12.091,21.021
"2003-02",24.797,23.903,26.758,24.815,24.552,18.349,24.408,12.441,21.401
"2003-03",24.937,24.401,27.767,25.152,24.122,17.76,22.447,11.435,21.24
"2003-04",25.2,23.127,26.328,24.33,23.063,15.889,20.08,9.172,20.09
"2003-05",26.04,22.835,25.822,23.397,21.804,13.678,17.652,7.029,19.02
"2003-06",26.444,22.565,25.206,22.826,21.213,12.451,15.869,5.007,18.204
"2003-07",26.419,22.487,25.494,22.6,21.789,11.692,15.09,3.929,17.812
"2003-08",26.464,23.237,27.033,23.873,25.473,11.901,16.396,5.424,18.396
"2003-09",26.825,23.833,28.3,25.584,27.74,13.136,18.741,6.619,19.275
"2003-10",26.615,23.87,29.278,27.698,28.121,14.292,20.423,8.196,20.087
"2003-11",26.481,24.031,28.871,27.636,26.938,15.326,21.178,9.436,20.395
"2003-12",25.667,24.091,26.817,26.085,24.365,16.723,22.991,10.75,20.559
"2004-01",25.348,24.472,26.485,25.32,24.597,18.153,24.213,11.976,21.125
"2004-02",24.723,24.271,26.932,25.51,25.246,18.669,25.08,12.219,21.565
"2004-03",24.845,23.602,27.23,25.982,24.415,17.474,22.853,10.473,21.104
"2004-04",25.482,24.123,27.496,25.394,23.907,15.444,19.527,8.664,20.388
"2004-05",25.99,23.127,26.216,24.052,22.278,13.661,17.435,7.351,19.259
"2004-06",26.246,22.571,25.365,23.418,21.871,12.591,15.963,5.019,18.265
"2004-07",26.5,22.644,26.009,23.162,23.279,12.151,16.851,5.514,18.331
"2004-08",26.431,23.124,27.489,24.602,25.783,12.366,16.487,4.916,18.531
"2004-09",26.412,23.157,28.473,26.143,27.005,13.736,16.875,6.751,19.079
"2004-10",26.572,23.415,28.737,27.736,28.946,14.179,20.732,7.439,20.02
"2004-11",26.047,23.338,28.099,28.603,26.912,15.248,21.579,8.553,20.242
"2004-12",25.394,23.693,26.889,26.012,24.75,16.64,23.022,9.798,20.435
"2005-01",25.011,23.465,26.524,26.221,25.455,17.477,24.914,11.196,21.129
"2005-02",24.933,23.736,26.978,26.236,25.565,18.199,24.683,11.594,21.462
"2005-03",25.036,24.154,27.342,25.873,24.51,17.723,22.583,11.001,21.162
"2005-04",25.165,23.507,27.23,25.471,23.865,16.471,21.113,9.503,20.54
"2005-05",25.811,22.727,25.774,24.107,22.241,13.933,17.998,7.113,19.212
"2005-06",26.063,22.164,24.96,23.425,21.036,12.645,16.188,6.552,18.283
"2005-07",26.183,22.268,25.283,22.808,22.107,12.016,16.391,5.303,17.895
"2005-08",26.082,23.073,26.779,24.002,25.765,11.865,17.435,4.817,18.352
"2005-09",26.165,23.333,28.038,25.636,28.217,13.063,19.568,7.064,19.306
"2005-10",25.928,23.12,28.125,27.317,26.256,13.933,19.626,7.972,19.548
"2005-11",25.43,22.699,26.63,27.347,25.47,15.061,21.019,9.287,19.788
"2005-12",24.99,23.401,25.921,25.554,23.424,16.709,22.664,11.12,20.247
