#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MPI-M-MPI-ESM-MR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2023-04",4.3,6.181
"2023-05",6.018,6.82
"2023-06",5.752,6.8
"2023-07",6.46,8.375
"2023-08",5.264,8.246
"2023-09",3.541,6.571
"2023-10",5.839,7.057
"2023-11",4.744,5.063
"2023-12",5.222,5.422
"2024-01",5.593,6.463
"2024-02",4.503,5.632
"2024-03",2.552,4.298
"2024-04",3.335,5.497
"2024-05",5.873,6.349
"2024-06",4.916,6.65
"2024-07",3.651,6.925
"2024-08",4.175,7.012
"2024-09",3.231,5.3
"2024-10",6.326,7.446
"2024-11",4.747,6.115
"2024-12",8.217,8.044
"2025-01",7.469,8.06
"2025-02",3.516,5.409
"2025-03",3.31,6.22
"2025-04",3.332,4.87
"2025-05",4.22,6.231
"2025-06",6.958,7.715
"2025-07",7.077,8.383
"2025-08",5.419,6.737
"2025-09",6.217,7.648
"2025-10",7.566,7.727
"2025-11",7.092,7.579
"2025-12",6.165,6.737
"2026-01",6.639,7.707
"2026-02",5.427,6.828
"2026-03",2.949,5.237
"2026-04",5.741,7.049
"2026-05",6.088,7.055
"2026-06",5.156,6.625
"2026-07",5.74,6.82
"2026-08",5.849,7.331
"2026-09",6.231,7.334
"2026-10",5.887,6.781
"2026-11",7.678,8.712
"2026-12",3.91,5.36
"2027-01",5.748,7.599
"2027-02",4.249,6.396
"2027-03",4.996,6.146
"2027-04",3.755,4.835
"2027-05",5.497,6.128
"2027-06",6.318,7.891
"2027-07",4.851,7.463
"2027-08",5.682,8.069
"2027-09",5.387,6.257
"2027-10",4.144,4.76
"2027-11",5.947,7.344
"2027-12",3.911,5.487
"2028-01",5.394,6.593
"2028-02",3.405,5.186
"2028-03",4.719,6.439
"2028-04",2.348,3.982
"2028-05",4.378,5.493
"2028-06",4.542,5.826
"2028-07",4.462,5.875
"2028-08",7.361,10.062
"2028-09",4.287,5.895
"2028-10",3.742,4.517
"2028-11",5.318,5.094
"2028-12",5.154,5.201
"2029-01",4.39,5.068
"2029-02",4.368,5.926
"2029-03",2.778,4.017
"2029-04",2.64,3.566
"2029-05",4.084,4.898
"2029-06",5.91,6.776
"2029-07",4.503,6.423
"2029-08",5.682,7.641
"2029-09",4.89,7.307
"2029-10",5.186,5.904
"2029-11",4.026,4.782
"2029-12",3.853,4.394
"2030-01",4.066,4.933
"2030-02",4.397,5.606
"2030-03",4.21,5.063
"2030-04",5.261,5.495
"2030-05",4.53,5.337
"2030-06",4.558,5.851
"2030-07",5.776,8.214
"2030-08",3.978,5.919
"2030-09",4.917,5.952
"2030-10",4.801,6.078
"2030-11",6.401,6.985
"2030-12",7.351,8.043
"2031-01",5.117,6.928
"2031-02",6.436,7.631
"2031-03",4.436,6.548
"2031-04",4.677,5.955
"2031-05",7.087,8.183
"2031-06",4.858,5.853
"2031-07",6.329,7.692
"2031-08",4.967,6.535
"2031-09",5.485,6.895
"2031-10",8.473,8.575
"2031-11",8.791,8.672
"2031-12",6.376,7.169
"2032-01",5.25,6.238
"2032-02",5.274,6.383
"2032-03",4.23,6.116
"2032-04",4.611,5.891
"2032-05",10.047,8.856
"2032-06",3.159,5.205
"2032-07",3.797,7.028
"2032-08",6.09,8.651
"2032-09",4.737,6.397
"2032-10",3.299,5.261
"2032-11",4.438,5.655
"2032-12",4.919,6.413
"2033-01",6.362,6.424
"2033-02",4.284,5.87
"2033-03",5.082,6.646
"2033-04",3.332,4.424
"2033-05",5.617,6.445
"2033-06",6.393,7.757
"2033-07",4.347,6.469
"2033-08",4.687,6.744
"2033-09",6.05,7.554
"2033-10",3.964,5.496
"2033-11",5.807,6.342
"2033-12",5.367,5.79
"2034-01",4.289,5.844
"2034-02",6.194,7.414
"2034-03",3.296,4.601
"2034-04",7.177,6.965
"2034-05",10.508,8.48
"2034-06",4.367,5.899
"2034-07",4.613,6.061
"2034-08",6.115,7.172
"2034-09",6.99,7.066
"2034-10",8.884,9.172
"2034-11",7.64,7.595
"2034-12",4.768,5.865
"2035-01",6.101,7.58
"2035-02",4.738,6.329
"2035-03",4.659,5.853
"2035-04",3.844,5.268
"2035-05",9.011,8.647
"2035-06",5.66,6.739
"2035-07",4.592,6.02
"2035-08",4.016,5.926
"2035-09",5.216,6.684
"2035-10",7.012,8.633
"2035-11",5.185,6.164
"2035-12",7.439,7.264
"2036-01",5.69,6.838
"2036-02",4.59,6.827
"2036-03",2.923,4.768
"2036-04",4.621,4.88
"2036-05",7.674,7.731
"2036-06",3.946,5.197
"2036-07",4.847,6.346
"2036-08",4.633,6.615
"2036-09",5.575,7.685
"2036-10",3.883,5.102
"2036-11",3.646,5.088
"2036-12",5.151,6.817
"2037-01",6.942,7.642
"2037-02",6.131,6.952
"2037-03",5.068,6.804
"2037-04",4.862,6.092
"2037-05",5.015,6.169
"2037-06",3.393,4.834
"2037-07",5.109,6.94
"2037-08",4.72,7.16
"2037-09",6.118,7.67
"2037-10",5.561,6.261
"2037-11",4.414,5.277
"2037-12",6.974,6.628
"2038-01",4.419,6.302
"2038-02",4.395,6.324
"2038-03",6.955,7.491
"2038-04",6.547,6.948
"2038-05",5.82,6.865
"2038-06",5.155,6.014
"2038-07",4.99,6.119
"2038-08",3.8,6.305
"2038-09",4.313,6.389
"2038-10",4.293,6.134
"2038-11",8.898,8.541
"2038-12",6.312,7.241
"2039-01",5.474,7.313
"2039-02",5.982,7.145
"2039-03",6.105,6.714
"2039-04",4.783,5.105
"2039-05",7.631,7.446
"2039-06",5.247,6.847
"2039-07",3.294,4.985
"2039-08",3.684,6.636
"2039-09",7.447,8.689
"2039-10",5.282,6.148
"2039-11",4.3,5.97
"2039-12",5.605,7.139
"2040-01",7.776,8.416
"2040-02",4.716,5.472
"2040-03",5.442,6.799
"2040-04",3.928,5.409
"2040-05",11.756,10.359
"2040-06",6.102,6.314
"2040-07",3.507,6.04
"2040-08",3.384,5.854
"2040-09",3.465,5.724
"2040-10",4.224,5.125
"2040-11",4.088,5.89
"2040-12",5.405,6.711
"2041-01",5.913,7.159
"2041-02",4.391,6.892
"2041-03",4,5.645
"2041-04",4.965,6.175
"2041-05",8.242,7.219
"2041-06",4.434,6.298
"2041-07",4.312,6.81
"2041-08",5.549,7.678
"2041-09",4.698,6.672
"2041-10",5.035,6.251
"2041-11",5.529,6.228
"2041-12",4.527,5.482
"2042-01",4.145,5.067
"2042-02",4.738,6.015
"2042-03",2.614,3.302
"2042-04",2.699,4.278
"2042-05",3.941,5.484
"2042-06",5.651,6.928
"2042-07",4.782,6.291
"2042-08",5.725,7.98
"2042-09",3.867,5.441
"2042-10",4.939,5.995
"2042-11",5.32,5.815
"2042-12",5.437,6.014
"2043-01",5.988,7.538
"2043-02",2.596,5.539
"2043-03",3.316,5.353
"2043-04",3.72,5.322
"2043-05",6.894,6.932
"2043-06",4.195,5.41
"2043-07",4.372,5.907
"2043-08",5.969,8.822
"2043-09",4.715,7.142
"2043-10",3.319,4.568
"2043-11",4.685,5.398
"2043-12",6.7,7.065
"2044-01",5.685,7.102
"2044-02",4.657,6.153
"2044-03",3.214,4.822
"2044-04",2.543,4.378
"2044-05",8.183,7.823
"2044-06",4.668,5.739
"2044-07",4.871,6.419
"2044-08",4.718,7.312
"2044-09",4.49,6.311
"2044-10",2.857,4.386
"2044-11",2.839,4.053
"2044-12",5.259,5.655
"2045-01",6.617,8.442
"2045-02",3.952,6.458
"2045-03",2.452,4.136
"2045-04",3.325,4.923
"2045-05",6.371,6.964
"2045-06",4.46,6.416
"2045-07",4.712,6.493
"2045-08",4.502,7.132
"2045-09",4.945,6.373
"2045-10",6.767,7.208
"2045-11",5.422,7.182
"2045-12",3.56,5.354
"2046-01",5.274,6.474
"2046-02",4.341,5.133
"2046-03",3.015,4.335
"2046-04",2.542,3.838
"2046-05",5.509,6.63
"2046-06",5.7,7.316
"2046-07",3.553,5.74
"2046-08",4.461,6.259
"2046-09",4.798,5.905
"2046-10",4.685,6.399
"2046-11",3.563,4.515
"2046-12",5.616,7.07
"2047-01",4.375,6.255
"2047-02",5.796,7.022
"2047-03",4.282,5.557
"2047-04",2.93,5.035
"2047-05",5.903,6.668
"2047-06",4.228,5.776
"2047-07",6.901,8.552
"2047-08",4.659,5.91
"2047-09",5.177,7.575
"2047-10",6.833,6.58
"2047-11",4.884,5.903
"2047-12",3.82,5.989
"2048-01",5.702,8.217
"2048-02",3.586,5.375
"2048-03",5.158,7.332
"2048-04",5.851,6.115
"2048-05",7.607,8.551
"2048-06",4.58,5.711
"2048-07",4.748,7.187
"2048-08",5.361,7.609
"2048-09",7.978,8.58
"2048-10",5.049,5.639
"2048-11",5.511,6.409
"2048-12",5.988,7.304
"2049-01",6.821,7.876
"2049-02",3.174,6.455
"2049-03",4.335,6.073
"2049-04",4.341,5.866
"2049-05",4.966,5.57
"2049-06",3.812,6.019
"2049-07",3.825,6.301
"2049-08",4.973,6.941
"2049-09",4.008,6.034
"2049-10",4.01,5.195
"2049-11",3.932,5.044
"2049-12",5.468,6.219
"2050-01",5.27,6.548
"2050-02",3.901,5.42
"2050-03",4.55,5.69
"2050-04",4.92,6.098
"2050-05",4.624,5.172
"2050-06",4.239,6.421
"2050-07",5.659,8.456
"2050-08",4.24,6.801
"2050-09",7.297,8.69
"2050-10",3.038,4.983
"2050-11",4.043,5.11
"2050-12",5.866,6.119
"2051-01",4.21,5.044
"2051-02",3.561,4.918
"2051-03",3.367,4.563
"2051-04",2.069,4.194
"2051-05",4.212,5.755
"2051-06",4.25,5.501
"2051-07",2.642,5.004
"2051-08",4.501,7.612
"2051-09",3.001,4.917
"2051-10",4.2,5.839
"2051-11",8.555,8.398
"2051-12",6.971,7.852
"2052-01",4.608,6.67
"2052-02",5.428,6.739
"2052-03",4.011,5.418
"2052-04",2.414,4.692
"2052-05",4.967,5.52
"2052-06",4.727,5.832
"2052-07",7.197,7.996
"2052-08",8.15,8.876
"2052-09",6.399,7.92
"2052-10",3.255,5.153
"2052-11",4.949,6.704
"2052-12",7.427,7.917
"2053-01",5.808,7.028
"2053-02",4.353,5.988
"2053-03",5.076,6.342
"2053-04",2.076,3.452
"2053-05",5.139,5.82
"2053-06",5.443,7.279
"2053-07",5.166,6.727
"2053-08",4.006,6.273
"2053-09",6.06,6.604
"2053-10",4.86,6.013
"2053-11",3.932,5.197
"2053-12",4.522,6.004
"2054-01",4.361,5.373
"2054-02",3.665,5.298
"2054-03",5.241,5.969
"2054-04",3.078,4.341
"2054-05",4.144,5.424
"2054-06",5.053,6.471
"2054-07",3.935,6.981
"2054-08",4.201,6.337
"2054-09",7.446,8.818
"2054-10",7.156,8.125
"2054-11",6.498,7.027
"2054-12",5.217,7.402
"2055-01",6.804,7.697
"2055-02",4.353,5.853
"2055-03",3.93,5.273
"2055-04",4.543,4.838
"2055-05",4.029,5.453
"2055-06",5.384,7.131
"2055-07",5.68,7.351
"2055-08",4.698,5.904
"2055-09",5.612,7.476
"2055-10",9.261,9.486
"2055-11",4.839,6.007
"2055-12",5.747,6.07
"2056-01",4.249,6.827
"2056-02",5.046,6.866
"2056-03",4.485,6.308
"2056-04",4.942,6.2
"2056-05",5.761,6.675
"2056-06",8.279,9.282
"2056-07",4.467,6.913
"2056-08",4.136,6.839
"2056-09",8.702,9.117
"2056-10",4.88,5.718
"2056-11",3.694,5.262
"2056-12",5.397,6.853
"2057-01",4.663,6.726
"2057-02",3.523,5.111
"2057-03",3.247,4.737
"2057-04",4.548,5.426
"2057-05",8.982,8.313
"2057-06",5.58,7.139
"2057-07",3.639,6.613
"2057-08",6.028,8.047
"2057-09",5.526,7.266
"2057-10",3.445,5.499
"2057-11",4.202,5.805
"2057-12",5.971,7.025
"2058-01",4.579,7.552
"2058-02",4.252,5.919
"2058-03",3.492,5.826
"2058-04",5.071,5.593
"2058-05",8.69,8.397
"2058-06",6.482,7.47
"2058-07",3.938,5.632
"2058-08",4.776,7.849
"2058-09",5.632,7.307
"2058-10",3.971,6.434
"2058-11",4.855,6.421
"2058-12",2.807,5.059
"2059-01",5.363,6.912
"2059-02",4.566,6.709
"2059-03",2.869,3.983
"2059-04",2.619,3.159
"2059-05",2.684,3.781
"2059-06",3.472,4.913
"2059-07",6.285,7.683
"2059-08",3.374,5.209
"2059-09",4.577,5.721
"2059-10",5.858,6.676
"2059-11",4.229,5.536
"2059-12",4.828,5.071
"2060-01",4.329,5.415
"2060-02",3.886,5.871
"2060-03",4.87,5.985
"2060-04",4.922,6.358
"2060-05",4.466,5.199
"2060-06",2.637,4.791
"2060-07",5.175,7.555
"2060-08",4.221,6.649
"2060-09",5.631,7.203
"2060-10",6.559,6.987
"2060-11",3.972,6.294
"2060-12",8.521,8.059
"2061-01",5.118,7.013
"2061-02",6.858,8.934
"2061-03",3.005,5.01
"2061-04",3.912,5.859
"2061-05",5.376,6.155
"2061-06",4.555,5.429
"2061-07",4.019,6.646
"2061-08",4.926,7.135
"2061-09",8.509,9.369
"2061-10",5.536,6.561
"2061-11",5.621,7.352
"2061-12",5.507,6.311
"2062-01",5.35,7.008
"2062-02",4.872,6.787
