#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_MGO-RRCM_v1
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-03-05
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","GIC","NWN","NEN","NEU","EEU","RAR","WSB","ESB","RFE","ARO","full_domain"
"2071-11",1.746,1.157,1.28,1.285,1.055,1.003,0.471,0.733,1.744,1.804,1.287
"2071-12",1.029,0.762,1.097,2.222,1.094,0.908,0.562,0.539,1.188,1.939,1.113
"2072-01",0.887,1.62,0.495,2.569,2.068,1.003,0.925,0.392,0.772,1.204,1.227
"2072-02",0.921,1.608,0.371,2.258,1.383,1.058,0.314,0.507,0.788,1.515,1.207
"2072-03",1.029,1.159,0.427,1.727,1.651,0.905,0.323,0.304,0.941,1.376,1.05
"2072-04",1.235,1.937,0.501,2.184,3.176,1.367,1.729,1.116,0.773,0.878,1.451
"2072-05",1.76,1.37,1.263,1.581,3.781,1.415,1.365,3.407,1.975,0.306,1.586
"2072-06",1.935,2.521,1.442,3.289,3.992,1.614,1.196,2.564,2.239,0.412,2.081
"2072-07",3.175,1.592,2.366,3.084,4.821,1.948,3.888,2.204,2.962,0.704,2.382
"2072-08",3.458,2.938,1.963,2.417,2.399,2.417,0.919,3.721,2.447,0.761,2.67
"2072-09",1.918,1.877,2.049,3.084,3.693,1.77,1.756,2.339,2.866,1.074,2.087
"2072-10",1.713,2.229,2.3,2.814,3.444,1.988,1.239,1.568,1.511,0.961,2.066
"2072-11",1.494,1.449,1.121,1.895,2.153,1.61,0.394,0.744,0.665,1.642,1.503
"2072-12",1.2,0.984,0.913,1.711,0.984,0.869,0.273,0.614,0.981,1.785,1.109
"2073-01",0.99,1.143,0.646,2.077,1.751,0.814,0.818,0.333,0.489,1.613,1.035
"2073-02",1.005,0.88,0.691,1.4,2.503,0.764,0.964,0.428,0.777,1.578,0.964
"2073-03",1.009,0.658,0.63,1.112,1.311,0.839,0.395,0.613,0.765,1.258,0.854
"2073-04",1.373,1.15,1.121,1.656,0.802,0.676,0.303,0.432,0.914,0.948,1.059
"2073-05",2.509,1.266,1.372,2.939,2.249,1.486,0.785,3.141,1.524,0.666,1.779
"2073-06",3.759,2.153,1.31,2.751,5.009,1.356,1.62,2.46,2.385,0.243,2.197
"2073-07",2.763,2.051,2.802,3.218,3.479,1.29,0.808,5.185,2.013,0.552,2.164
"2073-08",3.204,1.892,1.753,2.446,3.472,1.726,0.282,4.441,2.37,1.071,2.235
"2073-09",2.443,2.133,1.916,2.634,3.515,1.624,1.064,2.902,1.977,1.338,2.07
"2073-10",1.512,2.123,1.334,1.88,2.814,1.535,1.427,1.097,1.424,1.195,1.66
"2073-11",1.279,2.697,1.25,2.935,2.068,1.557,0.785,0.846,1.537,1.451,1.828
"2073-12",1.043,2.503,0.995,2.406,3.205,1.416,0.978,0.593,1.808,1.541,1.702
"2074-01",0.799,1.16,0.366,1.603,2.234,1.237,0.914,0.453,0.892,1.219,1.141
"2074-02",0.98,1.131,0.323,2.197,1.427,0.761,0.739,0.432,0.557,1.332,1.003
"2074-03",1.071,1.05,0.529,1.694,1.716,0.642,1.023,0.432,0.738,1.178,0.933
"2074-04",1.424,1.15,0.79,1.687,3.939,0.88,1.713,1.504,1.327,0.899,1.23
"2074-05",2.292,1.566,1.699,2.27,3.969,1.166,2.393,2.183,2.543,0.557,1.768
"2074-06",3.288,1.887,1.681,2.858,4.101,1.298,1.555,3.61,2.403,0.552,2.135
"2074-07",3.024,2.149,1.702,2.738,2.255,1.717,0.178,4.329,3.443,0.561,2.318
"2074-08",3.257,2.68,2.483,3.103,5.371,2.423,0.785,3.608,3.029,0.593,2.804
"2074-09",2.11,2.101,1.807,2.703,4.295,2.033,1.268,2.438,2.077,0.893,2.196
"2074-10",1.55,1.427,1.362,1.945,2.864,1.244,1.546,1.31,1.389,1.41,1.487
"2074-11",1.408,3.022,1.01,1.966,2.741,1.635,0.962,0.941,1.323,0.841,1.856
"2074-12",0.898,1.01,0.824,1.58,1.775,0.981,0.809,0.551,1.415,1.276,1.108
"2075-01",0.958,1.529,0.498,2.077,1.75,0.981,0.735,0.339,1.123,1.305,1.185
"2075-02",0.732,1.471,0.308,1.688,2.344,1.161,0.62,0.409,0.491,1.241,1.133
"2075-03",0.753,0.723,0.419,1.419,2.011,1.059,1.009,1.026,0.887,1,0.965
"2075-04",1.708,0.986,0.782,2.83,2.867,1.102,1.519,0.92,1.433,0.588,1.367
"2075-05",1.699,1.628,1.794,1.824,2.589,1.466,1.895,3.132,2,0.413,1.672
"2075-06",2.574,2.36,1.856,2.807,4.116,2.117,1.248,3.774,2.17,0.515,2.344
"2075-07",3.34,1.767,1.609,2.662,3.145,1.161,0.83,4.664,1.881,0.408,1.988
"2075-08",3.539,2.701,1.6,3.232,4.262,2.052,1.759,4.505,3.135,0.66,2.62
"2075-09",2.552,2.287,1.202,2.405,2.491,1.983,0.702,2.768,1.907,1.732,2.17
"2075-10",1.625,1.529,1.189,2.19,3.545,1.702,1.965,1.789,1.451,1.457,1.721
"2075-11",1.156,2.071,0.688,2.231,3.708,1.755,1.345,0.809,1.478,1.575,1.689
"2075-12",1.376,1.156,0.807,1.597,2.442,0.92,1.272,0.54,0.736,1.018,1.161
"2076-01",0.978,0.757,0.475,1.966,1.405,0.922,0.636,0.145,1.44,1.407,1.039
"2076-02",0.8,0.797,0.545,1.226,0.959,0.539,0.39,0.266,1.102,0.95,0.754
"2076-03",1.326,0.887,0.413,2.335,2.319,0.717,0.51,0.599,0.541,1.043,1.057
"2076-04",0.797,1.631,0.519,1.975,1.896,1.379,0.459,1.187,0.765,1.149,1.299
"2076-05",2.005,1.619,1.369,2.044,2.775,1.232,0.926,2.804,1.967,0.531,1.667
"2076-06",2.325,1.929,1.61,2.38,2.731,1.97,0.806,1.88,2.229,0.531,2.058
"2076-07",4.138,2.326,2.28,3.224,4.73,2.314,1.314,5.554,2.369,0.501,2.786
"2076-08",2.745,3.236,2.082,3.39,3.352,2.328,0.554,2.174,2.736,1.214,2.651
"2076-09",2.209,2.189,1.92,3.05,1.968,1.677,0.465,0.988,1.347,1.261,1.983
"2076-10",1.985,2.046,2.076,2.527,3.517,1.465,2.029,1.306,1.857,0.484,1.851
"2076-11",1.204,1.671,0.75,2.049,3.118,1.415,1.222,0.583,1.026,1.194,1.429
"2076-12",1.107,1.002,0.542,2.872,1.394,1.009,0.626,0.33,1.09,1.167,1.192
"2077-01",1.243,0.971,0.403,2.23,2.343,0.931,0.965,0.423,0.283,1.622,1.103
"2077-02",0.857,1.121,0.577,1.708,1.106,0.83,0.217,0.512,0.87,0.772,0.984
"2077-03",1.146,1.093,0.361,2.14,1.417,0.743,0.579,0.155,1.075,1.335,1.047
"2077-04",1.445,1.017,1.229,2.001,2.305,0.737,0.829,1.101,0.985,0.662,1.15
"2077-05",1.975,2.019,2.093,1.817,2.011,1.252,1.334,2.097,2.01,0.239,1.76
"2077-06",2.984,2.07,1.571,2.635,2.829,1.441,1.289,3.167,2.354,0.375,2.071
"2077-07",2.898,3.069,2.435,2.34,4.104,1.668,0.476,3.388,2.837,0.802,2.433
"2077-08",2.069,3.202,1.862,2.129,3.287,1.655,0.862,2.019,2.001,1.073,2.209
"2077-09",2.213,2.469,1.94,2.151,1.854,1.94,1.032,1.794,1.91,1.069,2.046
"2077-10",1.857,1.415,1.675,2.669,3.308,1.515,1.396,0.8,1.198,2.059,1.728
"2077-11",1.166,1.438,1.045,2.696,3.78,1.398,1.681,0.376,0.719,1.342,1.459
"2077-12",1.528,2.06,0.577,1.691,1.423,1.279,0.699,0.83,0.516,1.379,1.426
"2078-01",1.154,0.815,0.254,2.036,1.383,0.875,0.765,0.364,1.206,1.855,1.039
"2078-02",0.914,0.793,0.311,2.52,1.404,1.119,0.488,0.4,0.52,1.84,1.082
"2078-03",1.067,1.079,0.708,2.494,4.1,1.175,1.04,0.632,0.87,0.99,1.297
"2078-04",2.12,1.058,0.938,1.509,2.276,0.878,0.983,0.434,0.753,0.57,1.218
"2078-05",2.338,1.256,1.839,2.181,2.235,1.225,1.177,2.362,1.522,0.436,1.66
"2078-06",3.547,1.185,2.341,2.218,3.457,1.992,1.24,5.569,2.273,0.343,2.203
"2078-07",4.462,1.279,2.657,3.219,4.042,1.466,0.679,3.725,1.637,0.783,2.35
"2078-08",2.54,3.775,2.336,3.047,4.839,1.974,2.181,5.783,3.125,0.509,2.727
"2078-09",2.006,1.77,1.508,3.521,3.214,2.4,1.053,3.068,2.753,1.487,2.302
"2078-10",1.54,1.285,0.705,2.862,2.393,1.996,1.181,1.071,1.363,1.497,1.725
"2078-11",1.273,0.921,0.98,1.885,1.522,1.496,0.525,0.843,1.177,1.316,1.331
"2078-12",1.083,1.442,1.293,1.373,1.019,1.042,0.475,0.499,0.887,1.046,1.181
"2079-01",0.943,1.392,0.478,2.219,1.378,1.124,0.515,0.27,1.314,1.265,1.227
"2079-02",1.079,1.314,0.745,1.352,1.168,0.763,0.678,0.197,1.207,1.606,1.052
"2079-03",0.808,1.854,0.436,1.328,2.765,0.985,1.052,0.519,0.614,0.718,1.13
"2079-04",1.102,0.994,0.744,2.139,3.746,0.795,1.216,0.475,1.329,0.421,1.125
"2079-05",2.008,1.529,1.465,2.497,4.089,1.72,1.754,2.334,2.044,0.847,1.934
"2079-06",2.947,1.858,1.205,2.639,3.786,1.695,1.094,4.385,2.785,0.537,2.166
"2079-07",3.774,2.02,2.496,1.95,3.23,1.891,0.894,4.514,2.737,0.655,2.396
"2079-08",2.721,2.434,2.221,3.272,4.14,2.607,1.172,3.058,2.765,1.321,2.714
"2079-09",2.097,2.292,1.24,3.065,3.648,2.487,1.082,3.559,2.48,1.532,2.363
"2079-10",1.445,1.903,1.209,2.441,3.119,1.693,1.037,1.052,1.702,1.222,1.745
"2079-11",1.479,1.068,0.81,1.853,2.133,1.092,1.048,0.759,0.905,1.164,1.213
"2079-12",1.055,2.011,0.859,2.177,1.242,1.28,0.429,0.595,0.635,1.743,1.394
"2080-01",1.191,1.529,0.813,1.697,1.719,1.139,0.586,0.529,0.714,1.48,1.267
"2080-02",0.816,0.936,0.577,1.655,1.296,0.704,0.652,0.3,0.438,0.961,0.867
"2080-03",1.446,0.838,0.686,3.005,1.807,0.529,0.876,0.323,1.105,1.408,1.093
"2080-04",1.382,0.985,0.633,2.228,1.903,0.861,0.781,1.214,0.704,0.723,1.109
"2080-05",2.905,1.205,1.717,2.441,2.717,1.302,1.129,3.977,1.736,0.299,1.824
"2080-06",3.09,1.561,1.958,2.684,3.96,1.452,1.755,4.886,2.089,0.534,2.078
"2080-07",4.531,2.16,2.462,2.475,3.663,1.969,1.555,6.32,2.73,0.768,2.714
"2080-08",2.103,1.728,2.331,2.979,4.558,2.515,0.804,5.229,3.202,1.517,2.433
"2080-09",2.454,2.494,2.116,2.237,1.7,1.603,0.987,2.269,2.175,0.971,2.068
"2080-10",1.964,1.677,1.744,2.61,2.728,1.555,1.04,1.448,0.712,0.764,1.771
"2080-11",1.455,1.129,1.008,2.038,1.648,1.426,0.899,0.78,1.126,0.682,1.388
"2080-12",0.914,1.071,0.745,1.294,1.138,0.909,0.634,0.254,1.333,1.225,0.993
"2081-01",1.3,1.049,0.986,1.586,0.795,0.894,0.333,0.411,1.216,0.777,1.12
"2081-02",1.34,0.808,0.826,1.661,1.717,0.659,0.785,0.527,0.618,1.114,0.954
"2081-03",1.089,1.598,0.499,1.323,1.472,0.632,0.357,0.807,0.446,0.742,1.001
"2081-04",0.998,0.947,0.37,1.876,2.931,0.788,1.149,0.582,1.279,0.497,1.034
"2081-05",2.287,1.378,1.605,2.708,2.994,1.517,2.328,2.488,1.857,0.409,1.791
"2081-06",3.32,1.329,1.835,3.31,4.699,1.286,0.945,5.729,2.255,0.405,2.032
"2081-07",2.885,1.796,1.315,2.466,3.18,1.607,1.997,3.154,2.667,1.309,2.063
"2081-08",3.694,2.228,1.93,2.805,3.222,2.085,1.452,2.368,2.933,1.272,2.507
"2081-09",2.083,2.564,1.583,2.891,3.857,2.58,0.772,4.022,2.69,1.724,2.526
"2081-10",1.768,1.313,2.283,2.632,3.51,1.702,1.671,1.438,0.935,1.028,1.752
"2081-11",1.925,2.108,1.628,2.052,1.644,1.301,0.693,0.503,1.531,0.819,1.678
"2081-12",1.352,1.555,1.173,1.965,1.071,1.004,0.455,0.713,1.693,1.09,1.332
"2082-01",1.084,1.007,0.674,1.599,0.651,0.806,0.219,0.377,0.994,1.155,0.97
"2082-02",1.233,0.791,0.645,1.772,1.808,0.793,0.688,0.372,1.095,1.54,1.033
"2082-03",1.171,0.383,0.406,1.764,1.148,0.773,0.598,0.477,1.404,0.649,0.898
"2082-04",1.538,1.173,0.576,1.151,0.78,0.493,0.656,0.714,0.727,0.547,0.913
"2082-05",2.34,1.181,1.473,3.42,3.64,1.381,0.939,3.894,1.774,0.31,1.831
"2082-06",3.129,2.216,1.651,2.675,2.391,1.526,0.118,4.479,2.799,0.448,2.19
"2082-07",3.681,2.727,1.803,3.104,3.305,1.836,0.15,4.249,2.619,0.382,2.497
"2082-08",3.063,2.803,1.845,2.634,3.682,2.259,2.145,3.063,2.503,0.98,2.517
"2082-09",2.461,2.294,1.906,2.328,3.45,1.775,1.444,3.523,1.71,0.717,2.117
"2082-10",1.63,1.223,1.314,3.398,4.133,1.891,1.075,0.82,1.159,1.643,1.803
"2082-11",1.241,1.545,0.846,2.868,2.822,1.56,0.958,0.751,1.31,2.136,1.555
"2082-12",1.367,1.194,1.209,2.076,2.049,1.247,0.863,0.763,0.827,1.25,1.343
"2083-01",1.21,1.422,0.688,2.367,1.614,1.256,0.427,0.35,1.205,1.515,1.318
"2083-02",0.975,1.518,0.471,1.775,1.547,0.898,0.991,0.318,0.541,1.071,1.109
"2083-03",1.102,0.858,0.721,1.379,0.77,0.645,0.176,0.308,0.807,1.23,0.883
"2083-04",1.312,1.114,0.802,1.362,0.898,0.68,0.833,0.265,0.89,0.6,0.967
"2083-05",2.856,1.33,1.22,2.363,4.008,1.509,1.286,3.063,1.611,0.556,1.919
"2083-06",3.473,1.432,1.255,3.331,3.319,1.574,0.312,2.142,2.486,0.358,2.019
"2083-07",3.005,2.314,1.431,3.146,4.702,2.838,1.287,4.69,2.92,1.011,2.787
"2083-08",3.018,3.164,2.38,2.933,4.523,1.67,1.535,4.681,3.427,0.594,2.598
"2083-09",1.76,2.348,1.913,1.993,2.319,1.855,0.728,4.178,3.826,1.092,2.146
"2083-10",2.048,1.302,1.498,1.753,2.35,1.302,1.297,1.972,2.242,1.569,1.603
"2083-11",1.803,1.243,1.796,1.685,1.145,1.617,0.303,1.433,0.853,1.343,1.516
"2083-12",1.235,1.255,0.929,2.094,1.181,0.714,0.579,0.285,1.44,1.14,1.142
"2084-01",1.319,1.107,0.649,1.348,0.958,1.034,0.367,0.377,1.218,0.713,1.1
"2084-02",1.381,0.898,0.961,1.076,0.517,0.796,0.187,0.524,1.163,0.781,0.973
"2084-03",0.992,1.193,0.622,1.195,0.712,0.697,0.288,0.517,1.032,0.325,0.92
"2084-04",1.754,0.911,0.987,1.4,2.189,1.046,0.874,0.628,0.98,0.637,1.211
"2084-05",2.152,1.214,1.379,2.853,3.086,1.563,0.863,4.291,2.571,0.663,1.874
"2084-06",2.753,1.147,1.417,3.704,2.725,1.433,0.648,3.515,1.997,0.431,1.982
"2084-07",3.131,2.17,2.208,3.15,4.385,1.827,1.048,4.551,2.927,0.434,2.429
"2084-08",3.777,2.758,2.644,2.975,4.017,1.4,1.635,2.991,2.619,0.96,2.487
"2084-09",2.255,2.242,1.964,2.202,3.502,1.874,1.805,2.397,1.86,1.132,2.082
"2084-10",1.613,1.795,0.927,2.144,2.875,1.921,0.997,1.264,1.142,1.538,1.765
"2084-11",1.556,1.207,1.068,1.728,1.768,1.179,0.599,0.784,0.861,1.203,1.308
"2084-12",0.903,2.078,0.917,1.507,1.778,1.658,0.561,0.445,1.241,1.679,1.517
"2085-01",1.168,1.897,0.454,2.359,1.777,1.16,0.847,0.784,0.789,1.411,1.39
"2085-02",1.187,1.227,0.482,1.771,0.995,0.778,0.575,0.406,1.363,1.361,1.083
"2085-03",0.924,1.465,0.421,3.107,3.119,1.069,0.733,0.894,1.681,1.658,1.374
"2085-04",1.195,1.451,0.51,3.071,3.625,1.6,0.806,1.782,1.982,0.757,1.657
"2085-05",1.968,1.714,1.545,2.688,2.529,1.477,0.835,3.106,1.895,0.688,1.822
"2085-06",2.441,2.592,1.899,3.191,4.224,1.492,0.511,4.745,2.309,0.552,2.254
"2085-07",2.402,3.773,2.445,2.869,4.7,1.577,1.194,3.817,1.657,1.204,2.49
"2085-08",2.472,2.781,1.996,2.921,2.722,1.649,1.266,2.015,2.59,0.96,2.256
"2085-09",2.147,2.163,2.377,2.789,4.259,2.138,3.268,2.107,2.453,0.914,2.262
"2085-10",1.343,1.335,1.959,3.012,3.74,1.59,1.958,1.128,2.187,1.236,1.714
"2085-11",1.812,1.693,1.224,2.406,1.872,1.331,0.901,1.095,0.887,1.431,1.564
"2085-12",1.374,2.313,0.733,2.145,1.264,1.472,0.409,0.442,1.129,1.76,1.608
"2086-01",1.061,1.517,0.561,1.881,0.956,1.028,0.667,0.354,1.363,1.575,1.243
"2086-02",0.881,1.746,0.638,2.235,0.958,0.843,0.657,0.49,1.178,1.238,1.192
"2086-03",1.576,0.748,0.692,1.919,1.649,0.799,0.571,1.04,1.679,1.017,1.143
"2086-04",1.465,1.371,1.194,1.725,2.706,1.181,1.568,0.672,1.379,1.071,1.352
"2086-05",2.109,2.174,1.614,1.927,3.417,1.28,2.562,2.336,2.511,0.467,1.839
"2086-06",3.034,1.639,1.696,2.83,3.997,1.665,0.784,2.117,1.827,0.468,2.097
"2086-07",2.921,2.466,1.621,3.435,5.628,2.215,2.621,2.748,3.096,0.591,2.529
"2086-08",3.976,2.099,1.854,3.021,6.597,2.637,2.608,2.946,2.323,1.427,2.817
"2086-09",1.765,3.391,2.31,3.521,3.453,1.874,2.451,3.257,2.384,1.292,2.475
"2086-10",1.547,1.992,1.562,2.485,2.235,2.081,1.391,1.095,1.655,2.154,1.881
"2086-11",1.449,2.624,0.994,2.477,2.455,1.718,0.813,0.554,0.825,1.578,1.817
"2086-12",1.646,2.65,1.211,2.23,1.332,1.452,0.598,0.555,1.199,0.978,1.748
"2087-01",1.071,1.656,0.698,2,1.565,0.987,0.917,0.21,1.005,1.209,1.213
"2087-02",1.099,0.999,0.759,1.205,1.212,0.657,0.399,0.237,1.244,1.405,0.91
"2087-03",1.131,0.947,0.46,1.847,1.062,0.732,0.374,0.313,1.186,1.087,0.981
"2087-04",1.363,1.227,0.85,2.516,4.58,1.073,1.987,0.917,1.018,0.731,1.383
"2087-05",2.567,1.583,1.07,2.198,2.788,1.618,1.784,2.328,2.001,0.715,1.836
"2087-06",3.138,1.6,1.662,1.642,2.412,1.625,0.288,4.747,1.351,0.408,1.939
"2087-07",3.515,2.472,1.978,3.194,3.229,1.994,0.912,3.963,2.987,1.099,2.54
"2087-08",3.121,4.15,3.484,2.427,3.088,1.514,0.241,1.547,3.473,0.76,2.701
"2087-09",2.482,2.529,1.787,2.791,2.687,1.715,1.597,2.069,2.528,1.138,2.177
"2087-10",2.443,1.295,1.556,2.602,3.222,1.682,1.509,1.182,2.149,1.027,1.845
"2087-11",1.071,2.021,1.112,2.295,1.796,1.272,0.573,0.905,1.74,1.613,1.529
"2087-12",1.02,1.524,0.826,2.06,2.544,1.557,0.926,0.753,1.407,1.368,1.469
"2088-01",1.086,0.812,0.666,1.996,1.798,1.057,0.82,0.338,1.163,1.09,1.122
"2088-02",0.928,1.013,0.691,1.106,1.176,0.704,0.669,0.293,0.789,1.052,0.88
"2088-03",1.278,0.804,0.768,1.627,0.646,0.415,0.205,0.331,0.67,0.915,0.835
"2088-04",1.342,1.367,0.67,2.624,3.864,1.131,2.073,0.538,1.307,0.729,1.393
"2088-05",2.356,1.722,1.535,2.33,2.325,1.544,1.016,2.782,1.181,0.138,1.772
"2088-06",3.367,1.504,1.197,3.282,4.827,1.613,3.081,2.721,2.505,0.555,2.145
"2088-07",3.379,2.637,1.593,2.997,4.543,2.116,0.823,3.804,3.345,0.626,2.62
"2088-08",2.761,2.514,1.879,2.094,2.919,2.275,0.901,2.633,1.698,0.493,2.264
"2088-09",2.235,2.033,2.396,3.206,4.172,1.92,2.468,2.844,2.665,0.957,2.268
"2088-10",2.234,1.311,1.314,3.148,4.917,1.725,1.714,1.119,2.231,1.67,1.935
"2088-11",1.34,1.184,1.358,1.828,1.543,1.309,0.967,0.707,1.829,1.58,1.368
"2088-12",1.781,0.949,0.787,2.159,1.758,0.96,0.899,0.76,0.82,1.565,1.272
"2089-01",1.014,1.054,0.529,1.831,1.752,0.848,1.087,0.377,0.963,1.162,1.021
"2089-02",0.979,1.387,0.412,1.203,1.363,0.764,0.588,0.623,0.901,0.568,0.991
"2089-03",1.133,0.985,0.612,1.152,1.557,0.85,0.81,1.049,0.685,0.981,0.996
"2089-04",1.762,1.197,0.682,1.387,2.898,0.827,1.537,0.585,1.021,0.403,1.187
"2089-05",2.16,1.904,1.635,2.571,3.424,1.709,2.352,2.585,2.76,0.439,2.018
"2089-06",2.582,1.772,1.611,2.675,4.878,2.112,1.615,4.313,2.057,0.72,2.248
"2089-07",4.211,2.475,1.893,3.337,3.902,1.344,1.169,2.659,2.681,0.903,2.446
"2089-08",3.319,3.006,2.136,1.912,3.915,2.016,1.652,3.046,2.093,0.926,2.448
"2089-09",2.268,2.489,1.962,2.548,2.847,1.75,1.481,2.975,3.28,1.175,2.257
"2089-10",2.195,1.88,1.306,2.811,2.09,2.025,0.258,1.599,1.911,2.098,2.092
"2089-11",1.134,1.761,1.153,2.85,2.634,1.326,0.525,0.609,1.545,1.893,1.569
"2089-12",1.012,2.012,1.101,1.845,1.798,1.267,0.74,0.609,1.152,1.857,1.432
"2090-01",1.094,1.444,1.02,1.353,1.358,0.897,0.703,0.472,1.272,0.918,1.131
"2090-02",0.949,1.183,0.578,1.156,1.543,0.907,0.648,0.419,1.376,0.977,1.035
"2090-03",1.183,0.646,0.45,1.822,1.865,1.107,0.366,0.342,1.273,0.928,1.085
"2090-04",1.24,0.907,0.667,1.861,4.021,0.958,1.974,1.517,1.193,0.279,1.18
"2090-05",2.12,1.506,1.747,1.919,2.896,1.252,1.104,2.689,1.755,0.337,1.664
"2090-06",3.305,2.439,2.457,3.058,5.194,2.266,1.867,3.063,2.616,0.377,2.661
"2090-07",3.624,2.911,2.4,2.682,3.786,1.959,1.248,3.245,1.845,0.707,2.598
"2090-08",4.171,2.297,1.951,2.511,2.79,1.718,0.384,3.884,2.593,0.761,2.485
"2090-09",2.418,1.868,1.725,3.168,4.064,2.099,0.541,2.803,3.895,0.925,2.437
"2090-10",1.602,2.267,1.945,3.273,4.261,2.034,1.362,1.84,1.876,1.262,2.156
"2090-11",1.175,2.313,0.92,2.288,2.954,1.971,0.725,0.98,1.189,2.16,1.816
"2090-12",1.015,2.222,0.882,1.952,1.877,1.364,1.087,0.495,1.799,1.465,1.516
"2091-01",1.056,0.743,0.686,1.715,1.035,1.144,0.416,0.772,1.555,1.615,1.126
"2091-02",1.107,1.064,0.454,2.117,1.59,0.82,0.502,0.265,0.906,1.166,1.034
"2091-03",1.151,1.1,0.728,2,3.123,0.935,0.903,0.432,1.3,1.016,1.212
"2091-04",1.558,0.822,0.521,2.39,2.826,1.008,0.983,1.067,1.038,0.653,1.213
"2091-05",1.7,1.66,1.642,2.885,2.967,1.76,1.749,2.759,1.251,0.521,1.802
"2091-06",3.228,1.731,1.677,4.09,5.06,1.833,1.042,3.637,2.536,0.287,2.402
"2091-07",3.046,2.022,1.436,2.694,5.457,2.625,0.988,5.748,2.173,0.474,2.563
"2091-08",2.283,3.215,2.813,3.206,5.311,2.831,2.335,2.861,2.598,0.572,2.832
"2091-09",2.855,2.198,2.234,1.865,2.962,2.208,1.652,3.054,2.704,1.427,2.375
"2091-10",2.128,2.97,1.689,2.933,2.616,1.906,1.641,0.861,1.291,1.213,2.159
"2091-11",2.04,1.065,1.315,3.497,2.985,1.499,1.518,0.859,0.826,1.895,1.682
"2091-12",1.148,0.997,0.894,2.527,2.45,1.313,0.796,0.761,1.03,1.996,1.362
"2092-01",0.962,0.616,0.619,2.208,2.336,1.105,0.703,0.239,0.853,1.88,1.069
"2092-02",0.915,1.597,0.4,1.248,1.139,0.569,0.447,0.448,0.548,1.08,0.92
"2092-03",0.847,1.342,0.434,2.218,2.207,0.88,0.565,0.673,0.717,1.206,1.104
"2092-04",1.442,1.273,0.965,2.379,3.469,1.508,1.615,1.936,0.682,0.882,1.46
"2092-05",1.861,1.509,1.281,1.197,2.133,1.432,0.965,1.899,2.575,0.403,1.583
"2092-06",1.899,2.072,1.324,2.247,4.898,1.441,1.172,4.124,2.016,1.001,1.938
"2092-07",2.822,2.062,2.27,2.733,4.178,2.275,1.489,3.917,2.355,1.268,2.416
"2092-08",3.406,2.257,2.37,3.096,4.584,2.714,0.834,2.511,1.707,0.817,2.647
"2092-09",2.795,1.934,1.465,2.658,2.702,2.061,0.681,2.403,3.537,1.509,2.304
"2092-10",2.185,1.36,1.302,2.431,2.995,1.768,1.205,1.273,1.362,1.421,1.784
"2092-11",1.849,2.019,1.334,1.748,1.708,1.533,0.751,0.766,1.379,1.615,1.708
"2092-12",1.164,1.192,1.284,0.943,0.612,0.781,0.208,0.359,0.568,0.943,0.939
"2093-01",1.352,1.295,0.804,1.633,1.366,0.819,0.538,0.331,1.113,1.785,1.142
"2093-02",1.087,1.425,0.313,2.156,2.17,0.82,1.077,0.342,1.153,0.723,1.153
"2093-03",0.856,1.409,0.491,1.816,1.007,0.63,0.386,0.413,0.588,1.173,0.959
"2093-04",1.478,1.005,0.747,1.718,2.355,0.947,1.726,0.62,1.245,0.721,1.171
"2093-05",2.091,2.099,1.522,2.139,3.059,1.669,1.286,3.92,2.038,0.477,1.977
"2093-06",2.851,1.76,1.523,3.539,4.355,1.942,2.338,3.348,3.165,0.274,2.31
"2093-07",2.738,3.8,2.029,2.017,3.891,1.532,0.846,5.448,2.456,0.842,2.453
"2093-08",3.698,3.222,2.679,3.143,4.818,2.346,0.923,1.786,2.476,1.018,2.861
"2093-09",2.345,3.145,2.027,2.406,4.594,2.545,1.393,3.847,2.088,1.124,2.595
"2093-10",1.907,1.944,1.948,3.395,2.795,1.903,0.855,2.225,2.013,1.543,2.09
"2093-11",1.334,1.515,1.258,2.367,2.282,1.384,0.539,1.422,1.58,1.375,1.58
"2093-12",1.143,1.027,1.233,1.925,1.383,0.84,0.913,0.597,0.772,1.363,1.127
"2094-01",1.318,0.993,0.658,1.577,1.114,0.9,0.488,0.533,1.086,1.6,1.085
"2094-02",1.282,0.972,0.542,1.883,1.229,0.772,0.929,0.265,1.01,1.049,1.011
"2094-03",1.209,0.769,0.622,1.279,0.69,0.455,0.272,0.239,0.551,1.294,0.776
"2094-04",1.173,1.013,0.8,2.774,2.347,1.273,1.115,0.718,0.997,0.691,1.328
"2094-05",1.812,1.034,1.528,2.141,3.925,2.252,2.211,4.568,2.391,0.711,1.992
"2094-06",3.893,1.664,1.302,3.146,4.454,1.979,0.946,3.186,2.857,0.572,2.347
"2094-07",3.537,3.128,1.932,2.845,2.641,1.44,0.199,1.344,2.576,0.531,2.372
"2094-08",3.397,2.037,2.332,1.584,2.177,2.365,2.335,3.583,3.161,1.09,2.412
"2094-09",1.644,2.365,1.421,3.968,4.278,2.616,1.68,1.677,2.123,1.456,2.354
