#Dataset: CCCma-CanESM2_r1i1p1_CSIRO-CCAM-2008_v1
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-18
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","SEA","NAU","CAU","EAU","SAU","NZ","full_domain"
"1977-05",5.486,2.148,0.644,2.133,1.48,3.809,3.773
"1977-06",4.673,0.893,0.592,1.246,1.32,3.359,3.046
"1977-07",3.289,0.515,0.768,1.47,1.27,4.02,3.106
"1977-08",2.943,0.592,0.196,1.812,0.805,2.889,3.479
"1977-09",2.529,0.607,0.245,1.096,0.823,3.007,2.81
"1977-10",3.479,0.777,0.455,1.709,0.771,4.388,3.278
"1977-11",4.441,3.336,1.326,3.567,0.811,2.795,3.743
"1977-12",6.987,4.612,1.799,6.019,1.049,4.272,5.339
"1978-01",8.172,6.785,1.988,2.978,1.335,3.014,6.183
"1978-02",6.308,6.635,2.122,7.748,2.193,1.507,5.68
"1978-03",6.849,5.031,1.374,5.262,1.45,2.392,5.416
"1978-04",6.635,3.407,0.321,4.645,0.766,3.899,4.646
"1978-05",5.613,2.588,0.737,3.225,1.257,4.262,4.058
"1978-06",6.021,0.967,0.309,1.222,1.56,3.161,3.803
"1978-07",4.626,0.994,0.955,2.842,2.167,5.551,4.162
"1978-08",4.101,1.014,0.619,1.297,1.355,4.582,3.433
"1978-09",4.296,1.154,0.552,1.847,1.212,4.279,3.148
"1978-10",4.757,2.534,1.294,1.37,0.758,4.496,3.731
"1978-11",5.544,4.224,2.811,4.25,1.632,2.093,4.397
"1978-12",5.998,6.814,2.588,7.144,2.445,2.457,5.123
"1979-01",6.235,8.535,2.668,7.659,1.18,2.899,5.936
"1979-02",7.165,11.105,5.503,6.691,1.942,4.151,6.882
"1979-03",6.572,7.579,3.551,4.316,1.516,4.453,5.795
"1979-04",5.65,3.554,1.144,9.474,1.178,3.468,4.684
"1979-05",4.889,3.104,0.499,4.562,1.19,4.366,4.161
"1979-06",4.839,2.407,1.127,2.055,1.845,4.482,3.722
"1979-07",5.33,0.998,0.308,0.817,1.619,6.562,3.676
"1979-08",4.95,0.779,0.981,1.542,1.8,2.957,3.432
"1979-09",4.634,0.874,1.62,2.635,1.657,4.032,3.909
"1979-10",5.85,2.302,2.434,2.759,1.816,3.609,4.331
"1979-11",5.665,3.099,2.487,2.437,1.72,4.02,4.126
"1979-12",5.354,3.975,1.945,2.756,0.767,3.93,4.68
"1980-01",8.2,4.429,1.98,3.343,0.979,3.914,5.724
"1980-02",7.551,9.784,3.048,4.31,1.673,2.693,6.662
"1980-03",7.403,5.33,3.044,1.873,2.48,3.927,5.272
"1980-04",6.762,3.059,0.883,4.983,1.241,3.62,4.723
"1980-05",6.307,3.689,1.175,3.453,1.446,4.235,4.384
"1980-06",5.755,2.176,1.375,1.776,1.414,4.434,4.003
"1980-07",4.88,0.758,1.851,1.9,3.024,4.412,3.868
"1980-08",5.518,1.064,1.046,1.458,2.144,4.393,4.038
"1980-09",5.143,2.496,1.359,4.571,1.641,4.073,3.645
"1980-10",5.27,2.124,0.573,4.103,0.913,4.237,3.424
