#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_rcp85_MOHC-HadREM3-GA7-05_v1
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-25
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2016-01",1.15,6.292,NA,13.89,5.687
"2016-02",-0.079,5.642,NA,14.363,5.288
"2016-03",2.464,7.351,NA,14.203,5.71
"2016-04",4.265,9.681,NA,15.803,7.476
"2016-05",6.862,12.277,NA,17.987,9.681
"2016-06",9.905,15.916,NA,21.213,12.427
"2016-07",12.061,18.047,NA,23.839,14.318
"2016-08",11.386,18.85,NA,24.672,15.153
"2016-09",10.722,17.416,NA,23.086,14.21
"2016-10",7.494,14.345,NA,21.031,12.18
"2016-11",4.133,11.167,NA,17.645,8.762
"2016-12",3.326,8.944,NA,14.893,6.594
"2017-01",3.982,8.693,NA,14.077,5.709
"2017-02",3.926,6.951,NA,13.163,5.661
"2017-03",4.525,8.298,NA,13.829,6.098
"2017-04",5.52,10.826,NA,15.701,7.937
"2017-05",7.97,13.754,NA,17.942,10.101
"2017-06",10.34,16.882,NA,21.385,12.675
"2017-07",12.639,18.86,NA,23.966,15.047
"2017-08",12.628,19.822,NA,24.692,15.977
"2017-09",11.46,17.93,NA,23.581,14.776
"2017-10",9.493,15.184,NA,21.294,12.743
"2017-11",7.364,12.016,NA,18.125,10.427
"2017-12",4.294,9.579,NA,15.757,8.144
"2018-01",4.025,7.778,NA,14.136,7.26
"2018-02",2.769,6.266,NA,13.028,6.163
"2018-03",3.161,8.783,NA,14.914,6.697
"2018-04",4.462,10.2,NA,15.732,8.421
"2018-05",6.975,12.793,NA,17.47,10.252
"2018-06",10.583,16.002,NA,20.438,12.978
"2018-07",12.347,18.474,NA,23.289,15.302
"2018-08",12.663,19.234,NA,24.096,16.16
"2018-09",12.374,18.878,NA,23.088,15.154
"2018-10",9.913,17.022,NA,21.922,13.014
"2018-11",7.439,13.082,NA,18.574,10.287
"2018-12",4.989,8.475,NA,14.636,7.385
"2019-01",1.748,7.46,NA,13.857,5.602
"2019-02",3.255,7.922,NA,13.241,5.434
"2019-03",4.741,8.693,NA,14.268,7.243
"2019-04",5.405,9.253,NA,14.803,7.788
"2019-05",7.594,13.206,NA,17.831,10.366
"2019-06",10.128,17.603,NA,21.37,13.019
"2019-07",12.869,19.716,NA,24.007,15.146
"2019-08",12.76,19.686,NA,24.849,16.137
"2019-09",10.03,17.922,NA,23.673,14.47
"2019-10",8.063,15.717,NA,21.559,12.319
"2019-11",5.895,11.207,NA,17.666,9.657
"2019-12",4.959,9.251,NA,15.314,8.141
"2020-01",2.35,6.508,NA,13.511,6.305
"2020-02",1.703,5.964,NA,13.384,6.246
"2020-03",3.301,7.604,NA,13.705,6.565
"2020-04",4.894,10.137,NA,15.537,8.41
"2020-05",7.6,13.17,NA,17.561,10.635
"2020-06",9.726,15.787,NA,21.385,13.358
"2020-07",12.24,17.655,NA,24.269,15.679
"2020-08",12.353,18.579,NA,25.033,16.434
"2020-09",10.472,17.197,NA,23.284,14.73
"2020-10",8.472,14.586,NA,20.76,12.262
"2020-11",6.489,10.793,NA,17.384,9.858
"2020-12",4.492,7.323,NA,14.765,7.769
"2021-01",1.59,4.581,NA,13.515,5.815
"2021-02",0.668,4.781,NA,12.758,4.444
"2021-03",2.559,5.433,NA,12.866,6.357
"2021-04",4.702,8.743,NA,14.932,8.114
"2021-05",7.393,12.241,NA,17.191,9.951
"2021-06",9.951,15.713,NA,21.273,13.125
"2021-07",12.689,18.531,NA,23.504,15.202
"2021-08",13.127,18.834,NA,24.651,16.04
"2021-09",11.056,17.462,NA,23.958,14.856
"2021-10",8.955,15.074,NA,21.534,12.898
"2021-11",6.418,11.8,NA,17.738,10.068
"2021-12",4.117,8.492,NA,15.044,7.907
"2022-01",1.032,4.368,NA,14.011,6.195
"2022-02",1.992,6.917,NA,13.497,5.542
"2022-03",2.66,8.587,NA,14.696,6.903
"2022-04",4.731,9.453,NA,15.38,8.123
"2022-05",6.458,12.908,NA,18.285,10.432
"2022-06",9.983,16.112,NA,21.18,13.073
"2022-07",11.865,18.375,NA,24.004,15.467
"2022-08",12.193,18.91,NA,24.632,16.096
"2022-09",9.712,17.581,NA,23.548,14.434
"2022-10",7.973,15.415,NA,21.661,12.302
"2022-11",6.081,11.222,NA,17.927,9.928
"2022-12",4.349,6.647,NA,14.425,7.757
"2023-01",2.005,5.783,NA,13.835,6.567
"2023-02",0.928,6.131,NA,13.256,5.811
"2023-03",2.085,7.218,NA,13.923,6.274
"2023-04",5.205,9.551,NA,15.137,7.889
"2023-05",6.662,12.089,NA,17.903,10.091
"2023-06",9.535,16.214,NA,20.884,12.894
"2023-07",12.454,19.655,NA,23.741,15.279
"2023-08",12.424,19.049,NA,24.491,15.788
"2023-09",11.551,17.311,NA,22.639,14.451
"2023-10",8.873,13.594,NA,19.902,12.273
"2023-11",6.059,11.458,NA,18.022,9.977
"2023-12",4.314,7.001,NA,14.508,7.354
"2024-01",2.447,4.035,NA,12.393,4.72
"2024-02",1.033,5.236,NA,13.386,4.416
"2024-03",2.705,6.489,NA,13.533,5.711
"2024-04",3.842,9.343,NA,15.11,7.473
"2024-05",6.52,12.357,NA,17.437,9.849
"2024-06",9.356,15.499,NA,20.816,12.473
"2024-07",11.564,17.453,NA,23.03,14.627
"2024-08",11.961,19.309,NA,24.087,15.41
"2024-09",10.494,16.95,NA,22.761,14.371
"2024-10",7.724,13.795,NA,20.727,12.28
"2024-11",6.513,9.636,NA,17.104,9.699
"2024-12",3.911,5.511,NA,13.379,7.328
"2025-01",2.019,4.94,NA,12.777,5.689
"2025-02",1.872,4.418,NA,12.424,5.014
"2025-03",3.093,7.207,NA,14.025,6.375
"2025-04",4.029,9.379,NA,15.174,6.878
"2025-05",6.976,12.079,NA,16.899,9.753
"2025-06",9.676,15.44,NA,20.752,12.509
"2025-07",12.488,18.973,NA,23.524,15.07
"2025-08",12.592,19.335,NA,24.744,15.779
"2025-09",12.289,16.931,NA,22.32,14.564
"2025-10",9.263,14.696,NA,20.006,12.155
"2025-11",6.385,12.137,NA,18.086,9.764
"2025-12",4.274,9.349,NA,15.225,7.16
"2026-01",3.123,5.54,NA,13.217,5.812
"2026-02",4.197,7.731,NA,13.512,6.297
"2026-03",4.738,8.257,NA,13.485,6.484
"2026-04",5.156,9.693,NA,15.151,7.898
"2026-05",8.129,13.632,NA,18.039,10.317
"2026-06",10.337,17.065,NA,21.466,13.104
"2026-07",13.324,19.024,NA,23.537,15.501
"2026-08",14.241,20,NA,24.668,16.555
"2026-09",11.332,17.91,NA,23.258,15.03
"2026-10",7.579,14.669,NA,20.718,11.944
"2026-11",6.347,11.993,NA,17.847,9.954
"2026-12",2.783,7.655,NA,15.042,6.843
"2027-01",1.277,6.426,NA,14.078,5.523
"2027-02",1.037,6.159,NA,13.302,5.433
"2027-03",3.933,7.447,NA,13.288,6.377
"2027-04",5.124,9.508,NA,14.812,7.903
"2027-05",8.217,12.974,NA,17.444,10.354
"2027-06",10.899,16.515,NA,21.484,13.385
"2027-07",13.185,18.861,NA,24.515,15.942
"2027-08",12.981,19.874,NA,24.819,16.27
"2027-09",11.823,18.389,NA,23.469,15.07
"2027-10",7.705,14.288,NA,21.13,12.477
"2027-11",5.615,11.724,NA,18.215,9.922
"2027-12",4.88,8.413,NA,15.024,8.333
"2028-01",3.438,6.665,NA,12.915,6.527
"2028-02",4.429,7.801,NA,12.964,5.954
"2028-03",3.241,8.898,NA,14.399,6.279
"2028-04",5.236,9.906,NA,15.292,8.186
"2028-05",8.316,13.167,NA,17.92,10.467
"2028-06",10.146,16.343,NA,21.634,13.137
"2028-07",11.452,18.774,NA,24.107,15.175
"2028-08",12.548,19.09,NA,25.207,15.869
"2028-09",11.328,17.857,NA,23.501,14.623
"2028-10",7.66,13.703,NA,20.476,12.075
"2028-11",5.733,10.936,NA,17.691,9.614
"2028-12",4.959,8.833,NA,15.096,7.472
"2029-01",3.248,8.081,NA,14.069,6.086
"2029-02",1.365,5.011,NA,12.485,5.52
"2029-03",4.378,6.947,NA,12.985,6.861
"2029-04",5.19,9.811,NA,15.303,8.189
"2029-05",7.441,12.385,NA,17.983,10.389
"2029-06",11.213,15.936,NA,21.098,13.385
"2029-07",13.399,18.985,NA,23.443,15.365
"2029-08",14.136,20.189,NA,24.763,16.088
"2029-09",11.716,17.889,NA,23.283,14.69
"2029-10",9.617,14.891,NA,20.856,12.675
"2029-11",7.544,11.437,NA,18.247,10.429
"2029-12",5.245,9.816,NA,16.125,8.245
"2030-01",4.48,8.477,NA,13.722,6.47
"2030-02",4.105,7.042,NA,12.995,6.742
"2030-03",2.354,6.793,NA,14.092,6.442
"2030-04",4.565,9.162,NA,14.981,7.603
"2030-05",7.463,12.483,NA,17.629,10.013
"2030-06",9.336,15.529,NA,21.235,12.741
"2030-07",11.179,17.97,NA,23.286,14.656
"2030-08",12.174,19.234,NA,23.977,15.463
"2030-09",11.072,17.332,NA,22.601,14.275
"2030-10",7.85,14.48,NA,20.656,12.234
"2030-11",5.713,10.795,NA,17.221,9.504
"2030-12",4.602,9.431,NA,14.93,7.697
"2031-01",3.393,5.908,NA,12.91,6.289
"2031-02",2.421,6.129,NA,12.981,5.651
"2031-03",3.634,6.909,NA,13.675,7.15
"2031-04",4.918,9.827,NA,15.653,8.035
"2031-05",7.067,13.248,NA,18.458,10.597
"2031-06",10.233,16.355,NA,21.657,13.138
"2031-07",12.562,18.699,NA,24.035,15.2
"2031-08",12.684,19.67,NA,25.459,16.204
"2031-09",10.05,17.087,NA,23.658,14.528
"2031-10",8.457,15.246,NA,21.967,12.271
"2031-11",7.099,10.85,NA,17.661,10.008
"2031-12",3.666,6.639,NA,14.197,7.348
"2032-01",2.809,6.535,NA,13.661,6.567
"2032-02",2.509,6.958,NA,13.631,5.812
"2032-03",3.216,7.332,NA,13.565,6.426
"2032-04",4.675,10.013,NA,15.451,7.614
"2032-05",7.245,13.384,NA,18.223,10.364
"2032-06",10.357,17.426,NA,21.517,13.316
"2032-07",12.699,19.179,NA,24.376,15.809
"2032-08",12.728,19.537,NA,24.811,16.165
