#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_MPI-CSC-REMO2009_v1
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEAF","SEAF","WCA","ECA","TIB","ARP","SAS","ARS","BOB","EIO","full_domain"
"2006-01",24.566,27.413,6.409,NA,NA,21.654,22.936,24.783,25.881,27.326,23.331
"2006-02",23.93,26.936,9.182,NA,NA,21.129,23.652,24.504,26.148,27.29,23.749
"2006-03",25.401,27.774,11.811,NA,NA,22.994,25.268,25.854,27.278,28.095,24.601
"2006-04",26.855,28.657,16.371,NA,NA,25.308,27.104,27.07,29.121,28.659,25.696
"2006-05",28.694,27.827,20.579,NA,NA,28.247,28.628,28.724,29.595,28.783,26.731
"2006-06",28.861,26.357,24.305,NA,NA,29.057,28.718,27.481,28.602,27.684,26.783
"2006-07",28.69,25.376,26.898,NA,NA,29.672,27.876,26.367,28.1,26.957,26.739
"2006-08",28.565,25.397,27.327,NA,NA,30.199,27.543,26.195,27.777,26.765,26.814
"2006-09",28.69,25.801,24.728,NA,NA,29.964,27.485,26.506,27.778,26.935,26.814
"2006-10",27.615,26.646,21.803,NA,NA,28.813,27.872,26.957,28.149,27.437,26.661
"2006-11",26.4,27.533,17.234,NA,NA,26.348,27.238,27.203,27.57,27.76,25.999
"2006-12",25.857,27.966,14.965,NA,NA,24.419,24.846,26.49,26.086,27.848,25.139
"2007-01",23.994,26.838,11.379,NA,NA,22.045,23.354,24.922,25.202,27.379,23.865
"2007-02",23.628,26.827,11.219,NA,NA,22.047,23.841,24.644,25.208,27.426,23.579
"2007-03",24.092,26.981,11.66,NA,NA,23.008,25.025,24.993,26.237,27.726,24.042
"2007-04",25.93,27.878,16.888,NA,NA,25.191,26.875,26.336,28.494,28.286,25.396
"2007-05",28.45,27.677,22.255,NA,NA,28.48,28.852,28.659,29.526,28.476,26.711
"2007-06",29.25,26.16,24.071,NA,NA,29.373,28.816,27.708,28.611,27.609,26.783
"2007-07",28.435,25.293,26.315,NA,NA,29.961,27.906,26.441,28.11,27.052,26.922
"2007-08",28.481,24.966,26.151,NA,NA,30.315,27.68,26.189,28.021,26.703,26.905
"2007-09",28.357,25.097,24.281,NA,NA,29.804,27.521,26.077,27.718,26.78,26.589
"2007-10",26.759,25.968,21.259,NA,NA,28.064,27.637,26.439,28.43,27.142,26.238
"2007-11",26.709,27.16,17.224,NA,NA,26.544,26.259,26.844,27.373,27.534,25.653
"2007-12",25.187,27.433,12.621,NA,NA,23.444,24.728,25.847,26.186,27.441,24.262
"2008-01",24.58,27.217,10.794,NA,NA,22.057,23.361,24.789,25.523,27.198,23.64
"2008-02",24.404,26.605,9.079,NA,NA,21.903,23.631,24.58,25.325,27.203,23.453
"2008-03",24.809,26.824,12.942,NA,NA,23.519,25.533,25.555,26.748,27.521,24.291
"2008-04",26.319,27.676,17.552,NA,NA,25.75,27.284,27.256,28.791,28.241,25.423
"2008-05",28.608,27.138,20.902,NA,NA,28.316,28.508,28.862,28.919,28.091,26.294
"2008-06",30.195,26.153,24.949,NA,NA,30.311,29.256,28.548,28.256,27.454,26.702
"2008-07",28.644,25.432,26.372,NA,NA,29.92,27.966,26.628,27.61,27.109,26.651
"2008-08",28.595,25.216,26.786,NA,NA,30.404,28.002,26.488,28.296,26.954,26.833
"2008-09",28.892,25.907,24.947,NA,NA,30.154,28.197,26.931,28.594,27.197,26.847
"2008-10",27.975,26.88,20.752,NA,NA,29.372,27.96,27.431,27.99,27.573,26.088
"2008-11",26.406,27.981,17.498,NA,NA,26.756,26.804,27.334,27.995,27.993,25.87
"2008-12",25.708,28.136,13.186,NA,NA,23.639,24.802,26.488,26.149,27.784,24.516
"2009-01",24.746,27.659,10.237,NA,NA,21.585,22.246,24.871,24.544,27.316,23.652
"2009-02",24.731,27.382,11.674,NA,NA,22.092,23.498,24.715,24.732,27.243,23.806
"2009-03",25.322,27.909,13.821,NA,NA,23.673,25.027,25.548,26.584,28,24.709
