#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_SMHI-RCA4_v2
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEAF","SEAF","WCA","ECA","TIB","ARP","SAS","ARS","BOB","EIO","full_domain"
"2006-01",23.288,26.298,10.719,NA,NA,20.25,22.92,24.481,25.036,26.498,23.449
"2006-02",23.71,27.064,11.036,NA,NA,21.173,23.375,24.357,25.57,27.35,24.003
"2006-03",25.056,27.574,15.038,NA,NA,21.89,25.035,25.08,27.057,27.737,24.539
"2006-04",26.486,27.463,17.568,NA,NA,23.663,26.368,26.537,28.459,28.241,25.358
"2006-05",27.57,26.433,23.745,NA,NA,26.073,27.547,27.683,28.221,27.481,25.847
"2006-06",27.821,25.099,28.571,NA,NA,28.051,27.518,26.884,27.274,26.648,26.15
"2006-07",27.217,24.148,29.654,NA,NA,28.263,27.06,25.918,26.811,25.915,26.343
"2006-08",27.493,24.142,30.165,NA,NA,28.469,27.061,25.882,27.292,25.919,26.489
"2006-09",28.187,24.723,27.681,NA,NA,29.244,27.329,26.253,26.91,26.095,26.269
"2006-10",27.027,25.682,21.364,NA,NA,27.092,26.927,26.651,27.17,26.358,25.75
"2006-11",25.572,26.911,18.497,NA,NA,25.582,25.376,26.07,25.994,26.659,25.007
"2006-12",24.183,26.514,15.417,NA,NA,22.527,23.324,24.614,25.002,26.656,23.973
"2007-01",23.513,26.182,12.328,NA,NA,21.399,22.76,24.059,24.781,26.185,23.339
"2007-02",23.526,26.093,11.638,NA,NA,21.402,23.41,24.286,24.962,26.005,23.249
"2007-03",24.335,26.749,15.895,NA,NA,22.636,25.151,25.442,26.454,27.047,24.182
"2007-04",25.68,27.3,19.675,NA,NA,23.899,26.174,26.184,27.754,27.781,25.18
