#Dataset: NCC-NorESM1-M_r1i1p1_ORNL-RegCM4-7_v0
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEAF","SEAF","WCA","ECA","TIB","ARP","SAS","ARS","BOB","EIO","full_domain"
"2006-01",21.866,25.372,12.342,NA,NA,18.639,21.768,23.565,23.948,25.416,22.545
"2006-02",22.328,25.55,14.25,NA,NA,19.137,22.244,23.685,23.727,25.747,22.671
"2006-03",22.403,25.978,17.951,NA,NA,20.365,23.437,24.066,24.371,25.912,23.278
"2006-04",23.282,25.878,21.282,NA,NA,22.686,24.89,25.079,25.31,26.037,23.903
"2006-05",24.565,25.995,24.221,NA,NA,24.563,25.638,25.695,26.208,26.134,24.669
"2006-06",26.489,25.561,26.768,NA,NA,26.637,26.315,26.002,26.089,25.836,25.275
"2006-07",25.287,24.353,28.88,NA,NA,27.242,26.371,25.616,26.331,25.422,25.488
"2006-08",26.229,24.411,29.897,NA,NA,27.835,26.42,25.67,26.387,25.425,25.734
"2006-09",26.565,24.669,25.192,NA,NA,27.565,26.371,25.645,25.835,25.426,25.293
"2006-10",25.2,24.964,21.117,NA,NA,26.383,26.424,25.781,25.819,25.466,24.478
"2006-11",24.616,25.116,18.209,NA,NA,23.223,25.139,25.397,25.814,25.507,23.905
"2006-12",23.336,25.469,15.146,NA,NA,20.719,23.09,24.82,23.867,25.488,23.012
"2007-01",22.891,25.294,14.727,NA,NA,19.973,22.166,23.988,23.196,25.251,22.59
"2007-02",22.504,25.276,14.653,NA,NA,19.63,22.416,23.863,23.226,25.438,22.434
"2007-03",22.554,25.742,16.511,NA,NA,20.455,23.247,23.901,23.422,25.747,22.974
"2007-04",23.766,26.509,20.681,NA,NA,22.843,23.996,24.389,24.833,26.218,23.968
"2007-05",24.775,25.638,26.263,NA,NA,25.077,25.532,25.523,25.671,25.989,24.646
"2007-06",26.437,25.224,27.734,NA,NA,27.153,26.633,26.05,26.607,25.801,25.408
"2007-07",27.107,24.726,30.001,NA,NA,27.864,26.497,25.857,26.335,25.529,25.856
"2007-08",26.28,24.385,28.229,NA,NA,27.483,26.154,25.331,25.798,25.294,25.653
"2007-09",25.446,24.609,25.368,NA,NA,26.638,26.08,25.051,25.663,25.347,25.091
"2007-10",24.501,24.735,21.859,NA,NA,25.252,25.842,25.273,25.582,25.204,24.275
"2007-11",24.731,25.099,16.402,NA,NA,23.513,25.19,25.533,25.692,25.421,23.846
"2007-12",23.407,25.427,12.83,NA,NA,20.284,22.471,24.068,25.058,25.505,22.944
"2008-01",22.251,25.003,12.67,NA,NA,19.342,21.612,23.145,24.119,25.249,22.41
"2008-02",21.816,25.376,12.72,NA,NA,18.817,21.811,23.033,23.896,25.266,22.428
"2008-03",21.959,25.988,19.064,NA,NA,20.578,23.324,23.757,24.492,25.759,23.187
"2008-04",23.403,26.282,21.081,NA,NA,22.558,24.266,24.178,25.379,26.119,23.93
"2008-05",24.622,25.777,24.537,NA,NA,24.809,25.718,25.427,26.3,26.024,24.579
"2008-06",26.586,25.089,28.796,NA,NA,27.298,26.608,26.271,26.647,25.819,25.414
"2008-07",26.395,24.215,31.138,NA,NA,27.694,26.509,25.555,26.383,25.303,25.64
"2008-08",26.308,24.021,29.384,NA,NA,27.843,26.68,25.361,26.326,25.279,25.739
"2008-09",26.227,24.383,26.361,NA,NA,27.29,26.376,25.261,25.807,25.309,25.372
"2008-10",24.877,24.787,20.607,NA,NA,25.106,26.05,25.257,25.624,25.244,24.597
"2008-11",24.538,25.147,18.058,NA,NA,23.164,24.871,25.227,25.468,25.367,23.873
"2008-12",23.56,25.605,14.408,NA,NA,20.879,23.23,24.798,24.443,25.615,23.314
"2009-01",22.72,25.617,12.678,NA,NA,19.6,21.945,23.691,23.565,25.374,22.544
"2009-02",22.136,25.966,13.943,NA,NA,19.373,22.526,23.681,23.398,25.375,22.633
