#Dataset: MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v2
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEAF","SEAF","WCA","ECA","TIB","ARP","SAS","ARS","BOB","EIO","full_domain"
"2006-01",23.203,26.31,9.615,NA,NA,21.246,23.369,24.536,25.359,26.443,23.291
"2006-02",23.117,26.335,11.182,NA,NA,21.118,23.735,24.441,25.565,26.892,23.552
"2006-03",23.786,27.38,11.559,NA,NA,21.649,24.734,24.672,26.137,27.419,23.823
"2006-04",25.462,27.16,16.138,NA,NA,23.873,26.17,25.432,27.207,27.448,24.474
"2006-05",27.075,26.015,23.026,NA,NA,26.417,27.336,26.271,28.156,27.055,25.5
"2006-06",28.843,25.031,27.576,NA,NA,29.141,28.154,27.191,28.088,26.542,26.104
"2006-07",28.706,24.552,30.201,NA,NA,30,27.959,26.731,27.689,26.229,26.476
"2006-08",28.598,24.455,28.16,NA,NA,29.461,27.382,25.984,27.15,26.116,26.226
"2006-09",28.709,24.794,26.652,NA,NA,28.987,27.477,26.29,27.145,26.241,26.024
"2006-10",27.186,26.146,22.159,NA,NA,27.883,27.377,27.208,27.525,27.195,26.117
"2006-11",26.078,27.064,17.536,NA,NA,25.38,26.19,26.611,27.319,27.411,25.422
"2006-12",24.567,27.187,12.214,NA,NA,22.156,23.68,25.015,26.72,27.356,24.317
"2007-01",23.637,26.806,10.549,NA,NA,20.921,22.83,24.329,25.73,27.154,23.516
"2007-02",23.562,26.586,11.324,NA,NA,21.095,23.244,24.124,25.899,27.187,23.771
"2007-03",24.588,27.594,15.374,NA,NA,22.867,25.088,25.332,26.686,28.151,24.941
"2007-04",26.516,28.081,21.011,NA,NA,25.289,26.78,26.461,28.105,28.7,26.04
"2007-05",28.775,27.425,24.118,NA,NA,27.925,28.17,27.765,29.242,28.43,26.86
"2007-06",29.353,26.149,28.587,NA,NA,30.109,29.415,28.085,29.471,27.56,27.206
"2007-07",29.683,25.581,30.214,NA,NA,30.621,28.631,27.062,28.237,26.586,27.09
"2007-08",29.228,25.266,30.334,NA,NA,30.417,27.528,26.38,27.368,26.401,27.005
"2007-09",29.725,25.639,26.39,NA,NA,30.176,27.771,26.794,27.273,26.441,26.426
"2007-10",27.858,26.445,24.47,NA,NA,28.536,27.652,27.193,27.828,27.226,26.42
"2007-11",26.215,26.935,15.915,NA,NA,26.053,26.281,26.788,27.471,27.193,25.637
