#Dataset: IPSL-IPSL-CM5A-LR_r1i1p1_IITM-RegCM4-4_v5
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEAF","SEAF","WCA","ECA","TIB","ARP","SAS","ARS","BOB","EIO","full_domain"
"2006-01",24.805,27.331,12.95,NA,NA,22.655,23.727,24.97,25.952,27.233,23.676
"2006-02",24.225,27.504,11.573,NA,NA,21.535,23.252,24.359,26.228,27.422,23.598
"2006-03",25.074,27.881,14.678,NA,NA,23.631,25.423,25.491,27.093,27.886,24.227
"2006-04",25.924,27.815,17.356,NA,NA,25.31,26.549,26.154,28.194,28.315,25.22
"2006-05",27.902,26.67,20.063,NA,NA,27.247,27.38,27.059,28.528,27.489,25.69
"2006-06",29.201,25.206,23.379,NA,NA,28.754,27.907,27.553,28.481,26.774,26.203
"2006-07",28.227,24.406,26.109,NA,NA,29.134,27.949,27.039,27.963,26.405,26.642
"2006-08",27.674,24.347,26.038,NA,NA,28.841,27.805,26.64,27.844,26.301,26.598
"2006-09",27.957,24.627,24.379,NA,NA,28.65,27.714,26.527,28.014,26.502,26.276
"2006-10",27,25.666,20.482,NA,NA,27.196,27.206,26.09,27.875,26.561,25.429
"2006-11",25.976,26.462,15.285,NA,NA,25.018,25.562,25.57,27.099,26.632,24.665
"2006-12",25.047,26.713,14.75,NA,NA,23.8,25.043,25.437,26.735,26.818,23.981
"2007-01",23.994,26.89,12.844,NA,NA,21.974,24.382,25.116,26.399,26.87,23.455
"2007-02",24.472,26.995,13.105,NA,NA,22.673,24.706,25.275,26.431,27.197,23.558
"2007-03",24.731,27.762,13.882,NA,NA,23.056,25.379,25.787,27.35,27.845,24.259
"2007-04",25.872,27.445,16.501,NA,NA,24.82,26.496,26.402,28.225,27.799,25.055
"2007-05",27.683,26.276,20.789,NA,NA,26.937,27.378,27.133,28.474,27.284,25.751
"2007-06",29.24,25.252,24.966,NA,NA,29.337,27.865,27.429,28.478,26.733,26.59
"2007-07",28.464,24.518,27.981,NA,NA,29.764,27.985,27.095,28.081,26.257,26.913
"2007-08",27.581,24.205,26.424,NA,NA,29.307,28.024,26.792,27.987,26.273,26.877
"2007-09",28.533,24.26,24.069,NA,NA,29.254,28.251,26.927,28.085,26.467,26.396
"2007-10",27.713,25.12,21.054,NA,NA,27.912,27.813,26.835,27.84,26.699,25.575
"2007-11",26.106,26.035,17.857,NA,NA,25.627,26.416,25.988,26.985,26.638,24.599
"2007-12",24.863,26.599,14.995,NA,NA,23.502,24.768,25.286,26.279,26.671,23.957
"2008-01",23.605,26.78,11.86,NA,NA,21.366,22.897,24.404,26.105,27.007,23.321
"2008-02",23.667,26.945,12.928,NA,NA,21.488,23.694,24.69,26.225,27.42,23.533
"2008-03",24.568,27.495,14.084,NA,NA,23.453,25.071,25.578,26.942,27.866,24.202
"2008-04",26.363,27.706,17.956,NA,NA,25.497,26.233,26.737,27.716,28.186,25.057
"2008-05",28.166,26.944,20.208,NA,NA,27.198,27.083,27.413,28.252,27.653,25.627
"2008-06",29.366,25.968,24.227,NA,NA,29.054,27.917,27.956,28.478,27.165,26.541
"2008-07",28.967,24.979,26.789,NA,NA,29.99,28.258,27.641,28.064,26.775,27.092
"2008-08",28.44,24.49,26.663,NA,NA,29.777,28.177,27.12,27.757,26.508,26.869
"2008-09",28.544,24.497,24.54,NA,NA,29.09,28.133,27.018,27.909,26.569,26.472
"2008-10",27.509,25.164,20.092,NA,NA,27.694,27.651,26.716,27.667,26.657,25.631
