#Dataset: ICHEC-EC-EARTH_r12i1p1_MPI-CSC-REMO2009_v1
#Variable: tas
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"2006-01",9.861,14.131,22.797,23.04,22.963,23.318,22.292,24.363,25.783,14.569,19.326
"2006-02",9.945,16.275,25.056,24.707,24.461,24.277,22.843,24.657,26.455,16.651,20.417
"2006-03",13.03,20.682,27.016,25.61,25.543,24.351,21.891,24.161,26.169,19.555,21.652
"2006-04",13.644,22.799,28.679,26.46,27.074,24.508,21.219,23.116,25.188,23.854,22.335
"2006-05",16.716,26.129,27.771,26.021,27.43,23.912,19.024,21.342,23.254,26.403,22.44
"2006-06",20.527,28.493,27.642,25.075,26.674,22.765,16.678,19.807,22.164,29.134,22.592
"2006-07",23.614,30.175,26.753,25.576,26.636,23.023,15.74,19.156,21.332,31.017,22.856
"2006-08",24.302,30.517,26.245,26.11,27.054,23.887,17.856,21.575,21.979,31.705,23.145
"2006-09",21.589,28.18,26.191,24.95,26.845,24.413,19.734,22.703,22.4,29.633,22.538
"2006-10",17.639,24.759,26.786,24.443,25.763,24.378,20.821,23.976,23.592,25.743,21.673
"2006-11",12.4,18.202,24.839,23.741,24.993,23.656,21.281,24.473,24.565,20.426,20.021
"2006-12",9.823,13.783,21.693,22.826,23.57,23.292,21.674,24.14,25.413,16.601,18.962
"2007-01",8.536,12.319,21.783,22.281,22.462,23.021,21.87,24.017,25.621,14.552,18.701
"2007-02",9.717,15.393,24.808,24.822,24.493,24.252,22.478,24.329,26.373,15.995,20.051
"2007-03",11.923,19.908,27.294,25.874,26.418,24.914,22.547,24.706,26.213,21.009,21.685
"2007-04",15.485,23.891,28.35,25.984,27.008,24.333,21.093,23.123,25.083,22.88,22.425
"2007-05",17.04,26.371,27.897,25.776,27.387,24.006,18.734,22.184,24.157,26.747,22.666
"2007-06",20.338,29.095,27.304,24.928,26.227,22.607,16.932,20.057,22.153,29.707,22.699
"2007-07",24.272,30.218,26.281,25.11,24.895,22.981,15.919,19.767,21.649,31.089,22.864
"2007-08",24.433,29.84,24.873,24.412,24.386,23.338,18,21.294,22.083,31.477,22.758
"2007-09",22.066,28.248,25.612,24.145,25.283,23.989,19.279,23.184,22.715,29.207,22.388
"2007-10",17.418,24.073,26.039,23.924,25.013,24.076,20.779,24.377,23.647,25.271,21.406
"2007-11",13.097,18.268,24.741,23.632,24.418,23.982,21.33,24.976,24.937,19.68,19.926
"2007-12",10.385,14.099,22.123,22.368,22.659,22.992,22.141,24.402,25.55,15.718,18.958
"2008-01",9.18,13.381,22.812,23.14,22.717,23.142,22.081,24.628,25.916,14.031,19.043
"2008-02",9.123,16.092,25.458,25.176,24.551,24.037,23.069,24.43,25.9,17.115,20.314
"2008-03",10.812,19.19,27.393,26.636,26.427,25.367,23.02,24.51,25.742,20.016,21.474
"2008-04",14.402,23.158,28.211,26.277,27.039,24.459,21.812,23.479,25.179,23.395,22.356
"2008-05",16.108,26.632,27.238,25.481,27.251,23.799,18.484,21.945,24.051,26.624,22.409
"2008-06",21.353,28.858,26.365,24.546,24.985,22.328,16.938,19.684,22.183,29.642,22.503
"2008-07",23.801,29.777,25.826,24.751,24.586,22.663,16.485,19.937,21.47,31.118,22.603
"2008-08",24.164,29.523,25.181,24.743,24.349,23.455,17.39,20.926,21.547,31.283,22.612
"2008-09",21.327,27.786,25.711,24.315,25.973,24.223,19.259,23.072,22.67,29.334,22.292
"2008-10",17.285,24.323,26.13,24.174,24.996,24.273,20.778,24.43,23.478,25.277,21.42
"2008-11",12.815,18.45,25.092,23.531,24.412,24.404,21.317,23.785,24.15,19.831,19.925
"2008-12",10.355,15.197,23.607,23.063,23.565,23.815,22.584,24.371,24.709,16.686,19.368
"2009-01",9.003,14.293,23.974,23.845,23.412,23.732,22.805,24.507,25.477,15.202,19.466
"2009-02",8.852,15.911,25.82,26.524,25.879,25.227,23.195,24.772,26.116,18.222,20.605
"2009-03",10.903,19.13,27.246,25.624,25.969,25.057,22.812,24.383,25.53,19.25,21.304
"2009-04",14.212,22.964,28.08,25.562,26.808,24.791,21.048,22.992,24.898,22.012,22.069
"2009-05",16.744,26.162,27.259,25.095,26.522,24.137,18.829,21.657,23.593,26.757,22.412
"2009-06",19.93,28.724,27.961,25.566,26.874,23.495,16.466,20.147,22.279,29.726,22.701
"2009-07",23.504,30.099,27.326,26.304,26.868,23.414,16.564,19.974,21.449,31.389,23.116
"2009-08",23.98,29.954,26.379,25.628,26.608,24.009,17.486,21.242,21.601,31.544,23.007
"2009-09",21.083,28.415,26.723,25.481,26.878,24.673,19.86,22.995,22.496,29.623,22.611
"2009-10",18.168,24.014,26.91,24.444,25.739,24.389,21.369,24.103,23.45,26.085,21.68
"2009-11",13.291,18.848,25.068,23.747,24.731,24.056,22.286,24.181,24.547,20.614,20.357
"2009-12",10.525,14.384,22.599,23.081,23.617,23.348,22.17,24.338,25.532,17.25,19.256
"2010-01",9.728,14.925,23.606,23.822,23.798,23.639,22.611,25.101,26.353,16.28,19.847
"2010-02",9.82,15.488,25.465,25.227,24.214,24.36,22.996,25.288,26.631,16.784,20.426
"2010-03",12.837,20.284,28.045,26.386,25.933,24.958,23.044,24.805,26.464,19.485,21.898
"2010-04",14.669,23.938,28.223,26.459,26.927,24.896,22.122,23.726,25.398,22.493,22.628
"2010-05",16.667,26.31,27.478,25.196,26.425,23.647,19.48,22.198,23.919,26.004,22.448
"2010-06",20.29,28.855,27.524,25.415,26.608,22.937,16.955,20.346,22.461,29.515,22.739
"2010-07",24.049,30.637,26.882,25.708,25.867,22.727,17.045,20.196,21.618,31.823,23.114
"2010-08",23.035,30.457,25.97,25.125,25.896,23.527,18.321,21.262,21.811,31.238,22.837
"2010-09",20.926,27.786,26.441,24.985,26.207,24.106,19.959,22.938,22.536,29.606,22.467
"2010-10",17.42,24.941,27.321,24.935,25.847,24.647,21.412,24.222,23.908,25.387,21.75
"2010-11",14.057,19.963,25.953,24.791,25.034,24.736,21.912,24.249,24.517,21.278,20.639
"2010-12",10.543,14.491,22.961,23.052,23.272,23.515,22.206,24.216,25.462,16.921,19.403
"2011-01",8.246,13.654,23.233,23.732,23.366,23.775,22.488,24.314,26.441,15.729,19.407
