#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-NAM
#Experiment: historical
#Model: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1976-05",2.061,1.547,2.116,2.576,4.763,1.97,3.552,2.774
"1976-06",2.985,1.421,0.411,2.226,3.913,2.55,2.168,3.038
"1976-07",3.571,1.553,0.335,0.524,4.999,5.059,2.098,3.236
"1976-08",3.471,2.036,0.282,1.456,4.158,5.538,3.07,3.693
"1976-09",4.733,2.315,2.22,3.294,4.557,7.899,4.965,4.506
"1976-10",3.451,2.922,1.282,7.598,7.51,5.061,4.832,4.2
"1976-11",3.619,1.674,7.747,9.968,4.524,4.528,5.632,4.736
"1976-12",3.83,1.77,7.882,7.074,5.243,3.225,4.932,4.1
"1977-01",3.853,1.932,5.716,9.344,4.705,6.189,4.152,4.024
"1977-02",3.648,1.673,5.865,4.486,4.856,3.591,3.586,3.974
"1977-03",2.179,1.336,3.358,2.776,5.205,2.467,2.586,3.96
"1977-04",1.464,1.03,4.443,3.117,3.418,1.233,4.635,2.679
"1977-05",2.753,1.322,1.136,4.788,4.774,3.64,4.633,3.055
"1977-06",2.467,1.609,1.037,2.539,4.868,1.039,2.822,2.572
"1977-07",2.597,2.088,1.104,1.038,3.104,5.169,2.805,3.434
"1977-08",4.137,2.063,0.865,2.826,7.061,7.255,2.587,4.079
"1977-09",4.793,2.845,1.364,8.026,8.481,9.675,3.153,5.547
"1977-10",5.278,2.224,2.79,2.957,5.254,4.357,6.378,4.387
"1977-11",3.883,1.482,6.946,3.513,4.546,1.411,5.19,3.843
"1977-12",4.281,2.271,7.185,3.357,5.361,1.614,5.183,4.908
"1978-01",3.003,1.825,4.293,1.904,3.183,3.572,2.886,4.192
"1978-02",3.023,1.763,4.811,3.282,4.321,3.027,2.494,3.605
"1978-03",2.137,1.66,5.566,3.455,4.248,1.691,3.245,3.55
"1978-04",2.204,1.605,6.723,1.892,3.776,1.647,2.727,3.189
"1978-05",2.693,1.49,1.178,2.179,3.993,2.261,5.135,3.117
"1978-06",2.545,1.443,0.526,1.901,3.866,4.181,2.706,3.072
"1978-07",3.651,2.075,0.327,2.347,7.123,4.2,2.61,3.853
"1978-08",2.723,1.536,2.014,2.832,6.036,5.168,2.404,4.302
"1978-09",4.582,1.842,0.976,11.87,5.26,9.451,3.101,4.226
"1978-10",5.095,2.066,3.823,4.604,5.929,3.866,6.452,4.454
"1978-11",3.239,1.753,9.448,2.749,5.746,3.034,6.819,4.7
"1978-12",3.761,1.952,6.813,4.537,4.981,3.551,5.589,4.457
"1979-01",3.395,1.44,5.859,6.163,5.798,4.922,2.806,4.008
"1979-02",3.086,1.874,6.744,3.604,2.818,3.884,3.522,3.765
"1979-03",4.037,1.522,2.88,5.03,4.045,1.98,2.553,3.16
"1979-04",2.556,1.595,5.525,5.623,3.447,2.044,1.588,2.874
"1979-05",3.024,1.026,1.082,4.125,5.589,1.778,2.293,2.776
"1979-06",2.044,1.177,1.477,2.878,6.04,0.964,2.684,3.218
"1979-07",2.282,2.091,1.002,6.155,4.027,5.464,4.478,3.434
"1979-08",2.907,1.969,0.623,2.19,3.901,4.798,2.281,3.4
"1979-09",4.725,1.376,3.391,3.618,6.196,6.282,1.905,4.835
"1979-10",4.011,2.223,4.611,6.899,8.295,4.513,4.83,4.531
"1979-11",3.617,2.457,6.59,3.072,3.799,4.129,6.535,5.218
"1979-12",4.013,1.838,7.11,5.268,5.638,3.227,2.877,3.851
"1980-01",5.093,1.48,2.562,5.049,4.198,6.051,2.382,4.309
"1980-02",2.523,1.467,5.608,2.415,4.373,2.279,3.921,3.811
"1980-03",2.248,1.625,6.711,3.028,5.631,1.968,2.369,3.241
"1980-04",2.149,1.774,2.909,4.875,4.863,1.713,2.856,3.46
"1980-05",2.674,1.469,1.87,2.979,4.699,2.416,4.48,2.751
"1980-06",2.405,1.651,0.635,0.502,6.074,0.729,5.846,3.185
"1980-07",3.031,2.767,0.362,1.998,5.874,6.55,3.041,3.714
"1980-08",4.255,2.043,1.579,3.632,4.395,5.81,2.266,3.635
"1980-09",3.894,2.11,2.564,7.37,6.981,6.331,4.253,4.667
"1980-10",5.11,1.945,3.833,2.553,5.817,7.833,5.514,4.988
"1980-11",4.694,2.411,3.783,1.745,4.059,7.981,4.389,4.704
"1980-12",3.61,2.286,7.669,3.305,2.755,4.786,4.824,3.838
"1981-01",4.335,1.903,6.367,4.299,5.002,4.752,3.089,4.613
"1981-02",1.964,2.127,6.606,2.271,4.559,3.637,2.707,4.041
"1981-03",4.032,1.397,3.498,7.325,5.301,2.58,2.279,3.481
"1981-04",3.044,1.35,3.268,2.775,5.478,0.995,2.574,3.056
"1981-05",3.323,1.607,2.099,1.057,2.944,2.67,2.476,2.534
"1981-06",1.989,1.554,0.525,2.027,5.188,2.669,2.944,2.669
"1981-07",2.112,1.403,0.407,2.663,6.118,4.324,3.213,3.417
"1981-08",3.009,2.332,0.636,5.035,6.006,8.207,4.847,3.945
"1981-09",5.339,2.199,0.921,4.375,6.763,5.569,3.548,4.391
"1981-10",3.499,2.624,2.663,4.067,6.457,5.714,6.924,5.26
"1981-11",3.352,2.551,6.324,2.488,4.021,2.744,5.845,4.306
